2025-06-12 10:42:16.505694
0.03115" REYEZ="0.58249" RPUPILD="0.00340" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.85521" FPOGY="-0.20856" FPOGS="2253.40454" FPOGD="0.14722" FPOGID="5756" FPOGV="1" LPOGX="0.67775" LPOGY="-0.10835" LPOGV="1" RPOGX="0.70734" RPOGY="-0.34162" RPOGV="1" BPOGX="0.69254" BPOGY="-0.22498" BPOGV="1" LPCX="0.36703" LPCY="0.68794" LPD="15.75350" LPS="0.88864" LPV="1" RPCX="0.62488" RPCY="0.66118" RPD="14.81353" RPS="0.87285" RPV="1" LEYEX="-0.03038" LEYEY="-0.03629" LEYEZ="0.59597" LPUPILD="0.00411" LPUPILV="1" REYEX="0.02699" REYEY="-0.03115" REYEZ="0.58249" RPUPILD="0.00332" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.72188" FPOGY="-0.04342" FPOGS="2254.21558" FPOGD="0.25366" FPOGID="5760" FPOGV="1" LPOGX="0.71112" LPOGY="-0.00310" LPOGV="1" RPOGX="0.70194" RPOGY="-0.12114" RPOGV="1" BPOGX="0.70653" BPOGY="-0.06212" BPOGV="1" LPCX="0.36561" LPCY="0.68924" LPD="15.60445" LPS="0.84900" LPV="1" RPCX="0.62381" RPCY="0.66457" RPD="15.10173" RPS="0.84900" RPV="1" LEYEX="-0.03140" LEYEY="-0.03726" LEYEZ="0.60876" LPUPILD="0.00406" LPUPILV="1" REYEX="0.02734" REYEY="-0.03160" REYEZ="0.59096" RPUPILD="0.00453" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.72121" FPOGY="-0.04257" FPOGS="2254.21558" FPOGD="0.26050" FPOGID="5760" FPOGV="1" LPOGX="0.69414" LPOGY="0.05719" LPOGV="1" RPOGX="0.69591" RPOGY="-0.07615" RPOGV="1" BPOGX="0.69502" BPOGY="-0.00948" BPOGV="1" LPCX="0.36567" LPCY="0.68959" LPD="14.84715" LPS="0.84900" LPV="1" RPCX="0.62382" RPCY="0.66544" RPD="15.36583" RPS="0.84900" RPV="1" LEYEX="-0.03140" LEYEY="-0.03726" LEYEZ="0.60876" LPUPILD="0.00379" LPUPILV="1" REYEX="0.02734" REYEY="-0.03160" REYEZ="0.59096" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.72046" FPOGY="-0.04191" FPOGS="2254.21558" FPOGD="0.26782" FPOGID="5760" FPOGV="1" LPOGX="0.69892" LPOGY="0.04591" LPOGV="1" RPOGX="0.68274" RPOGY="-0.07695" RPOGV="1" BPOGX="0.69083" BPOGY="-0.01552" BPOGV="1" LPCX="0.36558" LPCY="0.68986" LPD="14.81239" LPS="0.84900" LPV="1" RPCX="0.62397" RPCY="0.66492" RPD="15.35903" RPS="0.84900" RPV="1" LEYEX="-0.03140" LEYEY="-0.03726" LEYEZ="0.60876" LPUPILD="0.00359" LPUPILV="1" REYEX="0.02734" REYEY="-0.03160" REYEZ="0.59096" RPUPILD="0.00394" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.71974" FPOGY="-0.04113" FPOGS="2254.21558" FPOGD="0.27441" FPOGID="5760" FPOGV="1" LPOGX="0.69883" LPOGY="0.05215" LPOGV="1" RPOGX="0.68138" RPOGY="-0.07007" RPOGV="1" BPOGX="0.69010" BPOGY="-0.00896" BPOGV="1" LPCX="0.36545" LPCY="0.69026" LPD="15.12328" LPS="0.84388" LPV="1" RPCX="0.62390" RPCY="0.66504" RPD="15.61028" RPS="0.84388" RPV="1" LEYEX="-0.03140" LEYEY="-0.03726" LEYEZ="0.60876" LPUPILD="0.00361" LPUPILV="1" REYEX="0.02757" REYEY="-0.03192" REYEZ="0.59610" RPUPILD="0.00386" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.71890" FPOGY="-0.03929" FPOGS="2254.21558" FPOGD="0.28076" FPOGID="5760" FPOGV="1" LPOGX="0.69638" LPOGY="0.06669" LPOGV="1" RPOGX="0.67087" RPOGY="0.00854" RPOGV="1" BPOGX="0.68363" BPOGY="0.03762" BPOGV="1" LPCX="0.36557" LPCY="0.69000" LPD="14.63472" LPS="0.83876" LPV="1" RPCX="0.62386" RPCY="0.66568" RPD="15.22257" RPS="0.83876" RPV="1" LEYEX="-0.03140" LEYEY="-0.03726" LEYEZ="0.60876" LPUPILD="0.00379" LPUPILV="1" REYEX="0.02757" REYEY="-0.03192" REYEZ="0.59610" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.71783" FPOGY="-0.03748" FPOGS="2254.21558" FPOGD="0.28735" FPOGID="5760" FPOGV="1" LPOGX="0.69046" LPOGY="0.06633" LPOGV="1" RPOGX="0.65336" RPOGY="0.01476" RPOGV="1" BPOGX="0.67191" BPOGY="0.04055" BPOGV="1" LPCX="0.36557" LPCY="0.69048" LPD="14.48059" LPS="0.83364" LPV="1" RPCX="0.62347" RPCY="0.66615" RPD="14.86697" RPS="0.83364" RPV="1" LEYEX="-0.03140" LEYEY="-0.03726" LEYEZ="0.60876" LPUPILD="0.00376" LPUPILV="1" REYEX="0.02757" REYEY="-0.03192" REYEZ="0.59610" RPUPILD="0.00403" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.71683" FPOGY="-0.03582" FPOGS="2254.21558" FPOGD="0.29419" FPOGID="5760" FPOGV="1" LPOGX="0.69046" LPOGY="0.06633" LPOGV="1" RPOGX="0.65462" RPOGY="0.00813" RPOGV="1" BPOGX="0.67254" BPOGY="0.03723" BPOGV="1" LPCX="0.36548" LPCY="0.69104" LPD="14.93833" LPS="0.83364" LPV="1" RPCX="0.62349" RPCY="0.66583" RPD="14.25821" RPS="0.83888" RPV="1" LEYEX="-0.03140" LEYEY="-0.03726" LEYEZ="0.60876" LPUPILD="0.00354" LPUPILV="1" REYEX="0.02797" REYEY="-0.03252" REYEZ="0.60554" RPUPILD="0.00383" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.69545" FPOGY="-0.01584" FPOGS="2254.21558" FPOGD="0.29419" FPOGID="5760" FPOGV="0" LPOGX="0.66960" LPOGY="0.11132" LPOGV="1" RPOGX="0.65072" RPOGY="0.04733" RPOGV="1" BPOGX="0.66016" BPOGY="0.07932" BPOGV="1" LPCX="0.36542" LPCY="0.69095" LPD="14.88912" LPS="0.84400" LPV="1" RPCX="0.62334" RPCY="0.66652" RPD="15.34503" RPS="0.84924" RPV="1" LEYEX="-0.03140" LEYEY="-0.03726" LEYEZ="0.60876" LPUPILD="0.00350" LPUPILV="1" REYEX="0.02797" REYEY="-0.03252" REYEZ="0.60554" RPUPILD="0.00386" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
