2025-05-29 12:11:13.762167
EYEZ="0.64422" RPUPILD="0.00625" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<REC FPOGX="1.00703" FPOGY="0.51367" FPOGS="7624.00781" FPOGD="0.70410" FPOGID="20708" FPOGV="1" LPOGX="1.05790" LPOGY="0.60120" LPOGV="1" RPOGX="0.96457" RPOGY="0.43746" RPOGV="1" BPOGX="1.01123" BPOGY="0.51933" BPOGV="1" LPCX="0.35040" LPCY="0.40244" LPD="31.42456" LPS="1.03692" LPV="1" RPCX="0.60740" RPCY="0.40915" RPD="30.11739" RPS="1.02973" RPV="1" LEYEX="-0.03899" LEYEY="0.01883" LEYEZ="0.65914" LPUPILD="0.00633" LPUPILV="1" REYEX="0.02502" REYEY="0.01701" REYEZ="0.64422" RPUPILD="0.00628" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="1.06072" FPOGY="0.55332" FPOGS="7625.25439" FPOGD="0.36133" FPOGID="20710" FPOGV="1" LPOGX="1.10913" LPOGY="0.63642" LPOGV="1" RPOGX="1.02257" RPOGY="0.51975" RPOGV="1" BPOGX="1.06585" BPOGY="0.57808" BPOGV="1" LPCX="0.35047" LPCY="0.40427" LPD="31.24266" LPS="0.98549" LPV="1" RPCX="0.60694" RPCY="0.41070" RPD="30.48658" RPS="0.98549" RPV="1" LEYEX="-0.03909" LEYEY="0.01849" LEYEZ="0.65911" LPUPILD="0.00637" LPUPILV="1" REYEX="0.02500" REYEY="0.01695" REYEZ="0.65129" RPUPILD="0.00644" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<REC FPOGX="1.06069" FPOGY="0.55389" FPOGS="7625.25439" FPOGD="0.36816" FPOGID="20710" FPOGV="1" LPOGX="1.09384" LPOGY="0.63297" LPOGV="1" RPOGX="1.01432" RPOGY="0.52100" RPOGV="1" BPOGX="1.05408" BPOGY="0.57698" BPOGV="1" LPCX="0.35032" LPCY="0.40436" LPD="31.18292" LPS="0.99251" LPV="1" RPCX="0.60675" RPCY="0.41071" RPD="30.66237" RPS="0.99251" RPV="1" LEYEX="-0.03909" LEYEY="0.01849" LEYEZ="0.65911" LPUPILD="0.00636" LPUPILV="1" REYEX="0.02500" REYEY="0.01695" REYEZ="0.65129" RPUPILD="0.00641" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<REC FPOGX="1.06074" FPOGY="0.55438" FPOGS="7625.25439" FPOGD="0.37500" FPOGID="20710" FPOGV="1" LPOGX="1.09384" LPOGY="0.63297" LPOGV="1" RPOGX="1.01432" RPOGY="0.52100" RPOGV="1" BPOGX="1.05408" BPOGY="0.57698" BPOGV="1" LPCX="0.35032" LPCY="0.40434" LPD="31.05748" LPS="0.99251" LPV="1" RPCX="0.60675" RPCY="0.41071" RPD="30.66237" RPS="0.99251" RPV="1" LEYEX="-0.17640" LEYEY="0.08447" LEYEZ="3.02775" LPUPILD="0.00636" LPUPILV="0" REYEX="0.02504" REYEY="0.01704" REYEZ="0.65487" RPUPILD="0.00641" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<REC FPOGX="1.06065" FPOGY="0.55522" FPOGS="7625.25439" FPOGD="0.38232" FPOGID="20710" FPOGV="1" LPOGX="1.10526" LPOGY="0.65268" LPOGV="1" RPOGX="1.02095" RPOGY="0.53662" RPOGV="1" BPOGX="1.06310" BPOGY="0.59465" BPOGV="1" LPCX="0.35006" LPCY="0.40445" LPD="31.10266" LPS="0.98549" LPV="1" RPCX="0.60659" RPCY="0.41075" RPD="30.42978" RPS="0.98549" RPV="1" LEYEX="-0.17640" LEYEY="0.08447" LEYEZ="3.02775" LPUPILD="0.00636" LPUPILV="0" REYEX="0.02504" REYEY="0.01704" REYEZ="0.65487" RPUPILD="0.00641" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<REC FPOGX="1.06076" FPOGY="0.55550" FPOGS="7625.25439" FPOGD="0.38867" FPOGID="20710" FPOGV="1" LPOGX="1.09253" LPOGY="0.60083" LPOGV="1" RPOGX="1.04152" RPOGY="0.54306" RPOGV="1" BPOGX="1.06703" BPOGY="0.57195" BPOGV="1" LPCX="0.34995" LPCY="0.40460" LPD="31.14404" LPS="0.97846" LPV="1" RPCX="0.60652" RPCY="0.41082" RPD="30.24503" RPS="0.97846" RPV="1" LEYEX="-0.17640" LEYEY="0.08447" LEYEZ="3.02775" LPUPILD="0.00636" LPUPILV="0" REYEX="0.02504" REYEY="0.01704" REYEZ="0.65487" RPUPILD="0.00644" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<REC FPOGX="1.06083" FPOGY="0.55581" FPOGS="7625.25439" FPOGD="0.39502" FPOGID="20710" FPOGV="1" LPOGX="1.09253" LPOGY="0.60083" LPOGV="1" RPOGX="1.03768" RPOGY="0.54647" RPOGV="1" BPOGX="1.06511" BPOGY="0.57365" BPOGV="1" LPCX="0.34994" LPCY="0.40461" LPD="31.10462" LPS="0.97846" LPV="1" RPCX="0.60647" RPCY="0.41083" RPD="30.41626" RPS="0.97203" RPV="1" LEYEX="-0.03900" LEYEY="0.01826" LEYEZ="0.65431" LPUPILD="0.00637" LPUPILV="1" REYEX="0.02417" REYEY="0.01648" REYEZ="0.63333" RPUPILD="0.00643" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<REC FPOGX="1.06079" FPOGY="0.55556" FPOGS="7625.25439" FPOGD="0.40234" FPOGID="20710" FPOGV="1" LPOGX="1.11500" LPOGY="0.62393" LPOGV="1" RPOGX="1.01793" RPOGY="0.49001" RPOGV="1" BPOGX="1.06646" BPOGY="0.55697" BPOGV="1" LPCX="0.34971" LPCY="0.40466" LPD="30.89903" LPS="0.97905" LPV="1" RPCX="0.60628" RPCY="0.41084" RPD="30.58637" RPS="0.97262" RPV="1" LEYEX="-0.03900" LEYEY="0.01826" LEYEZ="0.65431" LPUPILD="0.00641" LPUPILV="1" REYEX="0.02417" REYEY="0.01648" REYEZ="0.63333" RPUPILD="0.00642" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<REC FPOGX="1.06081" FPOGY="0.55534" FPOGS="7625.25439" FPOGD="0.40869" FPOGID="20710" FPOGV="1" LPOGX="1.10232" LPOGY="0.63102" LPOGV="1" RPOGX="1.00783" RPOGY="0.47753" RPOGV="1" BPOGX="1.05508" BPOGY="0.55427" BPOGV="1" LPCX="0.34968" LPCY="0.40478" LPD="31.16111" LPS="0.97965" LPV="1" RPCX="0.60611" RPCY="0.41088" RPD="30.46181" RPS="0.97322" RPV="1" LEYEX="-0.03900" LEYEY="0.01826" LEYEZ="0.65431" LPUPILD="0.00638" LPUPILV="1" REYEX="0.02417" REYEY="0.01648" REYEZ="0.63333" RPUPILD="0.00641" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
