2025-05-27 11:21:09.184898
 REYEZ="0.51221" RPUPILD="0.00441" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="18" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.80554" FPOGY="0.12361" FPOGS="4189.27734" FPOGD="0.12109" FPOGID="11542" FPOGV="1" LPOGX="0.81329" LPOGY="0.12181" LPOGV="1" RPOGX="0.81030" RPOGY="0.07913" RPOGV="1" BPOGX="0.81179" BPOGY="0.10047" BPOGV="1" LPCX="0.09483" LPCY="0.41947" LPD="25.91955" LPS="0.59824" LPV="1" RPCX="0.40432" RPCY="0.41244" RPD="26.35459" RPS="0.59571" RPV="1" LEYEX="-0.07792" LEYEY="0.01040" LEYEZ="0.49717" LPUPILD="0.00453" LPUPILV="1" REYEX="-0.01923" REYEY="0.01108" REYEZ="0.48581" RPUPILD="0.00447" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.80579" FPOGY="0.12276" FPOGS="4189.27734" FPOGD="0.12793" FPOGID="11542" FPOGV="1" LPOGX="0.81225" LPOGY="0.13005" LPOGV="1" RPOGX="0.80886" RPOGY="0.08318" RPOGV="1" BPOGX="0.81056" BPOGY="0.10662" BPOGV="1" LPCX="0.09519" LPCY="0.41905" LPD="25.78202" LPS="0.59324" LPV="1" RPCX="0.40472" RPCY="0.41267" RPD="26.28242" RPS="0.59324" RPV="1" LEYEX="-0.07725" LEYEY="0.01034" LEYEZ="0.49406" LPUPILD="0.00444" LPUPILV="1" REYEX="-0.01994" REYEY="0.01159" REYEZ="0.50665" RPUPILD="0.00456" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.80622" FPOGY="0.12209" FPOGS="4189.27734" FPOGD="0.13428" FPOGID="11542" FPOGV="1" LPOGX="0.81473" LPOGY="0.14028" LPOGV="1" RPOGX="0.81474" RPOGY="0.07710" RPOGV="1" BPOGX="0.81474" BPOGY="0.10869" BPOGV="1" LPCX="0.09536" LPCY="0.41923" LPD="25.87739" LPS="0.59076" LPV="1" RPCX="0.40482" RPCY="0.41290" RPD="26.41285" RPS="0.59329" RPV="1" LEYEX="-0.07725" LEYEY="0.01034" LEYEZ="0.49406" LPUPILD="0.00445" LPUPILV="1" REYEX="-0.01994" REYEY="0.01159" REYEZ="0.50665" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.80613" FPOGY="0.12168" FPOGS="4189.27734" FPOGD="0.14014" FPOGID="11542" FPOGV="1" LPOGX="0.80305" LPOGY="0.14606" LPOGV="1" RPOGX="0.80543" RPOGY="0.07997" RPOGV="1" BPOGX="0.80424" BPOGY="0.11301" BPOGV="1" LPCX="0.09559" LPCY="0.41928" LPD="25.42668" LPS="0.59082" LPV="1" RPCX="0.40512" RPCY="0.41264" RPD="26.68003" RPS="0.59335" RPV="1" LEYEX="-0.07725" LEYEY="0.01034" LEYEZ="0.49406" LPUPILD="0.00464" LPUPILV="1" REYEX="-0.01994" REYEY="0.01159" REYEZ="0.50665" RPUPILD="0.00446" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.80609" FPOGY="0.12112" FPOGS="4189.27734" FPOGD="0.14795" FPOGID="11542" FPOGV="1" LPOGX="0.80354" LPOGY="0.14195" LPOGV="1" RPOGX="0.80689" RPOGY="0.07581" RPOGV="1" BPOGX="0.80522" BPOGY="0.10888" BPOGV="1" LPCX="0.09567" LPCY="0.41936" LPD="25.61504" LPS="0.59335" LPV="1" RPCX="0.40534" RPCY="0.41260" RPD="25.98049" RPS="0.59588" RPV="1" LEYEX="-0.07830" LEYEY="0.01046" LEYEZ="0.50151" LPUPILD="0.00462" LPUPILV="1" REYEX="-0.01978" REYEY="0.01155" REYEZ="0.50655" RPUPILD="0.00453" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.80624" FPOGY="0.12096" FPOGS="4189.27734" FPOGD="0.15527" FPOGID="11542" FPOGV="1" LPOGX="0.80963" LPOGY="0.15529" LPOGV="1" RPOGX="0.80978" RPOGY="0.07910" RPOGV="1" BPOGX="0.80970" BPOGY="0.11720" BPOGV="1" LPCX="0.09602" LPCY="0.41962" LPD="25.53904" LPS="0.59835" LPV="1" RPCX="0.40554" RPCY="0.41283" RPD="26.03181" RPS="0.59835" RPV="1" LEYEX="-0.07830" LEYEY="0.01046" LEYEZ="0.50151" LPUPILD="0.00446" LPUPILV="1" REYEX="-0.01978" REYEY="0.01155" REYEZ="0.50655" RPUPILD="0.00472" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.80665" FPOGY="0.12035" FPOGS="4189.27734" FPOGD="0.16113" FPOGID="11542" FPOGV="1" LPOGX="0.81888" LPOGY="0.13036" LPOGV="1" RPOGX="0.81386" RPOGY="0.08109" RPOGV="1" BPOGX="0.81637" BPOGY="0.10572" BPOGV="1" LPCX="0.09605" LPCY="0.42005" LPD="26.14393" LPS="0.60082" LPV="1" RPCX="0.40545" RPCY="0.41277" RPD="26.35699" RPS="0.60082" RPV="1" LEYEX="-0.07830" LEYEY="0.01046" LEYEZ="0.50151" LPUPILD="0.00448" LPUPILV="1" REYEX="-0.01978" REYEY="0.01155" REYEZ="0.50655" RPUPILD="0.00461" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.80693" FPOGY="0.12009" FPOGS="4189.27734" FPOGD="0.16797" FPOGID="11542" FPOGV="1" LPOGX="0.81838" LPOGY="0.13413" LPOGV="1" RPOGX="0.80965" RPOGY="0.09277" RPOGV="1" BPOGX="0.81401" BPOGY="0.11345" BPOGV="1" LPCX="0.09616" LPCY="0.42005" LPD="25.76864" LPS="0.59851" LPV="1" RPCX="0.40573" RPCY="0.41301" RPD="26.31550" RPS="0.59362" RPV="1" LEYEX="-0.07540" LEYEY="0.00997" LEYEZ="0.48342" LPUPILD="0.00458" LPUPILV="1" REYEX="-0.01978" REYEY="0.01155" REYEZ="0.50655" RPUPILD="0.00467" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.80685" FPOGY="0.11960" FPOGS="4189.27734" FPOGD="0.17480" FPOGID="11542" FPOGV="1" LPOGX="0.80580" LPOGY="0.14379" LPOGV="1" RPOGX="0.80352" RPOGY="0.07004" RPOGV="1" BPOGX="0.80466" BPOGY="0.10691" BPOGV="1" LPCX="0.09649" LPCY="0.42022" LPD="26.23265" LPS="0.58883" LPV="1" RPCX="0.40604" RPCY="0.41325" RPD="26.46007" RPS="0.58394" RPV="1" LEYEX="-0.07540" LEYEY="0.00997" LEYEZ="0.48342" LPUPILD="0.00450" LPUPILV="1" REYEX="-0.01978" REYEY="0.01155" REYEZ="0.50655" RPUPILD="0.00463" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.80610" FPOGY="0.12037" FPOGS="4189.27734" FPOGD="0.18213" FPOGID="11542" FPOGV="1" LPOGX="0.78768" LPOGY="0.17411" LPOGV="1" RPOGX="0.78402" RPOGY="0.10842" RPOGV="1" BPOGX="0.78585" BPOGY="0.14126" BPOGV="1" LPCX="0.09604" LPCY="0.42070" LPD="25.98461" LPS="0.57916" LPV="1" RPCX="0.40545" RPCY="0.41364" RPD="26.27085" RPS="0.57426" RPV="1" LEYEX="-0.07540" LEYEY="0.00997" LEYEZ="0.48342" LPUPILD="0.00450" LPUPILV="1" REYEX="-0.01978" REYEY="0.01155" REYEZ="0.50655" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
