2025-05-27 15:16:08.618609
.01584" REYEZ="0.66838" RPUPILD="0.00477" RPUPILV="1" BKID="1068" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="5878.87744" FPOGD="0.02002" FPOGID="14207" FPOGV="0" LPOGX="0.66927" LPOGY="0.58443" LPOGV="0" RPOGX="0.52484" RPOGY="0.94594" RPOGV="0" BPOGX="0.52484" BPOGY="0.94594" BPOGV="0" LPCX="0.24786" LPCY="0.58769" LPD="24.33241" LPS="1.08950" LPV="0" RPCX="0.48934" RPCY="0.57501" RPD="16.99006" RPS="1.08950" RPV="0" LEYEX="-0.06528" LEYEY="-0.01903" LEYEZ="0.67486" LPUPILD="0.00563" LPUPILV="1" REYEX="-0.00291" REYEY="-0.01584" REYEZ="0.66838" RPUPILD="0.00477" RPUPILV="1" BKID="1068" BKDUR="0.00000" BKPMIN="12" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.56179" FPOGY="0.40114" FPOGS="5879.14502" FPOGD="0.81055" FPOGID="14208" FPOGV="1" LPOGX="0.61712" LPOGY="0.37413" LPOGV="1" RPOGX="0.51820" RPOGY="0.38864" RPOGV="1" BPOGX="0.56766" BPOGY="0.38139" BPOGV="1" LPCX="0.22077" LPCY="0.58138" LPD="26.34051" LPS="1.05788" LPV="1" RPCX="0.46653" RPCY="0.56256" RPD="26.76581" RPS="1.05788" RPV="1" LEYEX="-0.07026" LEYEY="-0.01753" LEYEZ="0.65662" LPUPILD="0.00551" LPUPILV="1" REYEX="-0.00898" REYEY="-0.01419" REYEZ="0.68071" RPUPILD="0.00543" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56186" FPOGY="0.40121" FPOGS="5879.14502" FPOGD="0.81689" FPOGID="14208" FPOGV="1" LPOGX="0.61712" LPOGY="0.37413" LPOGV="1" RPOGX="0.51820" RPOGY="0.38864" RPOGV="1" BPOGX="0.56766" BPOGY="0.38139" BPOGV="1" LPCX="0.22080" LPCY="0.58139" LPD="26.31491" LPS="1.05788" LPV="1" RPCX="0.46651" RPCY="0.56256" RPD="26.70841" RPS="1.05788" RPV="1" LEYEX="-0.07026" LEYEY="-0.01753" LEYEZ="0.65662" LPUPILD="0.00554" LPUPILV="1" REYEX="-0.00898" REYEY="-0.01419" REYEZ="0.68071" RPUPILD="0.00543" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56166" FPOGY="0.40080" FPOGS="5879.14502" FPOGD="0.82422" FPOGID="14208" FPOGV="1" LPOGX="0.61679" LPOGY="0.37014" LPOGV="1" RPOGX="0.51936" RPOGY="0.39151" RPOGV="1" BPOGX="0.56808" BPOGY="0.38082" BPOGV="1" LPCX="0.22086" LPCY="0.58137" LPD="26.30137" LPS="1.05788" LPV="1" RPCX="0.46649" RPCY="0.56263" RPD="26.81391" RPS="1.05788" RPV="1" LEYEX="-0.07026" LEYEY="-0.01753" LEYEZ="0.65662" LPUPILD="0.00555" LPUPILV="1" REYEX="-0.00898" REYEY="-0.01419" REYEZ="0.68071" RPUPILD="0.00542" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56180" FPOGY="0.39978" FPOGS="5879.14502" FPOGD="0.83105" FPOGID="14208" FPOGV="1" LPOGX="0.61614" LPOGY="0.37312" LPOGV="1" RPOGX="0.52078" RPOGY="0.32576" RPOGV="1" BPOGX="0.56846" BPOGY="0.34944" BPOGV="1" LPCX="0.22082" LPCY="0.58136" LPD="26.32825" LPS="1.05788" LPV="1" RPCX="0.46651" RPCY="0.56263" RPD="26.64319" RPS="1.05788" RPV="1" LEYEX="-0.07026" LEYEY="-0.01753" LEYEZ="0.65662" LPUPILD="0.00552" LPUPILV="1" REYEX="-0.00898" REYEY="-0.01419" REYEZ="0.68071" RPUPILD="0.00543" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56193" FPOGY="0.39850" FPOGS="5879.14502" FPOGD="0.83740" FPOGID="14208" FPOGV="1" LPOGX="0.61567" LPOGY="0.36794" LPOGV="1" RPOGX="0.52137" RPOGY="0.32007" RPOGV="1" BPOGX="0.56852" BPOGY="0.34401" BPOGV="1" LPCX="0.22079" LPCY="0.58133" LPD="26.38658" LPS="1.06579" LPV="1" RPCX="0.46648" RPCY="0.56268" RPD="26.78147" RPS="1.06579" RPV="1" LEYEX="-0.07347" LEYEY="-0.01829" LEYEZ="0.68708" LPUPILD="0.00550" LPUPILV="1" REYEX="-0.00898" REYEY="-0.01419" REYEZ="0.68071" RPUPILD="0.00542" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56232" FPOGY="0.39789" FPOGS="5879.14502" FPOGD="0.84424" FPOGID="14208" FPOGV="1" LPOGX="0.62065" LPOGY="0.35127" LPOGV="1" RPOGX="0.51994" RPOGY="0.37888" RPOGV="1" BPOGX="0.57030" BPOGY="0.36507" BPOGV="1" LPCX="0.22083" LPCY="0.58132" LPD="26.42319" LPS="1.07369" LPV="1" RPCX="0.46648" RPCY="0.56272" RPD="26.76380" RPS="1.07369" RPV="1" LEYEX="-0.07347" LEYEY="-0.01829" LEYEZ="0.68708" LPUPILD="0.00552" LPUPILV="1" REYEX="-0.00898" REYEY="-0.01419" REYEZ="0.68071" RPUPILD="0.00544" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56263" FPOGY="0.39763" FPOGS="5879.14502" FPOGD="0.85107" FPOGID="14208" FPOGV="1" LPOGX="0.62070" LPOGY="0.35620" LPOGV="1" RPOGX="0.52102" RPOGY="0.37913" RPOGV="1" BPOGX="0.57086" BPOGY="0.36767" BPOGV="1" LPCX="0.22079" LPCY="0.58128" LPD="26.34463" LPS="1.08160" LPV="1" RPCX="0.46648" RPCY="0.56268" RPD="26.78147" RPS="1.08160" RPV="1" LEYEX="-0.07347" LEYEY="-0.01829" LEYEZ="0.68708" LPUPILD="0.00551" LPUPILV="1" REYEX="-0.00898" REYEY="-0.01419" REYEZ="0.68071" RPUPILD="0.00542" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56295" FPOGY="0.39733" FPOGS="5879.14502" FPOGD="0.85791" FPOGID="14208" FPOGV="1" LPOGX="0.62028" LPOGY="0.35101" LPOGV="1" RPOGX="0.52160" RPOGY="0.37396" RPOGV="1" BPOGX="0.57094" BPOGY="0.36248" BPOGV="1" LPCX="0.22084" LPCY="0.58131" LPD="26.44585" LPS="1.08950" LPV="1" RPCX="0.46648" RPCY="0.56268" RPD="26.78147" RPS="1.08950" RPV="1" LEYEX="-0.07347" LEYEY="-0.01829" LEYEZ="0.68708" LPUPILD="0.00551" LPUPILV="1" REYEX="-0.00898" REYEY="-0.01419" REYEZ="0.68071" RPUPILD="0.00542" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
