file_key,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82
T1_S1_TRY1_VB_SL_LIT,20,0.02698,0.4823,0.23798899999999995,0.20112781986614217,0.22442499999999999,0.11086281409471797,0.06402500000000003,0.10359544460090425,0.12637500000000002,-0.1749708923393265,0.003725551715708707,0.7665856491623715,0.17639129122288807,0.09495197794453958,0.09224336488608145,0.21828245559523185,0.03315766399492368,1.830292098908239,0.06160272335654385,1.7634439485905151,0.2022766666030621,18.7229283578096,9.998380905227503,6.370148464828665,10.489868764741807,5.674681082785805,3.507606939086031,-0.3881670684063398,8.076543090174649,-0.9538379908551367,3.3514345332348734,16.42664,21.82685,20.75615175,20.74824105870744,20.81241,0.5639317594418808,0.3210499999999996,-1.594811857202154,0.6426225000000017,6.321705137377542,11.73673,20.96601,19.751073370319002,19.737929115704897,19.86237,0.6910520162719268,0.38089000000000084,-2.7121732192741885,0.7818599999999982,24.301527053919365,0.8220739217143471,1.1674016350260337,1.0507134909970772,1.0504276675565432,1.0462118095298365,0.024335935340072213,0.012914252598138498,-0.6221109096032087,0.027648765824658694,12.269882278639589,-3.555310000000002,3.1298999999999992,0.9939473472222221,0.9192149999999994,0.4574271298114555,0.2442949999999975,-0.9965631035808532,0.5192375,15.12465218259873,1,0.18165,0.18165,0.18165,0.27860801166573546,1.3016480116657358,1.3148820207368273,0.9964820207368275,9,10,7,12
T1_S1_TRY1_HS_SL_LIT,15,0.14709,0.77112,0.348526,0.3078804004753963,0.2948,0.1792640836605779,0.10791,0.9339315938182504,0.22814500000000001,-0.0942377063684714,0.008855033904653515,0.5794495247002518,0.0679246447163118,0.0320665009850541,0.02634022423860831,0.14241086980375622,0.00832769110484085,3.2847478105695247,0.011518231827135662,8.898097149574255,0.13514320964739204,12.458600832066145,4.367014017245453,2.7254312097986357,3.881162279509978,3.218817303021398,1.565375155989922,0.9838445402202718,2.772255858794794,0.5961882311360123,0.9509450260283652,14.60511,21.87667,21.020661126564672,21.0158674159593,21.07182,0.43058418889133554,0.22934000000000054,-4.944881290096974,0.46830500000000086,67.81815496689723,15.48403,20.74988,19.206040986111113,19.19582829768222,19.064140000000002,0.6262537974364792,0.4121300000000012,0.07963621810442724,0.9822449999999989,0.9070896417823202,0.8711771091811413,1.1876509950228449,1.0951015347975166,1.0944871523693938,1.1038903742135868,0.03638121589446795,0.025667797494252964,-0.6543033761935436,0.05968318514694326,0.9802695184728862,-2.159690000000001,3.447890000000001,1.809443490959666,1.9787500000000016,0.6560889179634581,0.439429999999998,-0.6936641641770462,1.0691149999999983,0.9596314989366221,1,0.17533,0.17533,0.17533,0.1503292827776213,0.29309094944428793,0.08744518869572104,0.6618804267909594,7,7,6,8
T1_S1_TRY1_VB_SL_BIG,18,0.09448,0.93579,0.2830944444444444,0.24223377806311,0.23834,0.19978951160387168,0.04327500000000001,2.3451006678307293,0.08383250000000003,4.488746634078373,0.04505269213076932,0.6994297049800285,0.2309719490643906,0.1594480416495859,0.15580011774214164,0.21485848730977863,0.07338793304524534,1.3466914106957533,0.17463411582976052,0.2907752176078997,5.7519092279481345,23.35496047628779,11.320521582163492,10.40613858313811,11.376528148036082,4.65402989159717,3.7377264840950044,0.7132439257570587,7.525650778264318,0.2110133871248836,3.9265231340946403,17.66734,22.1298,20.06339788,20.045112050994973,20.033735,0.8552922814973676,0.41136000000000017,-0.021011760642612547,0.8390775000000019,0.16212616133421598,16.81913,20.77468,19.286804373333332,19.26864839215321,19.509725,0.8238960193927836,0.40756499999999996,-1.0101822163195695,0.9412525000000009,0.5188695922052493,0.9722788404109105,1.1341301592794546,1.0406725820455531,1.0402967371161307,1.0399015554755136,0.028002652674370975,0.021485700739597324,0.1738417774563266,0.04272643586716307,-0.5009646271455916,-0.5578900000000004,2.3071199999999976,0.7765935066666667,0.7711950000000005,0.5316828490452775,0.391960000000001,0.1637776811222726,0.789807500000002,-0.47164614861951426,0,0.0,0.0,0.0,0.2718740932949838,0.7603200775945007,1.863997762077294,1.4411481666666666,10,7,6,11
T1_S1_TRY1_HS_SL_BIG,25,0.01978,0.72949,0.21090708333333333,0.15877194139906814,0.1604,0.16970912373526964,0.07323999999999999,1.7165875674560362,0.16985750000000005,2.5111675667556863,0.014999964680225238,0.5843035217134482,0.10384519367638624,0.06794083437470977,0.07241624255495295,0.11738405674169107,0.049025578509198656,2.928778603215873,0.1067724707217158,9.335019090633782,0.6851376411166116,22.418012299547282,8.670698014289824,6.585317314056896,6.170665572859291,6.231301393410809,2.766393608924476,1.0495609267479,7.635316633569049,0.02177810416680348,2.3884394545568837,16.78424,21.12267,19.92542381333333,19.918541373198494,19.934260000000002,0.5193348813096663,0.25582999999999956,-0.869062614954014,0.5268075000000003,2.473124689407701,16.64259,19.51096,17.94494617333333,17.93858448193818,17.914425,0.47866063278766713,0.31349499999999964,0.2380577700598359,0.6688674999999975,-0.3387605424815532,0.9863397598537881,1.1745502661769884,1.1111199610920819,1.1103741988814049,1.1204068567658276,0.039951303534642026,0.016653361637956166,-1.4753746223253814,0.033170191866554566,1.7331140813921229,-0.2564399999999978,3.0089900000000007,1.9804776399999997,2.1512400000000014,0.6964974346140098,0.2727550000000001,-1.5835500158141873,0.5459900000000024,2.053693493249199,0,0.0,0.0,0.0,0.5910739058722585,0.8832429799463324,0.620924619959192,1.1005148051443767,10,13,12,11
T1_S1_TRY1_VB_FA_LIT,21,0.12061,1.28003,0.299921,0.25525343932331607,0.23981000000000002,0.23922718315233324,0.05095999999999998,3.378917395076337,0.10067500000000001,11.142846755586266,0.013812521094048411,0.7352781614162064,0.14553577666288328,0.08900013319703617,0.08219036715636044,0.18822746398198117,0.029410400889203686,2.326805099080357,0.05424697848159409,3.998414651537951,2.0193744289144706,18.96768290287157,11.567273429984605,10.364031774542378,11.656773831902765,4.577942591482299,3.416618937358942,-0.1490218707977748,6.581602111328776,-0.7321486338721321,2.765179756594782,18.39872,21.1413,19.948222986666668,19.941208055849067,19.980615,0.5276408701330983,0.3521900000000002,-0.25457361690286767,0.7094024999999995,-0.3164056261659227,18.23612,20.68424,19.591984453333332,19.58595923962694,19.627845,0.48475425056843785,0.34336500000000036,-0.24932392999478156,0.6793900000000015,-0.5996460855760328,0.9398106456284272,1.09240252716136,1.018433723610252,1.0181379329894324,1.0188850093155954,0.02456023999208145,0.01799736895155135,0.11361285647822761,0.035710932689331676,-0.30309668357651676,-1.178329999999999,1.7742199999999997,0.35623853333333333,0.37232499999999824,0.47527178546425647,0.3485200000000006,0.07004201869986575,0.6971650000000009,-0.31019754506334074,0,0.0,0.0,0.0,0.39741344548151036,0.6814413103463752,1.239596525376867,0.9172587956471374,12,7,6,13
T1_S1_TRY1_HS_FA_LIT,19,0.08704,0.87842,0.26881736842105264,0.2131580818101245,0.23401,0.201213068316886,0.10644999999999999,1.5981103273831132,0.204225,2.1422074083118607,0.001464869730956473,0.5377001519091589,0.09535287095214923,0.04310058396691103,0.042584494585441855,0.1236517664884021,0.037726631074700014,2.4656596394060695,0.10035450690525546,6.23075910854714,0.04921299447393626,20.697517903127046,8.063629520066108,4.1191300266430675,5.324045525020023,6.746901264473067,4.104203447330913,0.544971322220248,12.284036854186436,-1.1830772150853917,1.716351677138686,8.81882,20.9469,19.63200398611111,19.61482866504497,19.74736,0.7519201524529086,0.4475750000000005,-4.404487034707478,0.9508575000000015,57.84975210001432,15.37796,20.0155,18.336696680555555,18.32473056588351,18.34885,0.6630787619732316,0.5325350000000011,0.13774470245361864,1.094570000000001,-0.3694190533219919,0.5734713837205976,1.183351869465757,1.071804729090704,1.07040202280318,1.0597067718781668,0.053479723866894965,0.037914726060609194,-0.8746160423554732,0.08285687334924496,9.005622409175661,-6.559139999999999,3.188390000000002,1.2953073055555557,1.121220000000001,0.9224093632783512,0.6759800000000009,-0.6744277012893745,1.4430625000000008,5.912756302790378,1,0.1696,0.1696,0.1696,0.43867151344659755,0.6106075589011428,0.3862839595652072,0.8769686413833893,7,11,7,11
T1_S1_TRY1_VB_FA_BIG,24,0.10754,1.07233,0.24470500000000003,0.21396418978668766,0.19372499999999998,0.18327398553804627,0.04471,3.7865599108619037,0.08477500000000004,14.37542191503881,0.009011949241400623,0.7194988284356686,0.2119809742309815,0.14045488041510648,0.14041831882962683,0.19764816321970236,0.05437355916149755,1.443903065183399,0.10772879448785436,0.7330581658551738,0.30350539647366775,44.78875067641118,11.56872811162215,8.550430873550539,9.973646083122025,8.625337068033538,3.4785171874527556,2.346244935576228,6.566564077743228,6.897947670734979,4.875562407312574,19.84277,23.19261,21.598259506666665,21.58423252604761,21.52186,0.7780963823415173,0.5647100000000016,0.017032943011771398,1.0398475000000005,-0.6501742123550032,18.73536,21.80391,20.36874916,20.35665567284647,20.37696,0.7008948966658466,0.4403649999999981,-0.07355646517379082,0.8901450000000004,-0.5335771194573713,0.9803324122888358,1.1801886040029552,1.060707151963465,1.0603034640330724,1.0612118054885964,0.02934688151445738,0.017935391125641242,0.371492797819177,0.03519967426807069,0.7851040841589403,-0.39980999999999867,3.4340200000000003,1.2295103466666668,1.2640200000000004,0.5753542625760352,0.3425749999999983,0.21665239951302748,0.6968999999999994,0.5837443087604068,0,0.0,0.0,0.0,0.6540841538847114,0.5885785538847116,2.303441356693903,1.945086156693903,18,5,7,16
T1_S1_TRY1_HS_FA_BIG,15,0.0802,0.62988,0.32339599999999996,0.27825202354569456,0.36084,0.15874715778243087,0.13928,0.14876791142731996,0.272,-1.041125114548003,0.005535989656756031,0.5050185490480952,0.06720974878882609,0.030062889082238423,0.02726873131697688,0.12381395366841695,0.017833418173379054,3.1137679256776707,0.052319597263143225,8.186100751899183,0.25782467895242234,18.635370813529512,5.458599699158752,3.119954969115084,3.752152107061532,5.259368906628763,2.731663160862483,1.1631917977897073,7.505504960655154,0.34086572667871096,0.9409364830435653,19.53844,24.42892,23.287473305898487,23.278359374023754,23.4296,0.6396744957398606,0.22264999999999802,-1.9002130124793746,0.44317999999999813,3.8353411414736653,18.71736,23.59151,21.970036332417582,21.957019585494624,22.019379999999998,0.752048244179703,0.5257000000000005,-0.42086873824102405,1.0555599999999998,0.2143102754065329,0.990680545670879,1.1285358251094,1.0605794326822557,1.060178817166824,1.0640632367434928,0.02907615255453422,0.021562584059053647,-0.2426887143416783,0.0450148000756192,-0.6487569885593887,-0.2198600000000006,2.7566500000000005,1.3174571703296702,1.400694999999999,0.6177075069178837,0.46890500000000124,-0.3147785722525653,0.9530549999999964,-0.6274998256443296,1,0.13979,0.13979,0.13979,0.0635923543497785,0.2507405112125236,0.1269715004886356,0.6949295985278512,6,8,6,8
T1_S1_TRY2_VB_SL_LIT,20,0.12732,0.47559,0.25867300000000004,0.24017519935522336,0.281005,0.09617975702298276,0.08111499999999999,0.28244179147843435,0.15396500000000002,-0.7405317953968691,0.02206162846330776,0.6920531779403905,0.14498059148677855,0.08695184589115916,0.06520763692562938,0.19250805512205063,0.030727283881349286,2.313489926854098,0.06954804253004192,3.801943656041666,0.2641797421545786,15.923323973402733,7.881581933119384,5.708309955847176,8.34702658206078,4.337410874734779,3.1148030548330237,0.12598348735853498,4.587884223140246,-0.6106932363447815,2.7546312382487925,11.17534,20.89101,19.54159344011142,19.525048424367988,19.441655,0.7759844599892777,0.6221350000000001,-1.8917724126071251,1.2251574999999981,17.555717998170095,13.33288,22.06898,20.169229819193326,20.15393114856748,20.07155,0.7727749910148981,0.5410400000000024,-0.9079279741425901,1.0703549999999993,8.122071204922502,0.6639550793840349,1.0570772726406445,0.9686985761494877,0.9682387029674353,0.9702412157613678,0.029293773301673365,0.01887691873106706,-1.3658774932792832,0.038237312226871656,15.434801302189719,-5.656129999999999,1.0781600000000005,-0.637157757660167,-0.6052999999999997,0.5786151667673575,0.39419999999999966,-0.724840425560152,0.7827800000000007,7.107982280209475,1,0.18191,0.18191,0.18191,0.29214827410256916,1.5143750741025692,0.5464595154250363,0.9563811154250365,9,10,6,13
T1_S1_TRY2_HS_SL_LIT,10,0.11682,1.4397,0.45360100000000003,0.298077612048945,0.26471,0.47837818082454386,0.107545,1.425795253357275,0.17468250000000002,0.16803069152108208,0.004370474064888467,0.6115036900441513,0.09704679130482911,0.03631103853563718,0.027024485375985906,0.18281051288115652,0.02192380875516599,2.427287484470999,0.03318787777623147,3.989492628336297,0.08443396311987589,9.721588559632213,3.935776698706462,1.667281234485139,3.305572631147607,3.3172929306215377,3.2152601722046694,0.3878586019815163,6.50581518811929,-1.1916586720111544,0.873421121743462,12.63331,21.02116,19.474411217008797,19.45514284912099,19.608885,0.8437061263029496,0.5998599999999978,-1.4692111655027467,1.312384999999999,7.093334925114386,10.08205,22.14493,20.04904573722628,20.00745383671331,20.41221,1.2078064075145551,0.7959400000000016,-2.3321764274271564,1.5651200000000003,14.574445532823077,0.8101900722246236,1.0756954970909438,0.9696534133926429,0.9693399993763191,0.9713044899978407,0.024585999094024147,0.016488355335548766,-0.19200442016140642,0.03284413728524593,4.156221976486587,-2.9597099999999994,1.3617900000000027,-0.6228590588235294,-0.582865,0.496675110896268,0.33230000000000004,-0.05339492979909147,0.7048025000000004,1.4805045515502426,3,0.12878666666666666,0.11406,0.14981,0.1003541887631697,0.24921125449086895,0.06368590410685782,0.6474061857969995,6,3,3,6
