2025-05-27 15:01:01.465699
="-0.06821" LEYEY="-0.01524" LEYEZ="0.63703" LPUPILD="0.00413" LPUPILV="1" REYEX="-0.01073" REYEY="-0.01953" REYEZ="0.65918" RPUPILD="0.00408" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.56272" FPOGY="0.36510" FPOGS="4973.76123" FPOGD="0.68262" FPOGID="11911" FPOGV="1" LPOGX="0.64012" LPOGY="0.42502" LPOGV="1" RPOGX="0.49373" RPOGY="0.30439" RPOGV="1" BPOGX="0.56693" BPOGY="0.36470" BPOGV="1" LPCX="0.23450" LPCY="0.57282" LPD="18.62275" LPS="0.96799" LPV="1" RPCX="0.47087" RPCY="0.59674" RPD="19.59668" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00404" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00436" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56311" FPOGY="0.36558" FPOGS="4973.76123" FPOGD="0.69043" FPOGID="11911" FPOGV="1" LPOGX="0.64012" LPOGY="0.42502" LPOGV="1" RPOGX="0.49373" RPOGY="0.30439" RPOGV="1" BPOGX="0.56693" BPOGY="0.36470" BPOGV="1" LPCX="0.23479" LPCY="0.57251" LPD="18.62941" LPS="0.96799" LPV="1" RPCX="0.47135" RPCY="0.59680" RPD="19.48655" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00397" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00432" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56313" FPOGY="0.36562" FPOGS="4973.76123" FPOGD="0.69678" FPOGID="11911" FPOGV="1" LPOGX="0.63413" LPOGY="0.39209" LPOGV="1" RPOGX="0.49288" RPOGY="0.26634" RPOGV="1" BPOGX="0.56350" BPOGY="0.32921" BPOGV="1" LPCX="0.23572" LPCY="0.57215" LPD="18.20591" LPS="0.96799" LPV="1" RPCX="0.47221" RPCY="0.59687" RPD="19.46664" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00402" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00435" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56391" FPOGY="0.36500" FPOGS="4973.76123" FPOGD="0.70361" FPOGID="11911" FPOGV="1" LPOGX="0.64500" LPOGY="0.39342" LPOGV="1" RPOGX="0.50160" RPOGY="0.28385" RPOGV="1" BPOGX="0.57330" BPOGY="0.33863" BPOGV="1" LPCX="0.23617" LPCY="0.57231" LPD="17.87925" LPS="0.96799" LPV="1" RPCX="0.47245" RPCY="0.59707" RPD="19.34709" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00416" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00433" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56469" FPOGY="0.36438" FPOGS="4973.76123" FPOGD="0.70996" FPOGID="11911" FPOGV="1" LPOGX="0.64500" LPOGY="0.39342" LPOGV="1" RPOGX="0.50160" RPOGY="0.28385" RPOGV="1" BPOGX="0.57330" BPOGY="0.33863" BPOGV="1" LPCX="0.23623" LPCY="0.57229" LPD="18.68755" LPS="0.96799" LPV="1" RPCX="0.47309" RPCY="0.59699" RPD="19.27523" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00405" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56453" FPOGY="0.36399" FPOGS="4973.76123" FPOGD="0.71680" FPOGID="11911" FPOGV="1" LPOGX="0.64004" LPOGY="0.42776" LPOGV="1" RPOGX="0.48570" RPOGY="0.24942" RPOGV="1" BPOGX="0.56287" BPOGY="0.33859" BPOGV="1" LPCX="0.23708" LPCY="0.57175" LPD="18.60584" LPS="0.96799" LPV="1" RPCX="0.47368" RPCY="0.59722" RPD="19.50695" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00391" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00424" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56507" FPOGY="0.36382" FPOGS="4973.76123" FPOGD="0.72363" FPOGID="11911" FPOGV="1" LPOGX="0.64106" LPOGY="0.42407" LPOGV="1" RPOGX="0.50083" RPOGY="0.24646" RPOGV="1" BPOGX="0.57095" BPOGY="0.33526" BPOGV="1" LPCX="0.23773" LPCY="0.57198" LPD="18.46324" LPS="0.96799" LPV="1" RPCX="0.47403" RPCY="0.59725" RPD="19.20474" RPS="0.96799" RPV="1" LEYEX="-0.06940" LEYEY="-0.01603" LEYEZ="0.63056" LPUPILD="0.00401" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56562" FPOGY="0.36365" FPOGS="4973.76123" FPOGD="0.72998" FPOGID="11911" FPOGV="1" LPOGX="0.64106" LPOGY="0.42407" LPOGV="1" RPOGX="0.50083" RPOGY="0.24646" RPOGV="1" BPOGX="0.57095" BPOGY="0.33526" BPOGV="1" LPCX="0.23780" LPCY="0.57198" LPD="18.37360" LPS="0.96799" LPV="1" RPCX="0.47447" RPCY="0.59721" RPD="19.03663" RPS="0.96799" RPV="1" LEYEX="-0.06272" LEYEY="-0.01496" LEYEZ="0.62518" LPUPILD="0.00411" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00429" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56549" FPOGY="0.36330" FPOGS="4973.76123" FPOGD="0.73682" FPOGID="11911" FPOGV="1" LPOGX="0.63677" LPOGY="0.43456" LPOGV="1" RPOGX="0.47519" RPOGY="0.26759" RPOGV="1" BPOGX="0.55598" BPOGY="0.35107" BPOGV="1" LPCX="0.23891" LPCY="0.57182" LPD="18.56477" LPS="0.96799" LPV="1" RPCX="0.47531" RPCY="0.59752" RPD="19.34831" RPS="0.96799" RPV="1" LEYEX="-0.06272" LEYEY="-0.01496" LEYEZ="0.62518" LPUPILD="0.00404" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00437" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56594" FPOGY="0.36350" FPOGS="4973.76123" FPOGD="0.74365" FPOGID="11911" FPOGV="1" LPOGX="0.65453" LPOGY="0.44470" LPOGV="1" RPOGX="0.49479" RPOGY="0.29559" RPOGV="1" BPOGX="0.57466" BPOGY="0.37015" BPOGV="1" LPCX="0.23922" LPCY="0.57158" LPD="18.23608" LPS="0.96799" LPV="1" RPCX="0.47561" RPCY="0.59745" RPD="19.23143" RPS="0.96799" RPV="1" LEYEX="-0.06272" LEYEY="-0.01496" LEYEZ="0.62518" LPUPILD="0.00398" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00432" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56641" FPOGY="0.36333" FPOGS="4973.76123" FPOGD="0.75000" FPOGID="11911" FPOGV="1" LPOGX="0.65413" LPOGY="0.43502" LPOGV="1" RPOGX="0.49650" RPOGY="0.27086" RPOGV="1" BPOGX="0.57532" BPOGY="0.35294" BPOGV="1" LPCX="0.23968" LPCY="0.57158" LPD="18.82987" LPS="0.98292" LPV="1" RPCX="0.47610" RPCY="0.59730" RPD="18.82930" RPS="0.99819" RPV="1" LEYEX="-0.06795" LEYEY="-0.01625" LEYEZ="0.68137" LPUPILD="0.00398" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56651" FPOGY="0.36250" FPOGS="4973.76123" FPOGD="0.75684" FPOGID="11911" FPOGV="1" LPOGX="0.63106" LPOGY="0.37247" LPOGV="1" RPOGX="0.48979" RPOGY="0.25349" RPOGV="1" BPOGX="0.56043" BPOGY="0.31298" BPOGV="1" LPCX="0.24049" LPCY="0.57127" LPD="18.31948" LPS="1.01312" LPV="1" RPCX="0.47682" RPCY="0.59785" RPD="19.70695" RPS="1.02840" RPV="1" LEYEX="-0.06795" LEYEY="-0.01625" LEYEZ="0.68137" LPUPILD="0.00404" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56706" FPOGY="0.36061" FPOGS="4973.76123" FPOGD="0.76367" FPOGID="11911" FPOGV="1" LPOGX="0.64889" LPOGY="0.36138" LPOGV="1" RPOGX="0.50371" RPOGY="0.21503" RPOGV="1" BPOGX="0.57630" BPOGY="0.28820" BPOGV="1" LPCX="0.24094" LPCY="0.57108" LPD="17.81605" LPS="1.04333" LPV="1" RPCX="0.47712" RPCY="0.59792" RPD="19.77698" RPS="1.05861" RPV="1" LEYEX="-0.06795" LEYEY="-0.01625" LEYEZ="0.68137" LPUPILD="0.00398" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00435" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.56950" FPOGY="0.33047" FPOGS="4973.76123" FPOGD="0.76367" FPOGID="11911" FPOGV="0" LPOGX="0.64823" LPOGY="0.34621" LPOGV="1" RPOGX="0.50456" RPOGY="0.20332" RPOGV="1" BPOGX="0.57639" BPOGY="0.27476" BPOGV="1" LPCX="0.24130" LPCY="0.57111" LPD="18.30669" LPS="1.06564" LPV="1" RPCX="0.47772" RPCY="0.59770" RPD="19.25118" RPS="1.07283" RPV="1" LEYEX="-0.06484" LEYEY="-0.01561" LEYEZ="0.65465" LPUPILD="0.00397" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00432" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57607" FPOGY="0.28203" FPOGS="4973.76123" FPOGD="0.76367" FPOGID="11911" FPOGV="0" LPOGX="0.64415" LPOGY="0.32415" LPOGV="1" RPOGX="0.52112" RPOGY="0.14301" RPOGV="1" BPOGX="0.58264" BPOGY="0.23358" BPOGV="1" LPCX="0.24210" LPCY="0.57095" LPD="18.44893" LPS="1.06492" LPV="1" RPCX="0.47832" RPCY="0.59801" RPD="19.81435" RPS="1.05683" RPV="1" LEYEX="-0.06484" LEYEY="-0.01561" LEYEZ="0.65465" LPUPILD="0.00399" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00432" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57600" FPOGY="0.27237" FPOGS="4973.76123" FPOGD="0.76367" FPOGID="11911" FPOGV="0" LPOGX="0.66200" LPOGY="0.32804" LPOGV="1" RPOGX="0.48976" RPOGY="0.17809" RPOGV="1" BPOGX="0.57588" BPOGY="0.25307" BPOGV="1" LPCX="0.24253" LPCY="0.57099" LPD="18.53889" LPS="1.04893" LPV="1" RPCX="0.47865" RPCY="0.59816" RPD="19.97892" RPS="1.04084" RPV="1" LEYEX="-0.06484" LEYEY="-0.01561" LEYEZ="0.65465" LPUPILD="0.00396" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57591" FPOGY="0.27071" FPOGS="4974.53174" FPOGD="0.02002" FPOGID="11912" FPOGV="1" LPOGX="0.66228" LPOGY="0.33940" LPOGV="1" RPOGX="0.48899" RPOGY="0.19208" RPOGV="1" BPOGX="0.57564" BPOGY="0.26574" BPOGV="1" LPCX="0.24281" LPCY="0.57090" LPD="18.60127" LPS="1.03294" LPV="1" RPCX="0.47921" RPCY="0.59809" RPD="19.19289" RPS="1.02485" RPV="1" LEYEX="-0.06457" LEYEY="-0.01549" LEYEZ="0.65587" LPUPILD="0.00400" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57774" FPOGY="0.27724" FPOGS="4974.53174" FPOGD="0.02637" FPOGID="11912" FPOGV="1" LPOGX="0.65158" LPOGY="0.42078" LPOGV="1" RPOGX="0.51851" RPOGY="0.18592" RPOGV="1" BPOGX="0.58504" BPOGY="0.30335" BPOGV="1" LPCX="0.24372" LPCY="0.57083" LPD="18.86862" LPS="1.02485" LPV="1" RPCX="0.47997" RPCY="0.59839" RPD="19.43837" RPS="1.02485" RPV="1" LEYEX="-0.06457" LEYEY="-0.01549" LEYEZ="0.65587" LPUPILD="0.00402" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00442" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57819" FPOGY="0.28642" FPOGS="4974.53174" FPOGD="0.03320" FPOGID="11912" FPOGV="1" LPOGX="0.66347" LPOGY="0.42470" LPOGV="1" RPOGX="0.49745" RPOGY="0.23987" RPOGV="1" BPOGX="0.58046" BPOGY="0.33228" BPOGV="1" LPCX="0.24428" LPCY="0.57066" LPD="17.89584" LPS="1.02485" LPV="1" RPCX="0.48037" RPCY="0.59849" RPD="19.27620" RPS="1.02485" RPV="1" LEYEX="-0.06457" LEYEY="-0.01549" LEYEZ="0.65587" LPUPILD="0.00407" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00441" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57852" FPOGY="0.29297" FPOGS="4974.53174" FPOGD="0.03906" FPOGID="11912" FPOGV="1" LPOGX="0.66347" LPOGY="0.42470" LPOGV="1" RPOGX="0.49745" RPOGY="0.23987" RPOGV="1" BPOGX="0.58046" BPOGY="0.33228" BPOGV="1" LPCX="0.24427" LPCY="0.57087" LPD="18.46996" LPS="1.02485" LPV="1" RPCX="0.48088" RPCY="0.59834" RPD="18.67381" RPS="1.02485" RPV="1" LEYEX="-0.06506" LEYEY="-0.01571" LEYEZ="0.66491" LPUPILD="0.00413" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00440" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.58041" FPOGY="0.29127" FPOGS="4974.53174" FPOGD="0.04639" FPOGID="11912" FPOGV="1" LPOGX="0.66299" LPOGY="0.39934" LPOGV="1" RPOGX="0.52439" RPOGY="0.15947" RPOGV="1" BPOGX="0.59369" BPOGY="0.27940" BPOGV="1" LPCX="0.24540" LPCY="0.57064" LPD="18.65367" LPS="1.02485" LPV="1" RPCX="0.48149" RPCY="0.59891" RPD="19.95543" RPS="1.02485" RPV="1" LEYEX="-0.06506" LEYEY="-0.01571" LEYEZ="0.66491" LPUPILD="0.00404" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57986" FPOGY="0.29088" FPOGS="4974.53174" FPOGD="0.05322" FPOGID="11912" FPOGV="1" LPOGX="0.64753" LPOGY="0.40702" LPOGV="1" RPOGX="0.50328" RPOGY="0.16839" RPOGV="1" BPOGX="0.57541" BPOGY="0.28770" BPOGV="1" LPCX="0.24573" LPCY="0.57053" LPD="18.59597" LPS="1.02485" LPV="1" RPCX="0.48186" RPCY="0.59891" RPD="19.67938" RPS="1.02485" RPV="1" LEYEX="-0.06506" LEYEY="-0.01571" LEYEZ="0.66491" LPUPILD="0.00398" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00437" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57938" FPOGY="0.29142" FPOGS="4974.53174" FPOGD="0.06006" FPOGID="11912" FPOGV="1" LPOGX="0.64775" LPOGY="0.41157" LPOGV="1" RPOGX="0.50241" RPOGY="0.18113" RPOGV="1" BPOGX="0.57508" BPOGY="0.29635" BPOGV="1" LPCX="0.24608" LPCY="0.57049" LPD="18.97038" LPS="1.01782" LPV="1" RPCX="0.48260" RPCY="0.59885" RPD="19.15288" RPS="1.01063" RPV="1" LEYEX="-0.06177" LEYEY="-0.01497" LEYEZ="0.63565" LPUPILD="0.00394" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00442" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57991" FPOGY="0.29251" FPOGS="4974.53174" FPOGD="0.06641" FPOGID="11912" FPOGV="1" LPOGX="0.64802" LPOGY="0.37719" LPOGV="1" RPOGX="0.52235" RPOGY="0.22948" RPOGV="1" BPOGX="0.58518" BPOGY="0.30334" BPOGV="1" LPCX="0.24702" LPCY="0.57003" LPD="18.47932" LPS="1.00361" LPV="1" RPCX="0.48323" RPCY="0.59922" RPD="19.54308" RPS="0.99642" RPV="1" LEYEX="-0.06177" LEYEY="-0.01497" LEYEZ="0.63565" LPUPILD="0.00395" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00432" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57945" FPOGY="0.29560" FPOGS="4974.53174" FPOGD="0.07324" FPOGID="11912" FPOGV="1" LPOGX="0.63789" LPOGY="0.41904" LPOGV="1" RPOGX="0.51105" RPOGY="0.24021" RPOGV="1" BPOGX="0.57447" BPOGY="0.32962" BPOGV="1" LPCX="0.24761" LPCY="0.56996" LPD="18.01546" LPS="0.98939" LPV="1" RPCX="0.48356" RPCY="0.59912" RPD="19.30812" RPS="0.98220" RPV="1" LEYEX="-0.06177" LEYEY="-0.01497" LEYEZ="0.63565" LPUPILD="0.00408" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00443" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57911" FPOGY="0.29767" FPOGS="4974.53174" FPOGD="0.07959" FPOGID="11912" FPOGV="1" LPOGX="0.63786" LPOGY="0.41857" LPOGV="1" RPOGX="0.51219" RPOGY="0.22643" RPOGV="1" BPOGX="0.57503" BPOGY="0.32250" BPOGV="1" LPCX="0.24799" LPCY="0.57019" LPD="18.75232" LPS="0.99011" LPV="1" RPCX="0.48389" RPCY="0.59933" RPD="19.54860" RPS="0.99819" RPV="1" LEYEX="-0.06538" LEYEY="-0.01589" LEYEZ="0.67906" LPUPILD="0.00414" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57570" FPOGY="0.29764" FPOGS="4974.53174" FPOGD="0.08643" FPOGID="11912" FPOGV="1" LPOGX="0.63182" LPOGY="0.40264" LPOGV="1" RPOGX="0.43075" RPOGY="0.19201" RPOGV="1" BPOGX="0.53129" BPOGY="0.29733" BPOGV="1" LPCX="0.24926" LPCY="0.56971" LPD="18.77797" LPS="1.01312" LPV="1" RPCX="0.48474" RPCY="0.59972" RPD="20.25426" RPS="1.02840" RPV="1" LEYEX="-0.06538" LEYEY="-0.01589" LEYEZ="0.67906" LPUPILD="0.00411" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00441" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57497" FPOGY="0.29806" FPOGS="4974.53174" FPOGD="0.09277" FPOGID="11912" FPOGV="1" LPOGX="0.63470" LPOGY="0.35215" LPOGV="1" RPOGX="0.49498" RPOGY="0.25567" RPOGV="1" BPOGX="0.56484" BPOGY="0.30391" BPOGV="1" LPCX="0.25005" LPCY="0.56916" LPD="17.54819" LPS="1.04333" LPV="1" RPCX="0.48510" RPCY="0.59997" RPD="20.28202" RPS="1.05861" RPV="1" LEYEX="-0.06538" LEYEY="-0.01589" LEYEZ="0.67906" LPUPILD="0.00415" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00443" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57433" FPOGY="0.29760" FPOGS="4974.53174" FPOGD="0.09961" FPOGID="11912" FPOGV="1" LPOGX="0.63375" LPOGY="0.33683" LPOGV="1" RPOGX="0.49572" RPOGY="0.24450" RPOGV="1" BPOGX="0.56474" BPOGY="0.29066" BPOGV="1" LPCX="0.25052" LPCY="0.56900" LPD="18.26130" LPS="1.06564" LPV="1" RPCX="0.48542" RPCY="0.59998" RPD="20.05948" RPS="1.07283" RPV="1" LEYEX="-0.06207" LEYEY="-0.01507" LEYEZ="0.65029" LPUPILD="0.00407" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00444" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57378" FPOGY="0.29463" FPOGS="4974.53174" FPOGD="0.10645" FPOGID="11912" FPOGV="1" LPOGX="0.62635" LPOGY="0.31051" LPOGV="1" RPOGX="0.50356" RPOGY="0.18370" RPOGV="1" BPOGX="0.56495" BPOGY="0.24711" BPOGV="1" LPCX="0.25167" LPCY="0.56883" LPD="18.31075" LPS="1.06492" LPV="1" RPCX="0.48657" RPCY="0.60021" RPD="19.77612" RPS="1.05683" RPV="1" LEYEX="-0.06207" LEYEY="-0.01507" LEYEZ="0.65029" LPUPILD="0.00406" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00446" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57311" FPOGY="0.29050" FPOGS="4974.53174" FPOGD="0.11328" FPOGID="11912" FPOGV="1" LPOGX="0.61804" LPOGY="0.27897" LPOGV="1" RPOGX="0.50548" RPOGY="0.16155" RPOGV="1" BPOGX="0.56176" BPOGY="0.22026" BPOGV="1" LPCX="0.25243" LPCY="0.56886" LPD="18.36386" LPS="1.04893" LPV="1" RPCX="0.48718" RPCY="0.60051" RPD="19.96734" RPS="1.04084" RPV="1" LEYEX="-0.06207" LEYEY="-0.01507" LEYEZ="0.65029" LPUPILD="0.00404" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00444" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57252" FPOGY="0.28749" FPOGS="4974.53174" FPOGD="0.11963" FPOGID="11912" FPOGV="1" LPOGX="0.61896" LPOGY="0.29095" LPOGV="1" RPOGX="0.50449" RPOGY="0.17577" RPOGV="1" BPOGX="0.56173" BPOGY="0.23336" BPOGV="1" LPCX="0.25251" LPCY="0.56858" LPD="18.47659" LPS="1.03294" LPV="1" RPCX="0.48758" RPCY="0.60043" RPD="19.57829" RPS="1.02485" RPV="1" LEYEX="-0.06219" LEYEY="-0.01509" LEYEZ="0.65772" LPUPILD="0.00390" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00441" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57185" FPOGY="0.28903" FPOGS="4974.53174" FPOGD="0.12646" FPOGID="11912" FPOGV="1" LPOGX="0.62796" LPOGY="0.39992" LPOGV="1" RPOGX="0.49039" RPOGY="0.23643" RPOGV="1" BPOGX="0.55917" BPOGY="0.31818" BPOGV="1" LPCX="0.25394" LPCY="0.56851" LPD="18.40280" LPS="1.02485" LPV="1" RPCX="0.48884" RPCY="0.60101" RPD="20.28287" RPS="1.02485" RPV="1" LEYEX="-0.06219" LEYEY="-0.01509" LEYEZ="0.65772" LPUPILD="0.00406" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00439" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57117" FPOGY="0.29080" FPOGS="4974.53174" FPOGD="0.13330" FPOGID="11912" FPOGV="1" LPOGX="0.62541" LPOGY="0.37853" LPOGV="1" RPOGX="0.48985" RPOGY="0.27405" RPOGV="1" BPOGX="0.55763" BPOGY="0.32629" BPOGV="1" LPCX="0.25458" LPCY="0.56810" LPD="17.88773" LPS="1.02485" LPV="1" RPCX="0.48941" RPCY="0.60114" RPD="20.38089" RPS="1.02485" RPV="1" LEYEX="-0.06219" LEYEY="-0.01509" LEYEZ="0.65772" LPUPILD="0.00405" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00440" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57056" FPOGY="0.29241" FPOGS="4974.53174" FPOGD="0.14014" FPOGID="11912" FPOGV="1" LPOGX="0.62541" LPOGY="0.37853" LPOGV="1" RPOGX="0.48985" RPOGY="0.27405" RPOGV="1" BPOGX="0.55763" BPOGY="0.32629" BPOGV="1" LPCX="0.25503" LPCY="0.56790" LPD="18.20729" LPS="1.02485" LPV="1" RPCX="0.49006" RPCY="0.60096" RPD="19.11266" RPS="1.02485" RPV="1" LEYEX="-0.06187" LEYEY="-0.01506" LEYEZ="0.66060" LPUPILD="0.00399" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00442" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.57023" FPOGY="0.29099" FPOGS="4974.53174" FPOGD="0.14648" FPOGID="11912" FPOGV="1" LPOGX="0.62770" LPOGY="0.31610" LPOGV="1" RPOGX="0.49822" RPOGY="0.20313" RPOGV="1" BPOGX="0.56296" BPOGY="0.25961" BPOGV="1" LPCX="0.25652" LPCY="0.56751" LPD="17.62333" LPS="1.02485" LPV="1" RPCX="0.49123" RPCY="0.60174" RPD="20.00213" RPS="1.02485" RPV="1" LEYEX="-0.06187" LEYEY="-0.01506" LEYEZ="0.66060" LPUPILD="0.00417" LPUPILV="1" REYEX="-0.01583" REYEY="-0.02277" REYEZ="0.70610" RPUPILD="0.00438" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
