2025-06-09 11:36:50.260679
0.58066" RPUPILD="0.00521" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="34" />
<REC FPOGX="0.85641" FPOGY="0.34444" FPOGS="527.40985" FPOGD="0.07941" FPOGID="1990" FPOGV="1" LPOGX="0.99540" LPOGY="0.37653" LPOGV="1" RPOGX="0.99722" RPOGY="0.36290" RPOGV="1" BPOGX="0.99631" BPOGY="0.36972" BPOGV="1" LPCX="0.52458" LPCY="0.34021" LPD="25.73629" LPS="0.80966" LPV="1" RPCX="0.81700" RPCY="0.35632" RPD="30.13538" RPS="0.80966" RPV="1" LEYEX="0.00451" LEYEY="0.02778" LEYEZ="0.59546" LPUPILD="0.00460" LPUPILV="1" REYEX="0.06878" REYEY="0.02434" REYEZ="0.58066" RPUPILD="0.00522" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="34" />
<REC FPOGX="1.10989" FPOGY="0.44572" FPOGS="528.38721" FPOGD="0.06818" FPOGID="1996" FPOGV="1" LPOGX="1.09940" LPOGY="0.40955" LPOGV="1" RPOGX="1.13156" RPOGY="0.39749" RPOGV="1" BPOGX="1.11548" BPOGY="0.40352" BPOGV="1" LPCX="0.52882" LPCY="0.34026" LPD="26.82821" LPS="0.74126" LPV="1" RPCX="0.82125" RPCY="0.35662" RPD="30.45880" RPS="0.72274" RPV="1" LEYEX="0.00474" LEYEY="0.02658" LEYEZ="0.56983" LPUPILD="0.00475" LPUPILV="1" REYEX="0.06124" REYEY="0.02154" REYEZ="0.51479" RPUPILD="0.00538" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.10994" FPOGY="0.44297" FPOGS="528.38721" FPOGD="0.07422" FPOGID="1996" FPOGV="1" LPOGX="1.08942" LPOGY="0.42795" LPOGV="1" RPOGX="1.13156" RPOGY="0.39749" RPOGV="1" BPOGX="1.11049" BPOGY="0.41272" BPOGV="1" LPCX="0.52879" LPCY="0.34024" LPD="26.78452" LPS="0.72274" LPV="1" RPCX="0.79652" RPCY="0.35784" RPD="5.32409" RPS="0.72274" RPV="1" LEYEX="0.00485" LEYEY="0.02704" LEYEZ="0.57770" LPUPILD="0.00518" LPUPILV="1" REYEX="0.06124" REYEY="0.02154" REYEZ="0.51479" RPUPILD="0.00194" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.11152" FPOGY="0.43944" FPOGS="528.38721" FPOGD="0.08044" FPOGID="1996" FPOGV="1" LPOGX="1.09839" LPOGY="0.42675" LPOGV="1" RPOGX="1.16245" RPOGY="0.36736" RPOGV="1" BPOGX="1.13042" BPOGY="0.39705" BPOGV="1" LPCX="0.52891" LPCY="0.34010" LPD="26.87154" LPS="0.72699" LPV="1" RPCX="0.82164" RPCY="0.35645" RPD="30.71359" RPS="0.74551" RPV="1" LEYEX="0.00485" LEYEY="0.02704" LEYEZ="0.57770" LPUPILD="0.00472" LPUPILV="1" REYEX="0.06124" REYEY="0.02154" REYEZ="0.51479" RPUPILD="0.00525" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.11403" FPOGY="0.43461" FPOGS="528.38721" FPOGD="0.08710" FPOGID="1996" FPOGV="1" LPOGX="1.10583" LPOGY="0.39757" LPOGV="1" RPOGX="1.18762" RPOGY="0.34627" RPOGV="1" BPOGX="1.14673" BPOGY="0.37192" BPOGV="1" LPCX="0.52899" LPCY="0.34001" LPD="26.80791" LPS="0.74976" LPV="1" RPCX="0.82179" RPCY="0.35615" RPD="29.78972" RPS="0.76827" RPV="1" LEYEX="0.00485" LEYEY="0.02704" LEYEZ="0.57770" LPUPILD="0.00472" LPUPILV="1" REYEX="0.06124" REYEY="0.02154" REYEZ="0.51479" RPUPILD="0.00528" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.11675" FPOGY="0.42954" FPOGS="528.38721" FPOGD="0.09381" FPOGID="1996" FPOGV="1" LPOGX="1.11811" LPOGY="0.37465" LPOGV="1" RPOGX="1.19157" RPOGY="0.34244" RPOGV="1" BPOGX="1.15484" BPOGY="0.35854" BPOGV="1" LPCX="0.52901" LPCY="0.33997" LPD="26.96019" LPS="0.77252" LPV="1" RPCX="0.82182" RPCY="0.35618" RPD="29.84513" RPS="0.77252" RPV="1" LEYEX="0.00494" LEYEY="0.02705" LEYEZ="0.57799" LPUPILD="0.00471" LPUPILV="1" REYEX="0.06124" REYEY="0.02154" REYEZ="0.51479" RPUPILD="0.00527" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.11918" FPOGY="0.42653" FPOGS="528.38721" FPOGD="0.10052" FPOGID="1996" FPOGV="1" LPOGX="1.13178" LPOGY="0.41308" LPOGV="1" RPOGX="1.17933" RPOGY="0.34958" RPOGV="1" BPOGX="1.15555" BPOGY="0.38133" BPOGV="1" LPCX="0.52914" LPCY="0.33992" LPD="26.79866" LPS="0.77252" LPV="1" RPCX="0.82173" RPCY="0.35611" RPD="30.35782" RPS="0.75400" RPV="1" LEYEX="0.00494" LEYEY="0.02705" LEYEZ="0.57799" LPUPILD="0.00469" LPUPILV="1" REYEX="0.06124" REYEY="0.02154" REYEZ="0.51479" RPUPILD="0.00536" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.12068" FPOGY="0.42623" FPOGS="528.38721" FPOGD="0.10712" FPOGID="1996" FPOGV="1" LPOGX="1.12699" LPOGY="0.48130" LPOGV="1" RPOGX="1.16232" RPOGY="0.36176" RPOGV="1" BPOGX="1.14465" BPOGY="0.42153" BPOGV="1" LPCX="0.52921" LPCY="0.33989" LPD="26.58675" LPS="0.75400" LPV="1" RPCX="0.82172" RPCY="0.35611" RPD="30.43016" RPS="0.73549" RPV="1" LEYEX="0.00494" LEYEY="0.02705" LEYEZ="0.57799" LPUPILD="0.00471" LPUPILV="1" REYEX="0.06124" REYEY="0.02154" REYEZ="0.51479" RPUPILD="0.00534" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.12123" FPOGY="0.42690" FPOGS="528.38721" FPOGD="0.11444" FPOGID="1996" FPOGV="1" LPOGX="1.11649" LPOGY="0.49757" LPOGV="1" RPOGX="1.14491" RPOGY="0.37893" RPOGV="1" BPOGX="1.13070" BPOGY="0.43825" BPOGV="1" LPCX="0.52923" LPCY="0.33983" LPD="26.70177" LPS="0.73549" LPV="1" RPCX="0.82187" RPCY="0.35598" RPD="30.19711" RPS="0.71697" RPV="1" LEYEX="0.00494" LEYEY="0.02705" LEYEZ="0.57799" LPUPILD="0.00470" LPUPILV="1" REYEX="0.06124" REYEY="0.02156" REYEZ="0.51415" RPUPILD="0.00533" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.12115" FPOGY="0.42867" FPOGS="528.38721" FPOGD="0.12061" FPOGID="1996" FPOGV="1" LPOGX="1.10857" LPOGY="0.50574" LPOGV="1" RPOGX="1.13071" RPOGY="0.41512" RPOGV="1" BPOGX="1.11964" BPOGY="0.46043" BPOGV="1" LPCX="0.52932" LPCY="0.33978" LPD="26.83487" LPS="0.71697" LPV="1" RPCX="0.82182" RPCY="0.35605" RPD="30.30213" RPS="0.71697" RPV="1" LEYEX="0.00494" LEYEY="0.02705" LEYEZ="0.57799" LPUPILD="0.00472" LPUPILV="1" REYEX="0.06124" REYEY="0.02156" REYEZ="0.51415" RPUPILD="0.00537" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.12049" FPOGY="0.43020" FPOGS="528.38721" FPOGD="0.12750" FPOGID="1996" FPOGV="1" LPOGX="1.10795" LPOGY="0.50284" LPOGV="1" RPOGX="1.10788" RPOGY="0.41603" RPOGV="1" BPOGX="1.10792" BPOGY="0.45943" BPOGV="1" LPCX="0.52933" LPCY="0.33979" LPD="26.89643" LPS="0.71697" LPV="1" RPCX="0.82192" RPCY="0.35603" RPD="30.16495" RPS="0.71697" RPV="1" LEYEX="0.00494" LEYEY="0.02705" LEYEZ="0.57799" LPUPILD="0.00472" LPUPILV="1" REYEX="0.06124" REYEY="0.02156" REYEZ="0.51415" RPUPILD="0.00535" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.11968" FPOGY="0.43184" FPOGS="528.38721" FPOGD="0.13403" FPOGID="1996" FPOGV="1" LPOGX="1.10552" LPOGY="0.50661" LPOGV="1" RPOGX="1.10148" RPOGY="0.42236" RPOGV="1" BPOGX="1.10350" BPOGY="0.46449" BPOGV="1" LPCX="0.52933" LPCY="0.33979" LPD="26.87440" LPS="0.71272" LPV="1" RPCX="0.82198" RPCY="0.35601" RPD="30.19592" RPS="0.70981" RPV="1" LEYEX="0.00485" LEYEY="0.02634" LEYEZ="0.56202" LPUPILD="0.00475" LPUPILV="1" REYEX="0.06158" REYEY="0.02166" REYEZ="0.51666" RPUPILD="0.00536" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.11870" FPOGY="0.43435" FPOGS="528.38721" FPOGD="0.14081" FPOGID="1996" FPOGV="1" LPOGX="1.10055" LPOGY="0.50961" LPOGV="1" RPOGX="1.09556" RPOGY="0.46468" RPOGV="1" BPOGX="1.09805" BPOGY="0.48714" BPOGV="1" LPCX="0.52940" LPCY="0.33978" LPD="26.93781" LPS="0.70556" LPV="1" RPCX="0.82201" RPCY="0.35604" RPD="30.23543" RPS="0.70265" RPV="1" LEYEX="0.00485" LEYEY="0.02634" LEYEZ="0.56202" LPUPILD="0.00473" LPUPILV="1" REYEX="0.06158" REYEY="0.02166" REYEZ="0.51666" RPUPILD="0.00533" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.11775" FPOGY="0.43687" FPOGS="528.38721" FPOGD="0.14722" FPOGID="1996" FPOGV="1" LPOGX="1.10121" LPOGY="0.51683" LPOGV="1" RPOGX="1.09271" RPOGY="0.46788" RPOGV="1" BPOGX="1.09696" BPOGY="0.49236" BPOGV="1" LPCX="0.52938" LPCY="0.33977" LPD="26.94603" LPS="0.69840" LPV="1" RPCX="0.82196" RPCY="0.35598" RPD="30.25188" RPS="0.69549" RPV="1" LEYEX="0.00485" LEYEY="0.02634" LEYEZ="0.56202" LPUPILD="0.00474" LPUPILV="1" REYEX="0.06158" REYEY="0.02166" REYEZ="0.51666" RPUPILD="0.00540" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.11666" FPOGY="0.43944" FPOGS="528.38721" FPOGD="0.15411" FPOGID="1996" FPOGV="1" LPOGX="1.09707" LPOGY="0.52319" LPOGV="1" RPOGX="1.08623" RPOGY="0.47393" RPOGV="1" BPOGX="1.09165" BPOGY="0.49856" BPOGV="1" LPCX="0.52942" LPCY="0.33976" LPD="26.92006" LPS="0.69124" LPV="1" RPCX="0.82199" RPCY="0.35592" RPD="29.95593" RPS="0.68833" RPV="1" LEYEX="0.00485" LEYEY="0.02634" LEYEZ="0.56202" LPUPILD="0.00471" LPUPILV="1" REYEX="0.06158" REYEY="0.02166" REYEZ="0.51666" RPUPILD="0.00543" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.11552" FPOGY="0.44176" FPOGS="528.38721" FPOGD="0.16107" FPOGID="1996" FPOGV="1" LPOGX="1.09123" LPOGY="0.52439" LPOGV="1" RPOGX="1.08509" RPOGY="0.47043" RPOGV="1" BPOGX="1.08816" BPOGY="0.49741" BPOGV="1" LPCX="0.52942" LPCY="0.33975" LPD="26.95213" LPS="0.68833" LPV="1" RPCX="0.82199" RPCY="0.35594" RPD="30.68785" RPS="0.68833" RPV="1" LEYEX="0.00485" LEYEY="0.02634" LEYEZ="0.56202" LPUPILD="0.00470" LPUPILV="1" REYEX="0.06158" REYEY="0.02166" REYEZ="0.51666" RPUPILD="0.00534" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.11464" FPOGY="0.44369" FPOGS="528.38721" FPOGD="0.16736" FPOGID="1996" FPOGV="1" LPOGX="1.09351" LPOGY="0.51821" LPOGV="1" RPOGX="1.09138" RPOGY="0.46532" RPOGV="1" BPOGX="1.09244" BPOGY="0.49177" BPOGV="1" LPCX="0.52939" LPCY="0.33971" LPD="26.82055" LPS="0.68833" LPV="1" RPCX="0.82196" RPCY="0.35596" RPD="30.34511" RPS="0.68833" RPV="1" LEYEX="0.00485" LEYEY="0.02634" LEYEZ="0.56202" LPUPILD="0.00473" LPUPILV="1" REYEX="0.06158" REYEY="0.02166" REYEZ="0.51666" RPUPILD="0.00538" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.11386" FPOGY="0.44542" FPOGS="528.38721" FPOGD="0.17407" FPOGID="1996" FPOGV="1" LPOGX="1.09351" LPOGY="0.51821" LPOGV="1" RPOGX="1.09403" RPOGY="0.46283" RPOGV="1" BPOGX="1.09377" BPOGY="0.49052" BPOGV="1" LPCX="0.52940" LPCY="0.33976" LPD="26.83618" LPS="0.68833" LPV="1" RPCX="0.82202" RPCY="0.35600" RPD="30.41542" RPS="0.69124" RPV="1" LEYEX="0.00485" LEYEY="0.02634" LEYEZ="0.56202" LPUPILD="0.00474" LPUPILV="1" REYEX="0.06124" REYEY="0.02153" REYEZ="0.51352" RPUPILD="0.00533" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.10494" FPOGY="0.47472" FPOGS="528.38721" FPOGD="0.17407" FPOGID="1996" FPOGV="0" LPOGX="1.09058" LPOGY="0.53043" LPOGV="1" RPOGX="1.09318" RPOGY="0.45907" RPOGV="1" BPOGX="1.09188" BPOGY="0.49475" BPOGV="1" LPCX="0.52937" LPCY="0.33977" LPD="26.86136" LPS="0.69124" LPV="1" RPCX="0.82214" RPCY="0.35592" RPD="30.49731" RPS="0.69415" RPV="1" LEYEX="0.00485" LEYEY="0.02634" LEYEZ="0.56202" LPUPILD="0.00473" LPUPILV="1" REYEX="0.06124" REYEY="0.02153" REYEZ="0.51352" RPUPILD="0.00532" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.09974" FPOGY="0.48269" FPOGS="528.38721" FPOGD="0.17407" FPOGID="1996" FPOGV="0" LPOGX="1.09716" LPOGY="0.51968" LPOGV="1" RPOGX="1.09189" RPOGY="0.46164" RPOGV="1" BPOGX="1.09453" BPOGY="0.49066" BPOGV="1" LPCX="0.52937" LPCY="0.33977" LPD="26.86136" LPS="0.69415" LPV="1" RPCX="0.82208" RPCY="0.35593" RPD="30.46560" RPS="0.69706" RPV="1" LEYEX="0.00485" LEYEY="0.02634" LEYEZ="0.56202" LPUPILD="0.00473" LPUPILV="1" REYEX="0.06124" REYEY="0.02153" REYEZ="0.51352" RPUPILD="0.00531" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.09871" FPOGY="0.48450" FPOGS="528.38721" FPOGD="0.17407" FPOGID="1996" FPOGV="0" LPOGX="1.09884" LPOGY="0.51709" LPOGV="1" RPOGX="1.09451" RPOGY="0.45917" RPOGV="1" BPOGX="1.09667" BPOGY="0.48813" BPOGV="1" LPCX="0.52934" LPCY="0.33978" LPD="26.85897" LPS="0.69706" LPV="1" RPCX="0.82199" RPCY="0.35591" RPD="30.22373" RPS="0.69997" RPV="1" LEYEX="0.00485" LEYEY="0.02634" LEYEZ="0.56202" LPUPILD="0.00473" LPUPILV="1" REYEX="0.06124" REYEY="0.02153" REYEZ="0.51352" RPUPILD="0.00541" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.09857" FPOGY="0.48607" FPOGS="528.56732" FPOGD="0.02081" FPOGID="1997" FPOGV="1" LPOGX="1.09739" LPOGY="0.52371" LPOGV="1" RPOGX="1.09888" RPOGY="0.45785" RPOGV="1" BPOGX="1.09813" BPOGY="0.49078" BPOGV="1" LPCX="0.52933" LPCY="0.33983" LPD="26.86641" LPS="0.69997" LPV="1" RPCX="0.82205" RPCY="0.35599" RPD="30.60062" RPS="0.69997" RPV="1" LEYEX="0.00485" LEYEY="0.02634" LEYEZ="0.56202" LPUPILD="0.00475" LPUPILV="1" REYEX="0.06124" REYEY="0.02153" REYEZ="0.51352" RPUPILD="0.00530" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.09786" FPOGY="0.48753" FPOGS="528.56732" FPOGD="0.02753" FPOGID="1997" FPOGV="1" LPOGX="1.09576" LPOGY="0.52833" LPOGV="1" RPOGX="1.09428" RPOGY="0.45836" RPOGV="1" BPOGX="1.09502" BPOGY="0.49334" BPOGV="1" LPCX="0.52934" LPCY="0.33986" LPD="26.85523" LPS="0.69997" LPV="1" RPCX="0.82199" RPCY="0.35588" RPD="30.00289" RPS="0.69997" RPV="1" LEYEX="0.00485" LEYEY="0.02634" LEYEZ="0.56202" LPUPILD="0.00474" LPUPILV="1" REYEX="0.06124" REYEY="0.02153" REYEZ="0.51352" RPUPILD="0.00540" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.09791" FPOGY="0.48789" FPOGS="528.56732" FPOGD="0.03345" FPOGID="1997" FPOGV="1" LPOGX="1.09818" LPOGY="0.52464" LPOGV="1" RPOGX="1.09811" RPOGY="0.45474" RPOGV="1" BPOGX="1.09814" BPOGY="0.48969" BPOGV="1" LPCX="0.52918" LPCY="0.33996" LPD="26.89096" LPS="0.70422" LPV="1" RPCX="0.82198" RPCY="0.35592" RPD="29.99827" RPS="0.70422" RPV="1" LEYEX="0.00485" LEYEY="0.02704" LEYEZ="0.57770" LPUPILD="0.00476" LPUPILV="1" REYEX="0.06124" REYEY="0.02156" REYEZ="0.51415" RPUPILD="0.00539" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.09572" FPOGY="0.48165" FPOGS="528.56732" FPOGD="0.04022" FPOGID="1997" FPOGV="1" LPOGX="1.07410" LPOGY="0.43739" LPOGV="1" RPOGX="1.09107" RPOGY="0.45106" RPOGV="1" BPOGX="1.08258" BPOGY="0.44422" BPOGV="1" LPCX="0.52832" LPCY="0.33996" LPD="26.72853" LPS="0.70847" LPV="1" RPCX="0.82099" RPCY="0.35621" RPD="30.78594" RPS="0.70847" RPV="1" LEYEX="0.00485" LEYEY="0.02704" LEYEZ="0.57770" LPUPILD="0.00473" LPUPILV="1" REYEX="0.06124" REYEY="0.02156" REYEZ="0.51415" RPUPILD="0.00533" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.08616" FPOGY="0.47589" FPOGS="528.56732" FPOGD="0.04742" FPOGID="1997" FPOGV="1" LPOGX="0.99814" LPOGY="0.43578" LPOGV="1" RPOGX="1.04039" RPOGY="0.43531" RPOGV="1" BPOGX="1.01927" BPOGY="0.43554" BPOGV="1" LPCX="0.52697" LPCY="0.33994" LPD="26.52438" LPS="0.71272" LPV="1" RPCX="0.82024" RPCY="0.35601" RPD="30.73256" RPS="0.71272" RPV="1" LEYEX="0.00485" LEYEY="0.02704" LEYEZ="0.57770" LPUPILD="0.00480" LPUPILV="1" REYEX="0.06124" REYEY="0.02156" REYEZ="0.51415" RPUPILD="0.00531" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
<REC FPOGX="1.07966" FPOGY="0.47029" FPOGS="528.56732" FPOGD="0.05457" FPOGID="1997" FPOGV="1" LPOGX="0.99995" LPOGY="0.43165" LPOGV="1" RPOGX="1.05529" RPOGY="0.41932" RPOGV="1" BPOGX="1.02762" BPOGY="0.42548" BPOGV="1" LPCX="0.52558" LPCY="0.33987" LPD="26.81400" LPS="0.71697" LPV="1" RPCX="0.81921" RPCY="0.35587" RPD="30.66643" RPS="0.73114" RPV="1" LEYEX="0.00444" LEYEY="0.02720" LEYEZ="0.58109" LPUPILD="0.00478" LPUPILV="1" REYEX="0.06694" REYEY="0.02373" REYEZ="0.56407" RPUPILD="0.00536" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="35" />
