2025-05-26 12:18:03.944906
 REYEZ="0.62051" RPUPILD="0.00606" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.86677" FPOGY="0.46353" FPOGS="7111.48096" FPOGD="0.26123" FPOGID="15655" FPOGV="0" LPOGX="0.93294" LPOGY="0.46557" LPOGV="1" RPOGX="0.85135" RPOGY="0.43973" RPOGV="1" BPOGX="0.89215" BPOGY="0.45265" BPOGV="1" LPCX="0.52127" LPCY="0.58303" LPD="35.19954" LPS="0.92519" LPV="1" RPCX="0.80322" RPCY="0.60150" RPD="32.60087" RPS="0.92519" RPV="1" LEYEX="0.00431" LEYEY="-0.01725" LEYEZ="0.63199" LPUPILD="0.00643" LPUPILV="1" REYEX="0.07275" REYEY="-0.02084" REYEZ="0.63580" RPUPILD="0.00608" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55718" FPOGY="0.47695" FPOGS="7114.70996" FPOGD="0.02686" FPOGID="15664" FPOGV="1" LPOGX="0.60705" LPOGY="0.44447" LPOGV="1" RPOGX="0.50458" RPOGY="0.49604" RPOGV="1" BPOGX="0.55581" BPOGY="0.47025" BPOGV="1" LPCX="0.49517" LPCY="0.58141" LPD="34.74194" LPS="0.95677" LPV="1" RPCX="0.77702" RPCY="0.59572" RPD="32.53006" RPS="0.96320" RPV="1" LEYEX="-0.00105" LEYEY="-0.01707" LEYEZ="0.63935" LPUPILD="0.00647" LPUPILV="1" REYEX="0.06722" REYEY="-0.01964" REYEZ="0.63408" RPUPILD="0.00610" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55695" FPOGY="0.47516" FPOGS="7114.70996" FPOGD="0.03418" FPOGID="15664" FPOGV="1" LPOGX="0.60657" LPOGY="0.44029" LPOGV="1" RPOGX="0.50501" RPOGY="0.49208" RPOGV="1" BPOGX="0.55579" BPOGY="0.46619" BPOGV="1" LPCX="0.49519" LPCY="0.58142" LPD="34.75159" LPS="0.96320" LPV="1" RPCX="0.77701" RPCY="0.59571" RPD="32.57522" RPS="0.96963" RPV="1" LEYEX="-0.00105" LEYEY="-0.01707" LEYEZ="0.63935" LPUPILD="0.00646" LPUPILV="1" REYEX="0.06722" REYEY="-0.01964" REYEZ="0.63408" RPUPILD="0.00608" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55751" FPOGY="0.47279" FPOGS="7114.70996" FPOGD="0.04688" FPOGID="15664" FPOGV="1" LPOGX="0.60846" LPOGY="0.42286" LPOGV="1" RPOGX="0.51328" RPOGY="0.49426" RPOGV="1" BPOGX="0.56087" BPOGY="0.45856" BPOGV="1" LPCX="0.49520" LPCY="0.58137" LPD="34.81016" LPS="0.96963" LPV="1" RPCX="0.77703" RPCY="0.59572" RPD="32.54249" RPS="0.96963" RPV="1" LEYEX="-0.00105" LEYEY="-0.01707" LEYEZ="0.63935" LPUPILD="0.00646" LPUPILV="1" REYEX="0.06722" REYEY="-0.01964" REYEZ="0.63408" RPUPILD="0.00610" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55793" FPOGY="0.47151" FPOGS="7114.70996" FPOGD="0.05322" FPOGID="15664" FPOGV="1" LPOGX="0.60891" LPOGY="0.42703" LPOGV="1" RPOGX="0.51280" RPOGY="0.49811" RPOGV="1" BPOGX="0.56086" BPOGY="0.46257" BPOGV="1" LPCX="0.49516" LPCY="0.58134" LPD="34.84137" LPS="0.96335" LPV="1" RPCX="0.77700" RPCY="0.59568" RPD="32.50668" RPS="0.96335" RPV="1" LEYEX="-0.00098" LEYEY="-0.01655" LEYEZ="0.61982" LPUPILD="0.00644" LPUPILV="1" REYEX="0.06722" REYEY="-0.01964" REYEZ="0.63408" RPUPILD="0.00609" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55840" FPOGY="0.46979" FPOGS="7114.70996" FPOGD="0.05957" FPOGID="15664" FPOGV="1" LPOGX="0.60917" LPOGY="0.41795" LPOGV="1" RPOGX="0.51521" RPOGY="0.49416" RPOGV="1" BPOGX="0.56219" BPOGY="0.45605" BPOGV="1" LPCX="0.49521" LPCY="0.58123" LPD="34.86665" LPS="0.95706" LPV="1" RPCX="0.77701" RPCY="0.59565" RPD="32.51952" RPS="0.95706" RPV="1" LEYEX="-0.00098" LEYEY="-0.01655" LEYEZ="0.61982" LPUPILD="0.00644" LPUPILV="1" REYEX="0.06722" REYEY="-0.01964" REYEZ="0.63408" RPUPILD="0.00609" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55884" FPOGY="0.46916" FPOGS="7114.70996" FPOGD="0.06689" FPOGID="15664" FPOGV="1" LPOGX="0.61328" LPOGY="0.42355" LPOGV="1" RPOGX="0.51222" RPOGY="0.50340" RPOGV="1" BPOGX="0.56275" BPOGY="0.46347" BPOGV="1" LPCX="0.49524" LPCY="0.58122" LPD="34.83002" LPS="0.95077" LPV="1" RPCX="0.77706" RPCY="0.59565" RPD="32.40693" RPS="0.95077" RPV="1" LEYEX="-0.00098" LEYEY="-0.01655" LEYEZ="0.61982" LPUPILD="0.00646" LPUPILV="1" REYEX="0.06722" REYEY="-0.01964" REYEZ="0.63408" RPUPILD="0.00611" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55917" FPOGY="0.46882" FPOGS="7114.70996" FPOGD="0.07373" FPOGID="15664" FPOGV="1" LPOGX="0.61328" LPOGY="0.42355" LPOGV="1" RPOGX="0.51173" RPOGY="0.50736" RPOGV="1" BPOGX="0.56251" BPOGY="0.46545" BPOGV="1" LPCX="0.49525" LPCY="0.58124" LPD="34.79052" LPS="0.95077" LPV="1" RPCX="0.77707" RPCY="0.59566" RPD="32.39734" RPS="0.94434" RPV="1" LEYEX="-0.00096" LEYEY="-0.01705" LEYEZ="0.63871" LPUPILD="0.00646" LPUPILV="1" REYEX="0.06561" REYEY="-0.01916" REYEZ="0.61842" RPUPILD="0.00611" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55821" FPOGY="0.46787" FPOGS="7114.70996" FPOGD="0.08105" FPOGID="15664" FPOGV="1" LPOGX="0.61243" LPOGY="0.41618" LPOGV="1" RPOGX="0.48284" RPOGY="0.49860" RPOGV="1" BPOGX="0.54763" BPOGY="0.45739" BPOGV="1" LPCX="0.49529" LPCY="0.58119" LPD="34.77808" LPS="0.95063" LPV="1" RPCX="0.77704" RPCY="0.59564" RPD="32.43493" RPS="0.94419" RPV="1" LEYEX="-0.00096" LEYEY="-0.01705" LEYEZ="0.63871" LPUPILD="0.00647" LPUPILV="1" REYEX="0.06561" REYEY="-0.01916" REYEZ="0.61842" RPUPILD="0.00610" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55790" FPOGY="0.46727" FPOGS="7114.70996" FPOGD="0.08838" FPOGID="15664" FPOGV="1" LPOGX="0.61902" LPOGY="0.41977" LPOGV="1" RPOGX="0.48937" RPOGY="0.50044" RPOGV="1" BPOGX="0.55419" BPOGY="0.46011" BPOGV="1" LPCX="0.49531" LPCY="0.58120" LPD="34.76289" LPS="0.95048" LPV="1" RPCX="0.77706" RPCY="0.59566" RPD="32.40289" RPS="0.94405" RPV="1" LEYEX="-0.00096" LEYEY="-0.01705" LEYEZ="0.63871" LPUPILD="0.00646" LPUPILV="1" REYEX="0.06561" REYEY="-0.01916" REYEZ="0.61842" RPUPILD="0.00611" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55764" FPOGY="0.46677" FPOGS="7114.70996" FPOGD="0.09521" FPOGID="15664" FPOGV="1" LPOGX="0.61903" LPOGY="0.41987" LPOGV="1" RPOGX="0.48936" RPOGY="0.50053" RPOGV="1" BPOGX="0.55419" BPOGY="0.46020" BPOGV="1" LPCX="0.49530" LPCY="0.58118" LPD="34.80052" LPS="0.95033" LPV="1" RPCX="0.77708" RPCY="0.59563" RPD="32.47468" RPS="0.94390" RPV="1" LEYEX="-0.00096" LEYEY="-0.01705" LEYEZ="0.63871" LPUPILD="0.00646" LPUPILV="1" REYEX="0.06561" REYEY="-0.01916" REYEZ="0.61842" RPUPILD="0.00611" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55725" FPOGY="0.46613" FPOGS="7114.70996" FPOGD="0.10010" FPOGID="15664" FPOGV="1" LPOGX="0.61745" LPOGY="0.41810" LPOGV="1" RPOGX="0.48626" RPOGY="0.49636" RPOGV="1" BPOGX="0.55186" BPOGY="0.45723" BPOGV="1" LPCX="0.49531" LPCY="0.58111" LPD="34.66380" LPS="0.94390" LPV="1" RPCX="0.77708" RPCY="0.59564" RPD="32.47106" RPS="0.94390" RPV="1" LEYEX="-0.00096" LEYEY="-0.01705" LEYEZ="0.63871" LPUPILD="0.00647" LPUPILV="1" REYEX="0.06561" REYEY="-0.01916" REYEZ="0.61842" RPUPILD="0.00611" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55709" FPOGY="0.46569" FPOGS="7114.70996" FPOGD="0.10693" FPOGID="15664" FPOGV="1" LPOGX="0.62007" LPOGY="0.42222" LPOGV="1" RPOGX="0.48912" RPOGY="0.49574" RPOGV="1" BPOGX="0.55460" BPOGY="0.45898" BPOGV="1" LPCX="0.49535" LPCY="0.58113" LPD="34.70532" LPS="0.94390" LPV="1" RPCX="0.77707" RPCY="0.59563" RPD="32.47914" RPS="0.94390" RPV="1" LEYEX="-0.00096" LEYEY="-0.01705" LEYEZ="0.63871" LPUPILD="0.00648" LPUPILV="1" REYEX="0.06561" REYEY="-0.01916" REYEZ="0.61842" RPUPILD="0.00612" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55694" FPOGY="0.46529" FPOGS="7114.70996" FPOGD="0.11377" FPOGID="15664" FPOGV="1" LPOGX="0.62007" LPOGY="0.42222" LPOGV="1" RPOGX="0.48912" RPOGY="0.49574" RPOGV="1" BPOGX="0.55460" BPOGY="0.45898" BPOGV="1" LPCX="0.49533" LPCY="0.58110" LPD="34.62550" LPS="0.94390" LPV="1" RPCX="0.77707" RPCY="0.59563" RPD="32.47914" RPS="0.94390" RPV="1" LEYEX="-0.00096" LEYEY="-0.01705" LEYEZ="0.63871" LPUPILD="0.00649" LPUPILV="1" REYEX="0.06561" REYEY="-0.01916" REYEZ="0.61842" RPUPILD="0.00611" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55687" FPOGY="0.46492" FPOGS="7114.70996" FPOGD="0.12061" FPOGID="15664" FPOGV="1" LPOGX="0.62445" LPOGY="0.41649" LPOGV="1" RPOGX="0.48684" RPOGY="0.50075" RPOGV="1" BPOGX="0.55564" BPOGY="0.45862" BPOGV="1" LPCX="0.49537" LPCY="0.58114" LPD="34.69707" LPS="0.94390" LPV="1" RPCX="0.77712" RPCY="0.59562" RPD="32.42478" RPS="0.94390" RPV="1" LEYEX="-0.00096" LEYEY="-0.01705" LEYEZ="0.63871" LPUPILD="0.00648" LPUPILV="1" REYEX="0.06561" REYEY="-0.01916" REYEZ="0.61842" RPUPILD="0.00613" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55676" FPOGY="0.46431" FPOGS="7114.70996" FPOGD="0.12695" FPOGID="15664" FPOGV="1" LPOGX="0.61985" LPOGY="0.40996" LPOGV="1" RPOGX="0.48970" RPOGY="0.49651" RPOGV="1" BPOGX="0.55477" BPOGY="0.45324" BPOGV="1" LPCX="0.49533" LPCY="0.58109" LPD="34.70013" LPS="0.94390" LPV="1" RPCX="0.77708" RPCY="0.59561" RPD="32.41217" RPS="0.94390" RPV="1" LEYEX="-0.00096" LEYEY="-0.01705" LEYEZ="0.63871" LPUPILD="0.00648" LPUPILV="1" REYEX="0.06561" REYEY="-0.01916" REYEZ="0.61842" RPUPILD="0.00612" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55667" FPOGY="0.46365" FPOGS="7114.70996" FPOGD="0.13379" FPOGID="15664" FPOGV="1" LPOGX="0.61985" LPOGY="0.40996" LPOGV="1" RPOGX="0.49004" RPOGY="0.49247" RPOGV="1" BPOGX="0.55494" BPOGY="0.45122" BPOGV="1" LPCX="0.49530" LPCY="0.58108" LPD="34.61234" LPS="0.94390" LPV="1" RPCX="0.77707" RPCY="0.59563" RPD="32.47914" RPS="0.95033" RPV="1" LEYEX="-0.00105" LEYEY="-0.01707" LEYEZ="0.63935" LPUPILD="0.00647" LPUPILV="1" REYEX="0.06857" REYEY="-0.01999" REYEZ="0.64680" RPUPILD="0.00611" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55639" FPOGY="0.46234" FPOGS="7114.70996" FPOGD="0.14062" FPOGID="15664" FPOGV="1" LPOGX="0.58936" LPOGY="0.39487" LPOGV="1" RPOGX="0.51239" RPOGY="0.47735" RPOGV="1" BPOGX="0.55088" BPOGY="0.43611" BPOGV="1" LPCX="0.49494" LPCY="0.58095" LPD="34.79506" LPS="0.95033" LPV="1" RPCX="0.77670" RPCY="0.59555" RPD="32.41352" RPS="0.95677" RPV="1" LEYEX="-0.00105" LEYEY="-0.01707" LEYEZ="0.63935" LPUPILD="0.00643" LPUPILV="1" REYEX="0.06857" REYEY="-0.01999" REYEZ="0.64680" RPUPILD="0.00609" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55617" FPOGY="0.46070" FPOGS="7114.70996" FPOGD="0.14697" FPOGID="15664" FPOGV="1" LPOGX="0.58690" LPOGY="0.38460" LPOGV="1" RPOGX="0.51604" RPOGY="0.46796" RPOGV="1" BPOGX="0.55147" BPOGY="0.42628" BPOGV="1" LPCX="0.49496" LPCY="0.58092" LPD="34.71947" LPS="0.95677" LPV="1" RPCX="0.77668" RPCY="0.59546" RPD="32.39953" RPS="0.96320" RPV="1" LEYEX="-0.00105" LEYEY="-0.01707" LEYEZ="0.63935" LPUPILD="0.00643" LPUPILV="1" REYEX="0.06857" REYEY="-0.01999" REYEZ="0.64680" RPUPILD="0.00609" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55596" FPOGY="0.45902" FPOGS="7114.70996" FPOGD="0.15332" FPOGID="15664" FPOGV="1" LPOGX="0.58629" LPOGY="0.38005" LPOGV="1" RPOGX="0.51655" RPOGY="0.46382" RPOGV="1" BPOGX="0.55142" BPOGY="0.42194" BPOGV="1" LPCX="0.49494" LPCY="0.58089" LPD="34.67003" LPS="0.96320" LPV="1" RPCX="0.77665" RPCY="0.59548" RPD="32.35765" RPS="0.96963" RPV="1" LEYEX="-0.00107" LEYEY="-0.01724" LEYEZ="0.64733" LPUPILD="0.00644" LPUPILV="1" REYEX="0.06857" REYEY="-0.01999" REYEZ="0.64680" RPUPILD="0.00610" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55575" FPOGY="0.45702" FPOGS="7114.70996" FPOGD="0.16016" FPOGID="15664" FPOGV="1" LPOGX="0.58716" LPOGY="0.36897" LPOGV="1" RPOGX="0.51446" RPOGY="0.45342" RPOGV="1" BPOGX="0.55081" BPOGY="0.41119" BPOGV="1" LPCX="0.49493" LPCY="0.58078" LPD="34.57009" LPS="0.96963" LPV="1" RPCX="0.77663" RPCY="0.59542" RPD="32.39362" RPS="0.96963" RPV="1" LEYEX="-0.00107" LEYEY="-0.01724" LEYEZ="0.64733" LPUPILD="0.00645" LPUPILV="1" REYEX="0.06857" REYEY="-0.01999" REYEZ="0.64680" RPUPILD="0.00609" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55612" FPOGY="0.45497" FPOGS="7114.70996" FPOGD="0.16699" FPOGID="15664" FPOGV="1" LPOGX="0.61801" LPOGY="0.36441" LPOGV="1" RPOGX="0.51198" RPOGY="0.44684" RPOGV="1" BPOGX="0.56499" BPOGY="0.40563" BPOGV="1" LPCX="0.49493" LPCY="0.58078" LPD="34.56170" LPS="0.96963" LPV="1" RPCX="0.77663" RPCY="0.59542" RPD="32.29878" RPS="0.96963" RPV="1" LEYEX="-0.00107" LEYEY="-0.01724" LEYEZ="0.64733" LPUPILD="0.00645" LPUPILV="1" REYEX="0.06857" REYEY="-0.01999" REYEZ="0.64680" RPUPILD="0.00610" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55646" FPOGY="0.45307" FPOGS="7114.70996" FPOGD="0.17432" FPOGID="15664" FPOGV="1" LPOGX="0.61801" LPOGY="0.36441" LPOGV="1" RPOGX="0.51198" RPOGY="0.44684" RPOGV="1" BPOGX="0.56499" BPOGY="0.40563" BPOGV="1" LPCX="0.49492" LPCY="0.58078" LPD="34.55007" LPS="0.96963" LPV="1" RPCX="0.77664" RPCY="0.59542" RPD="32.28771" RPS="0.96963" RPV="1" LEYEX="-0.00105" LEYEY="-0.01697" LEYEZ="0.63935" LPUPILD="0.00645" LPUPILV="1" REYEX="0.06857" REYEY="-0.01999" REYEZ="0.64680" RPUPILD="0.00611" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55670" FPOGY="0.45216" FPOGS="7114.70996" FPOGD="0.18066" FPOGID="15664" FPOGV="1" LPOGX="0.61304" LPOGY="0.41216" LPOGV="1" RPOGX="0.51295" RPOGY="0.44492" RPOGV="1" BPOGX="0.56300" BPOGY="0.42854" BPOGV="1" LPCX="0.49489" LPCY="0.58072" LPD="34.69398" LPS="0.96963" LPV="1" RPCX="0.77663" RPCY="0.59535" RPD="32.37616" RPS="0.96963" RPV="1" LEYEX="-0.00105" LEYEY="-0.01697" LEYEZ="0.63935" LPUPILD="0.00645" LPUPILV="1" REYEX="0.06857" REYEY="-0.01999" REYEZ="0.64680" RPUPILD="0.00611" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55692" FPOGY="0.45121" FPOGS="7114.70996" FPOGD="0.18750" FPOGID="15664" FPOGV="1" LPOGX="0.61239" LPOGY="0.40908" LPOGV="1" RPOGX="0.51309" RPOGY="0.44177" RPOGV="1" BPOGX="0.56274" BPOGY="0.42542" BPOGV="1" LPCX="0.49490" LPCY="0.58071" LPD="34.68343" LPS="0.96963" LPV="1" RPCX="0.77658" RPCY="0.59528" RPD="32.36237" RPS="0.96963" RPV="1" LEYEX="-0.00105" LEYEY="-0.01697" LEYEZ="0.63935" LPUPILD="0.00645" LPUPILV="1" REYEX="0.06857" REYEY="-0.01999" REYEZ="0.64680" RPUPILD="0.00611" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55712" FPOGY="0.45032" FPOGS="7114.70996" FPOGD="0.19385" FPOGID="15664" FPOGV="1" LPOGX="0.61239" LPOGY="0.40908" LPOGV="1" RPOGX="0.51309" RPOGY="0.44177" RPOGV="1" BPOGX="0.56274" BPOGY="0.42542" BPOGV="1" LPCX="0.49489" LPCY="0.58070" LPD="34.66336" LPS="0.96963" LPV="1" RPCX="0.77657" RPCY="0.59526" RPD="32.42044" RPS="0.96963" RPV="1" LEYEX="-0.00105" LEYEY="-0.01697" LEYEZ="0.63935" LPUPILD="0.00644" LPUPILV="1" REYEX="0.06857" REYEY="-0.01999" REYEZ="0.64680" RPUPILD="0.00610" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.55718" FPOGY="0.45000" FPOGS="7114.70996" FPOGD="0.20068" FPOGID="15664" FPOGV="1" LPOGX="0.60892" LPOGY="0.45367" LPOGV="1" RPOGX="0.50919" RPOGY="0.42781" RPOGV="1" BPOGX="0.55905" BPOGY="0.44074" BPOGV="1" LPCX="0.49488" LPCY="0.58057" LPD="34.76122" LPS="0.96963" LPV="1" RPCX="0.77654" RPCY="0.59522" RPD="32.42721" RPS="0.96963" RPV="1" LEYEX="-0.00105" LEYEY="-0.01697" LEYEZ="0.63935" LPUPILD="0.00645" LPUPILV="1" REYEX="0.06857" REYEY="-0.01999" REYEZ="0.64680" RPUPILD="0.00612" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
