2025-05-28 10:36:14.744966
EZ="0.68053" RPUPILD="0.00425" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.58104" FPOGY="0.27661" FPOGS="1374.36768" FPOGD="0.12732" FPOGID="3360" FPOGV="1" LPOGX="0.68017" LPOGY="0.33647" LPOGV="1" RPOGX="0.46473" RPOGY="0.21114" RPOGV="1" BPOGX="0.57245" BPOGY="0.27380" BPOGV="1" LPCX="0.27892" LPCY="0.35172" LPD="23.07838" LPS="1.09679" LPV="1" RPCX="0.53843" RPCY="0.35028" RPD="20.95051" RPS="1.09679" RPV="1" LEYEX="-0.05709" LEYEY="0.02936" LEYEZ="0.67255" LPUPILD="0.00466" LPUPILV="1" REYEX="0.00990" REYEY="0.02991" REYEZ="0.68053" RPUPILD="0.00427" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.58062" FPOGY="0.27679" FPOGS="1374.36768" FPOGD="0.13391" FPOGID="3360" FPOGV="1" LPOGX="0.68018" LPOGY="0.34251" LPOGV="1" RPOGX="0.46451" RPOGY="0.21832" RPOGV="1" BPOGX="0.57235" BPOGY="0.28042" BPOGV="1" LPCX="0.27889" LPCY="0.35169" LPD="23.10300" LPS="1.08783" LPV="1" RPCX="0.53838" RPCY="0.35022" RPD="20.64208" RPS="1.08783" RPV="1" LEYEX="-0.05709" LEYEY="0.02936" LEYEZ="0.67255" LPUPILD="0.00464" LPUPILV="1" REYEX="0.00968" REYEY="0.02954" REYEZ="0.67221" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1374.67590" FPOGD="0.61609" FPOGID="3361" FPOGV="0" LPOGX="0.75761" LPOGY="0.64119" LPOGV="0" RPOGX="0.40726" RPOGY="0.94334" RPOGV="0" BPOGX="0.58243" BPOGY="0.79227" BPOGV="0" LPCX="0.27681" LPCY="0.34900" LPD="15.80498" LPS="1.08783" LPV="0" RPCX="0.53588" RPCY="0.34794" RPD="14.97707" RPS="1.08783" RPV="0" LEYEX="-0.05746" LEYEY="0.02949" LEYEZ="0.67219" LPUPILD="0.00500" LPUPILV="1" REYEX="0.00936" REYEY="0.03021" REYEZ="0.68622" RPUPILD="0.00435" RPUPILV="1" BKID="325" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1374.67590" FPOGD="0.61609" FPOGID="3361" FPOGV="0" LPOGX="0.75761" LPOGY="0.64119" LPOGV="0" RPOGX="0.40726" RPOGY="0.94334" RPOGV="0" BPOGX="0.58243" BPOGY="0.79227" BPOGV="0" LPCX="0.27681" LPCY="0.34900" LPD="15.80498" LPS="1.08783" LPV="0" RPCX="0.53588" RPCY="0.34794" RPD="14.97707" RPS="1.08783" RPV="0" LEYEX="-0.05746" LEYEY="0.02949" LEYEZ="0.67219" LPUPILD="0.00500" LPUPILV="1" REYEX="0.00936" REYEY="0.03021" REYEZ="0.68622" RPUPILD="0.00435" RPUPILV="1" BKID="325" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1374.67590" FPOGD="0.61609" FPOGID="3361" FPOGV="0" LPOGX="0.75761" LPOGY="0.64119" LPOGV="0" RPOGX="0.40726" RPOGY="0.94334" RPOGV="0" BPOGX="0.58243" BPOGY="0.79227" BPOGV="0" LPCX="0.27681" LPCY="0.34900" LPD="15.80498" LPS="1.08783" LPV="0" RPCX="0.53588" RPCY="0.34794" RPD="14.97707" RPS="1.08783" RPV="0" LEYEX="-0.05746" LEYEY="0.02949" LEYEZ="0.67219" LPUPILD="0.00500" LPUPILV="1" REYEX="0.00936" REYEY="0.03021" REYEZ="0.68622" RPUPILD="0.00435" RPUPILV="1" BKID="325" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1374.67590" FPOGD="0.61609" FPOGID="3361" FPOGV="0" LPOGX="0.75761" LPOGY="0.64119" LPOGV="0" RPOGX="0.40726" RPOGY="0.94334" RPOGV="0" BPOGX="0.58243" BPOGY="0.79227" BPOGV="0" LPCX="0.27681" LPCY="0.34900" LPD="15.80498" LPS="1.08783" LPV="0" RPCX="0.53588" RPCY="0.34794" RPD="14.97707" RPS="1.08783" RPV="0" LEYEX="-0.05746" LEYEY="0.02949" LEYEZ="0.67219" LPUPILD="0.00500" LPUPILV="1" REYEX="0.00936" REYEY="0.03021" REYEZ="0.68622" RPUPILD="0.00435" RPUPILV="1" BKID="325" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1374.67590" FPOGD="0.61609" FPOGID="3361" FPOGV="0" LPOGX="0.75761" LPOGY="0.64119" LPOGV="0" RPOGX="0.40726" RPOGY="0.94334" RPOGV="0" BPOGX="0.58243" BPOGY="0.79227" BPOGV="0" LPCX="0.27681" LPCY="0.34900" LPD="15.80498" LPS="1.08783" LPV="0" RPCX="0.53588" RPCY="0.34794" RPD="14.97707" RPS="1.08783" RPV="0" LEYEX="-0.05746" LEYEY="0.02949" LEYEZ="0.67219" LPUPILD="0.00500" LPUPILV="1" REYEX="0.00936" REYEY="0.03021" REYEZ="0.68622" RPUPILD="0.00435" RPUPILV="1" BKID="325" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1374.67590" FPOGD="0.61609" FPOGID="3361" FPOGV="0" LPOGX="0.75761" LPOGY="0.64119" LPOGV="0" RPOGX="0.40726" RPOGY="0.94334" RPOGV="0" BPOGX="0.58243" BPOGY="0.79227" BPOGV="0" LPCX="0.27681" LPCY="0.34900" LPD="15.80498" LPS="1.08783" LPV="0" RPCX="0.53588" RPCY="0.34794" RPD="14.97707" RPS="1.08783" RPV="0" LEYEX="-0.05746" LEYEY="0.02949" LEYEZ="0.67219" LPUPILD="0.00500" LPUPILV="1" REYEX="0.00936" REYEY="0.03021" REYEZ="0.68622" RPUPILD="0.00435" RPUPILV="1" BKID="325" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="1374.67590" FPOGD="0.61609" FPOGID="3361" FPOGV="0" LPOGX="0.75761" LPOGY="0.64119" LPOGV="0" RPOGX="0.40726" RPOGY="0.94334" RPOGV="0" BPOGX="0.58243" BPOGY="0.79227" BPOGV="0" LPCX="0.27681" LPCY="0.34900" LPD="15.80498" LPS="1.08783" LPV="0" RPCX="0.53588" RPCY="0.34794" RPD="14.97707" RPS="1.08783" RPV="0" LEYEX="-0.05746" LEYEY="0.02949" LEYEZ="0.67219" LPUPILD="0.00500" LPUPILV="1" REYEX="0.00936" REYEY="0.03021" REYEZ="0.68622" RPUPILD="0.00435" RPUPILV="1" BKID="325" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="0.29401" FPOGY="0.12688" FPOGS="1374.67590" FPOGD="0.61609" FPOGID="3361" FPOGV="0" LPOGX="0.66570" LPOGY="0.28649" LPOGV="1" RPOGX="0.51034" RPOGY="0.22101" RPOGV="1" BPOGX="0.58802" BPOGY="0.25375" BPOGV="1" LPCX="0.27684" LPCY="0.35082" LPD="23.94193" LPS="1.08783" LPV="1" RPCX="0.53647" RPCY="0.34941" RPD="21.42029" RPS="1.08783" RPV="1" LEYEX="-0.05746" LEYEY="0.02949" LEYEZ="0.67219" LPUPILD="0.00479" LPUPILV="1" REYEX="0.00936" REYEY="0.03021" REYEZ="0.68622" RPUPILD="0.00437" RPUPILV="1" BKID="0" BKDUR="0.08534" BKPMIN="16" />
<REC FPOGX="0.39195" FPOGY="0.17117" FPOGS="1374.67590" FPOGD="0.61609" FPOGID="3361" FPOGV="0" LPOGX="0.66581" LPOGY="0.29222" LPOGV="1" RPOGX="0.50983" RPOGY="0.22730" RPOGV="1" BPOGX="0.58782" BPOGY="0.25976" BPOGV="1" LPCX="0.27684" LPCY="0.35082" LPD="23.91420" LPS="1.07993" LPV="1" RPCX="0.53649" RPCY="0.34931" RPD="21.11192" RPS="1.07993" RPV="1" LEYEX="-0.05654" LEYEY="0.02899" LEYEZ="0.65973" LPUPILD="0.00479" LPUPILV="1" REYEX="0.00935" REYEY="0.03031" REYEZ="0.68489" RPUPILD="0.00438" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="16" />
<REC FPOGX="0.59051" FPOGY="0.27443" FPOGS="1374.67590" FPOGD="0.61609" FPOGID="3361" FPOGV="0" LPOGX="0.67078" LPOGY="0.35985" LPOGV="1" RPOGX="0.52058" RPOGY="0.25968" RPOGV="1" BPOGX="0.59568" BPOGY="0.30977" BPOGV="1" LPCX="0.27684" LPCY="0.35081" LPD="23.95834" LPS="1.07203" LPV="1" RPCX="0.53658" RPCY="0.34930" RPD="20.85989" RPS="1.07203" RPV="1" LEYEX="-0.05654" LEYEY="0.02899" LEYEZ="0.65973" LPUPILD="0.00479" LPUPILV="1" REYEX="0.00935" REYEY="0.03031" REYEZ="0.68489" RPUPILD="0.00443" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="16" />
