2025-07-14 11:15:50.116804
07782" REYEZ="0.64725" RPUPILD="0.00466" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56406" FPOGY="-0.40868" FPOGS="360.60931" FPOGD="0.21393" FPOGID="1181" FPOGV="1" LPOGX="0.60806" LPOGY="-0.38928" LPOGV="1" RPOGX="0.52496" RPOGY="-0.52950" RPOGV="1" BPOGX="0.56651" BPOGY="-0.45939" BPOGV="1" LPCX="0.29964" LPCY="0.86410" LPD="22.79436" LPS="1.05532" LPV="1" RPCX="0.53397" RPCY="0.88020" RPD="19.90114" RPS="1.05532" RPV="1" LEYEX="-0.05308" LEYEY="-0.08005" LEYEZ="0.69395" LPUPILD="0.00486" LPUPILV="1" REYEX="0.00830" REYEY="-0.07782" REYEZ="0.64725" RPUPILD="0.00464" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.98185" FPOGY="0.33958" FPOGS="361.56711" FPOGD="0.16074" FPOGID="1185" FPOGV="1" LPOGX="0.95729" LPOGY="0.43528" LPOGV="1" RPOGX="0.91654" RPOGY="0.31017" RPOGV="1" BPOGX="0.93692" BPOGY="0.37273" BPOGV="1" LPCX="0.30843" LPCY="0.87596" LPD="23.93666" LPS="1.00286" LPV="1" RPCX="0.54310" RPCY="0.89291" RPD="21.42411" RPS="1.00286" RPV="1" LEYEX="-0.04904" LEYEY="-0.07705" LEYEZ="0.65606" LPUPILD="0.00515" LPUPILV="1" REYEX="0.00919" REYEY="-0.07739" REYEZ="0.63187" RPUPILD="0.00454" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.96987" FPOGY="0.36463" FPOGS="361.56711" FPOGD="0.16074" FPOGID="1185" FPOGV="0" LPOGX="0.95521" LPOGY="0.44068" LPOGV="1" RPOGX="0.91622" RPOGY="0.31070" RPOGV="1" BPOGX="0.93572" BPOGY="0.37569" BPOGV="1" LPCX="0.30758" LPCY="0.87610" LPD="23.92738" LPS="0.99495" LPV="1" RPCX="0.54261" RPCY="0.89297" RPD="21.10190" RPS="1.00214" RPV="1" LEYEX="-0.05022" LEYEY="-0.07843" LEYEZ="0.66775" LPUPILD="0.00520" LPUPILV="1" REYEX="0.00938" REYEY="-0.08105" REYEZ="0.66220" RPUPILD="0.00458" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.89195" FPOGY="0.38647" FPOGS="361.56711" FPOGD="0.16074" FPOGID="1185" FPOGV="0" LPOGX="0.83636" LPOGY="0.45651" LPOGV="1" RPOGX="0.79170" RPOGY="0.36010" RPOGV="1" BPOGX="0.81403" BPOGY="0.40830" BPOGV="1" LPCX="0.30503" LPCY="0.87646" LPD="24.21247" LPS="1.00214" LPV="1" RPCX="0.54087" RPCY="0.89282" RPD="20.59433" RPS="1.00933" RPV="1" LEYEX="-0.05022" LEYEY="-0.07843" LEYEZ="0.66775" LPUPILD="0.00530" LPUPILV="1" REYEX="0.00938" REYEY="-0.08105" REYEZ="0.66220" RPUPILD="0.00451" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.84488" FPOGY="0.38231" FPOGS="361.56711" FPOGD="0.16074" FPOGID="1185" FPOGV="0" LPOGX="0.75756" LPOGY="0.41320" LPOGV="1" RPOGX="0.74394" RPOGY="0.33478" RPOGV="1" BPOGX="0.75075" BPOGY="0.37399" BPOGV="1" LPCX="0.30389" LPCY="0.87661" LPD="24.05718" LPS="1.00933" LPV="1" RPCX="0.53977" RPCY="0.89271" RPD="20.79506" RPS="1.01652" RPV="1" LEYEX="-0.05022" LEYEY="-0.07843" LEYEZ="0.66775" LPUPILD="0.00532" LPUPILV="1" REYEX="0.00938" REYEY="-0.08105" REYEZ="0.66220" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.77185" FPOGY="0.38539" FPOGS="361.56711" FPOGD="0.16074" FPOGID="1185" FPOGV="0" LPOGX="0.75757" LPOGY="0.41309" LPOGV="1" RPOGX="0.74398" RPOGY="0.33466" RPOGV="1" BPOGX="0.75078" BPOGY="0.37388" BPOGV="1" LPCX="0.30297" LPCY="0.87665" LPD="24.25602" LPS="1.00949" LPV="1" RPCX="0.53864" RPCY="0.89280" RPD="20.63528" RPS="1.01668" RPV="1" LEYEX="-0.04662" LEYEY="-0.07203" LEYEZ="0.61327" LPUPILD="0.00521" LPUPILV="1" REYEX="0.00878" REYEY="-0.08016" REYEZ="0.65406" RPUPILD="0.00463" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.71237" FPOGY="0.38387" FPOGS="361.56711" FPOGD="0.16074" FPOGID="1185" FPOGV="0" LPOGX="0.64975" LPOGY="0.40824" LPOGV="1" RPOGX="0.65604" RPOGY="0.35646" RPOGV="1" BPOGX="0.65290" BPOGY="0.38235" BPOGV="1" LPCX="0.30172" LPCY="0.87716" LPD="24.23718" LPS="1.00966" LPV="1" RPCX="0.53750" RPCY="0.89315" RPD="19.81975" RPS="1.00966" RPV="1" LEYEX="-0.04662" LEYEY="-0.07203" LEYEZ="0.61327" LPUPILD="0.00508" LPUPILV="1" REYEX="0.00878" REYEY="-0.08016" REYEZ="0.65406" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.68806" FPOGY="0.38268" FPOGS="361.56711" FPOGD="0.16074" FPOGID="1185" FPOGV="0" LPOGX="0.65282" LPOGY="0.42264" LPOGV="1" RPOGX="0.62601" RPOGY="0.33795" RPOGV="1" BPOGX="0.63942" BPOGY="0.38029" BPOGV="1" LPCX="0.30148" LPCY="0.87724" LPD="24.31736" LPS="1.00263" LPV="1" RPCX="0.53718" RPCY="0.89298" RPD="19.94341" RPS="1.00263" RPV="1" LEYEX="-0.04662" LEYEY="-0.07203" LEYEZ="0.61327" LPUPILD="0.00512" LPUPILV="1" REYEX="0.00878" REYEY="-0.08016" REYEZ="0.65406" RPUPILD="0.00451" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.64391" FPOGY="0.38098" FPOGS="361.56711" FPOGD="0.16074" FPOGID="1185" FPOGV="0" LPOGX="0.65282" LPOGY="0.42264" LPOGV="1" RPOGX="0.62601" RPOGY="0.33795" RPOGV="1" BPOGX="0.63942" BPOGY="0.38029" BPOGV="1" LPCX="0.30126" LPCY="0.87737" LPD="24.31013" LPS="1.00263" LPV="1" RPCX="0.53656" RPCY="0.89327" RPD="20.47834" RPS="1.00263" RPV="1" LEYEX="-0.04906" LEYEY="-0.07561" LEYEZ="0.64339" LPUPILD="0.00513" LPUPILV="1" REYEX="0.00878" REYEY="-0.08016" REYEZ="0.65406" RPUPILD="0.00451" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
