2025-06-20 11:24:42.105787
<ACK ID="ENABLE_SEND_POG_FIX" STATE="1" />
<ACK ID="ENABLE_SEND_POG_LEFT" STATE="1" />
<ACK ID="ENABLE_SEND_POG_RIGHT" STATE="1" />
<ACK ID="ENABLE_SEND_POG_BEST" STATE="1" />
<ACK ID="ENABLE_SEND_PUPIL_LEFT" STATE="1" />
<ACK ID="ENABLE_SEND_PUPIL_RIGHT" STATE="1" />
<ACK ID="ENABLE_SEND_EYE_LEFT" STATE="1" />
<ACK ID="ENABLE_SEND_EYE_RIGHT" STATE="1" />
<ACK ID="ENABLE_SEND_BLINK" STATE="1" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="32.48758" FPOGD="0.31483" FPOGID="98" FPOGV="0" LPOGX="0.22517" LPOGY="0.04808" LPOGV="0" RPOGX="0.15746" RPOGY="0.06831" RPOGV="0" BPOGX="0.19131" BPOGY="0.05819" BPOGV="0" LPCX="0.45370" LPCY="0.29241" LPD="22.24483" LPS="1.08755" LPV="0" RPCX="0.68166" RPCY="0.32578" RPD="20.46208" RPS="1.08755" RPV="0" LEYEX="-0.01079" LEYEY="0.04205" LEYEZ="0.68548" LPUPILD="0.00570" LPUPILV="1" REYEX="0.04804" REYEY="0.03447" REYEZ="0.67589" RPUPILD="0.00559" RPUPILV="1" BKID="8" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="32.48758" FPOGD="0.31483" FPOGID="98" FPOGV="0" LPOGX="0.22517" LPOGY="0.04808" LPOGV="0" RPOGX="0.15746" RPOGY="0.06831" RPOGV="0" BPOGX="0.19131" BPOGY="0.05819" BPOGV="0" LPCX="0.45370" LPCY="0.29241" LPD="22.24483" LPS="1.08755" LPV="0" RPCX="0.68166" RPCY="0.32578" RPD="20.46208" RPS="1.08755" RPV="0" LEYEX="-0.01079" LEYEY="0.04205" LEYEZ="0.68548" LPUPILD="0.00570" LPUPILV="1" REYEX="0.04804" REYEY="0.03447" REYEZ="0.67589" RPUPILD="0.00559" RPUPILV="1" BKID="8" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="32.48758" FPOGD="0.31483" FPOGID="98" FPOGV="0" LPOGX="0.22517" LPOGY="0.04808" LPOGV="0" RPOGX="0.15746" RPOGY="0.06831" RPOGV="0" BPOGX="0.19131" BPOGY="0.05819" BPOGV="0" LPCX="0.45370" LPCY="0.29241" LPD="22.24483" LPS="1.08755" LPV="0" RPCX="0.68166" RPCY="0.32578" RPD="20.46208" RPS="1.08755" RPV="0" LEYEX="-0.01079" LEYEY="0.04205" LEYEZ="0.68548" LPUPILD="0.00570" LPUPILV="1" REYEX="0.04804" REYEY="0.03447" REYEZ="0.67589" RPUPILD="0.00559" RPUPILV="1" BKID="8" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="32.48758" FPOGD="0.31483" FPOGID="98" FPOGV="0" LPOGX="0.22517" LPOGY="0.04808" LPOGV="0" RPOGX="0.15746" RPOGY="0.06831" RPOGV="0" BPOGX="0.19131" BPOGY="0.05819" BPOGV="0" LPCX="0.45370" LPCY="0.29241" LPD="22.24483" LPS="1.08755" LPV="0" RPCX="0.68166" RPCY="0.32578" RPD="20.46208" RPS="1.08755" RPV="0" LEYEX="-0.01079" LEYEY="0.04205" LEYEZ="0.68548" LPUPILD="0.00570" LPUPILV="1" REYEX="0.04804" REYEY="0.03447" REYEZ="0.67589" RPUPILD="0.00559" RPUPILV="1" BKID="8" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="32.48758" FPOGD="0.31483" FPOGID="98" FPOGV="0" LPOGX="0.22517" LPOGY="0.04808" LPOGV="0" RPOGX="0.15746" RPOGY="0.06831" RPOGV="0" BPOGX="0.19131" BPOGY="0.05819" BPOGV="0" LPCX="0.45370" LPCY="0.29241" LPD="22.24483" LPS="1.08755" LPV="0" RPCX="0.68166" RPCY="0.32578" RPD="20.46208" RPS="1.08755" RPV="0" LEYEX="-0.01079" LEYEY="0.04205" LEYEZ="0.68548" LPUPILD="0.00570" LPUPILV="1" REYEX="0.04804" REYEY="0.03447" REYEZ="0.67589" RPUPILD="0.00559" RPUPILV="1" BKID="8" BKDUR="0.00000" BKPMIN="7" />
<REC FPOGX="0.53064" FPOGY="-0.04031" FPOGS="32.48758" FPOGD="0.31483" FPOGID="98" FPOGV="0" LPOGX="0.56516" LPOGY="0.01695" LPOGV="1" RPOGX="0.49611" RPOGY="-0.09756" RPOGV="1" BPOGX="0.53064" BPOGY="-0.04031" BPOGV="1" LPCX="0.46193" LPCY="0.29262" LPD="26.13856" LPS="1.08755" LPV="1" RPCX="0.69029" RPCY="0.32710" RPD="22.63787" RPS="1.08755" RPV="1" LEYEX="-0.01079" LEYEY="0.04205" LEYEZ="0.68548" LPUPILD="0.00589" LPUPILV="1" REYEX="0.04804" REYEY="0.03447" REYEZ="0.67589" RPUPILD="0.00535" RPUPILV="1" BKID="0" BKDUR="0.10043" BKPMIN="8" />
<REC FPOGX="0.53141" FPOGY="-0.02188" FPOGS="32.48758" FPOGD="0.31483" FPOGID="98" FPOGV="0" LPOGX="0.56780" LPOGY="0.03103" LPOGV="1" RPOGX="0.49655" RPOGY="-0.03796" RPOGV="1" BPOGX="0.53218" BPOGY="-0.00346" BPOGV="1" LPCX="0.46194" LPCY="0.29270" LPD="26.04209" LPS="1.08755" LPV="1" RPCX="0.69042" RPCY="0.32708" RPD="22.79906" RPS="1.08755" RPV="1" LEYEX="-0.01079" LEYEY="0.04205" LEYEZ="0.68548" LPUPILD="0.00589" LPUPILV="1" REYEX="0.04804" REYEY="0.03447" REYEZ="0.67589" RPUPILD="0.00535" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.53166" FPOGY="-0.01574" FPOGS="32.48758" FPOGD="0.31483" FPOGID="98" FPOGV="0" LPOGX="0.56780" LPOGY="0.03103" LPOGV="1" RPOGX="0.49655" RPOGY="-0.03796" RPOGV="1" BPOGX="0.53218" BPOGY="-0.00346" BPOGV="1" LPCX="0.46174" LPCY="0.29241" LPD="25.22493" LPS="1.08755" LPV="1" RPCX="0.69040" RPCY="0.32712" RPD="22.75595" RPS="1.08755" RPV="1" LEYEX="-0.00950" LEYEY="0.04120" LEYEZ="0.67395" LPUPILD="0.00594" LPUPILV="1" REYEX="0.04916" REYEY="0.03389" REYEZ="0.67452" RPUPILD="0.00535" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.53133" FPOGY="-0.01277" FPOGS="32.92930" FPOGD="0.02047" FPOGID="99" FPOGV="1" LPOGX="0.56109" LPOGY="0.02221" LPOGV="1" RPOGX="0.49960" RPOGY="-0.02992" RPOGV="1" BPOGX="0.53035" BPOGY="-0.00386" BPOGV="1" LPCX="0.46166" LPCY="0.29234" LPD="25.14184" LPS="1.08755" LPV="1" RPCX="0.69050" RPCY="0.32719" RPD="22.83308" RPS="1.08755" RPV="1" LEYEX="-0.00950" LEYEY="0.04120" LEYEZ="0.67395" LPUPILD="0.00590" LPUPILV="1" REYEX="0.04916" REYEY="0.03389" REYEZ="0.67452" RPUPILD="0.00534" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.53189" FPOGY="-0.01253" FPOGS="32.92930" FPOGD="0.02718" FPOGID="99" FPOGV="1" LPOGX="0.56247" LPOGY="0.03084" LPOGV="1" RPOGX="0.50576" RPOGY="-0.05395" RPOGV="1" BPOGX="0.53411" BPOGY="-0.01156" BPOGV="1" LPCX="0.46163" LPCY="0.29229" LPD="25.04134" LPS="1.08755" LPV="1" RPCX="0.69043" RPCY="0.32705" RPD="22.83312" RPS="1.08755" RPV="1" LEYEX="-0.00950" LEYEY="0.04120" LEYEZ="0.67395" LPUPILD="0.00594" LPUPILV="1" REYEX="0.04916" REYEY="0.03389" REYEZ="0.67452" RPUPILD="0.00537" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
