2025-06-20 11:25:38.556099
68071" RPUPILD="0.00509" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.16252" FPOGY="0.27718" FPOGS="88.16488" FPOGD="0.12029" FPOGID="350" FPOGV="1" LPOGX="1.16251" LPOGY="0.25133" LPOGV="1" RPOGX="1.13404" RPOGY="0.30506" RPOGV="1" BPOGX="1.14828" BPOGY="0.27819" BPOGV="1" LPCX="0.49177" LPCY="0.28622" LPD="25.70249" LPS="1.08764" LPV="1" RPCX="0.72378" RPCY="0.33303" RPD="23.70057" RPS="1.08764" RPV="1" LEYEX="-0.00353" LEYEY="0.04277" LEYEZ="0.67173" LPUPILD="0.00579" LPUPILV="1" REYEX="0.05655" REYEY="0.03354" REYEZ="0.68071" RPUPILD="0.00508" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="1.20499" FPOGY="0.30571" FPOGS="88.73453" FPOGD="0.46091" FPOGID="353" FPOGV="1" LPOGX="1.23296" LPOGY="0.26570" LPOGV="1" RPOGX="1.20117" RPOGY="0.25496" RPOGV="1" BPOGX="1.21706" BPOGY="0.26033" BPOGV="1" LPCX="0.49723" LPCY="0.28665" LPD="25.89733" LPS="1.08764" LPV="1" RPCX="0.72894" RPCY="0.33453" RPD="24.03888" RPS="1.07955" RPV="1" LEYEX="-0.00237" LEYEY="0.04358" LEYEZ="0.68677" LPUPILD="0.00582" LPUPILV="1" REYEX="0.05660" REYEY="0.03268" REYEZ="0.66737" RPUPILD="0.00505" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.20502" FPOGY="0.30595" FPOGS="88.73453" FPOGD="0.46555" FPOGID="353" FPOGV="1" LPOGX="1.22808" LPOGY="0.26114" LPOGV="1" RPOGX="1.19622" RPOGY="0.33446" RPOGV="1" BPOGX="1.21215" BPOGY="0.29780" BPOGV="1" LPCX="0.49718" LPCY="0.28669" LPD="25.72715" LPS="1.07955" LPV="1" RPCX="0.72892" RPCY="0.33445" RPD="24.08013" RPS="1.07146" RPV="1" LEYEX="-0.00237" LEYEY="0.04358" LEYEZ="0.68677" LPUPILD="0.00585" LPUPILV="1" REYEX="0.05660" REYEY="0.03268" REYEZ="0.66737" RPUPILD="0.00505" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.20501" FPOGY="0.30595" FPOGS="88.73453" FPOGD="0.46955" FPOGID="353" FPOGV="1" LPOGX="1.22895" LPOGY="0.27389" LPOGV="1" RPOGX="1.19610" RPOGY="0.33118" RPOGV="1" BPOGX="1.21253" BPOGY="0.30253" BPOGV="1" LPCX="0.49717" LPCY="0.28665" LPD="25.77903" LPS="1.07146" LPV="1" RPCX="0.72894" RPCY="0.33442" RPD="23.95532" RPS="1.06337" RPV="1" LEYEX="-0.00237" LEYEY="0.04358" LEYEZ="0.68677" LPUPILD="0.00583" LPUPILV="1" REYEX="0.05660" REYEY="0.03268" REYEZ="0.66737" RPUPILD="0.00508" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.20501" FPOGY="0.30594" FPOGS="88.73453" FPOGD="0.47517" FPOGID="353" FPOGV="1" LPOGX="1.22504" LPOGY="0.28078" LPOGV="1" RPOGX="1.18574" RPOGY="0.34133" RPOGV="1" BPOGX="1.20539" BPOGY="0.31106" BPOGV="1" LPCX="0.49718" LPCY="0.28667" LPD="25.76085" LPS="1.06337" LPV="1" RPCX="0.72888" RPCY="0.33456" RPD="23.76303" RPS="1.04810" RPV="1" LEYEX="-0.00237" LEYEY="0.04358" LEYEZ="0.68677" LPUPILD="0.00584" LPUPILV="1" REYEX="0.05368" REYEY="0.03103" REYEZ="0.63359" RPUPILD="0.00514" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.20514" FPOGY="0.30599" FPOGS="88.73453" FPOGD="0.48206" FPOGID="353" FPOGV="1" LPOGX="1.20817" LPOGY="0.28353" LPOGV="1" RPOGX="1.17981" RPOGY="0.34274" RPOGV="1" BPOGX="1.19399" BPOGY="0.31314" BPOGV="1" LPCX="0.49714" LPCY="0.28668" LPD="25.64785" LPS="1.04810" LPV="1" RPCX="0.72887" RPCY="0.33453" RPD="23.77282" RPS="1.04091" RPV="1" LEYEX="-0.00237" LEYEY="0.04358" LEYEZ="0.68677" LPUPILD="0.00586" LPUPILV="1" REYEX="0.05368" REYEY="0.03103" REYEZ="0.63359" RPUPILD="0.00511" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.20475" FPOGY="0.30651" FPOGS="88.73453" FPOGD="0.48914" FPOGID="353" FPOGV="1" LPOGX="1.20457" LPOGY="0.29138" LPOGV="1" RPOGX="1.16439" RPOGY="0.36464" RPOGV="1" BPOGX="1.18448" BPOGY="0.32801" BPOGV="1" LPCX="0.49712" LPCY="0.28660" LPD="25.71161" LPS="1.04091" LPV="1" RPCX="0.72887" RPCY="0.33455" RPD="23.69583" RPS="1.03372" RPV="1" LEYEX="-0.00237" LEYEY="0.04358" LEYEZ="0.68677" LPUPILD="0.00583" LPUPILV="1" REYEX="0.05368" REYEY="0.03103" REYEZ="0.63359" RPUPILD="0.00516" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.20425" FPOGY="0.30714" FPOGS="88.73453" FPOGD="0.49686" FPOGID="353" FPOGV="1" LPOGX="1.20115" LPOGY="0.29752" LPOGV="1" RPOGX="1.15957" RPOGY="0.36935" RPOGV="1" BPOGX="1.18036" BPOGY="0.33344" BPOGV="1" LPCX="0.49713" LPCY="0.28658" LPD="25.65980" LPS="1.03372" LPV="1" RPCX="0.72884" RPCY="0.33446" RPD="23.70577" RPS="1.02653" RPV="1" LEYEX="-0.00237" LEYEY="0.04362" LEYEZ="0.68665" LPUPILD="0.00583" LPUPILV="1" REYEX="0.05368" REYEY="0.03103" REYEZ="0.63359" RPUPILD="0.00510" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
<REC FPOGX="1.20386" FPOGY="0.30810" FPOGS="88.73453" FPOGD="0.50295" FPOGID="353" FPOGV="1" LPOGX="1.20003" LPOGY="0.36902" LPOGV="1" RPOGX="1.16006" RPOGY="0.35928" RPOGV="1" BPOGX="1.18005" BPOGY="0.36415" BPOGV="1" LPCX="0.49713" LPCY="0.28659" LPD="25.87996" LPS="1.02653" LPV="1" RPCX="0.72887" RPCY="0.33446" RPD="23.74211" RPS="1.02653" RPV="1" LEYEX="-0.00237" LEYEY="0.04362" LEYEZ="0.68665" LPUPILD="0.00580" LPUPILV="1" REYEX="0.05368" REYEY="0.03103" REYEZ="0.63359" RPUPILD="0.00510" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="15" />
