2025-05-27 14:56:29.299786
01585" REYEZ="0.70453" RPUPILD="0.00394" RPUPILV="1" BKID="788" BKDUR="0.00000" BKPMIN="31" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="4699.40771" FPOGD="0.16260" FPOGID="10596" FPOGV="0" LPOGX="0.65523" LPOGY="0.50739" LPOGV="0" RPOGX="0.53312" RPOGY="0.30769" RPOGV="0" BPOGX="0.59417" BPOGY="0.40754" BPOGV="0" LPCX="0.21665" LPCY="0.57283" LPD="12.35283" LPS="1.12520" LPV="0" RPCX="0.45259" RPCY="0.56554" RPD="14.27007" RPS="1.12520" RPV="0" LEYEX="-0.07428" LEYEY="-0.01632" LEYEZ="0.68418" LPUPILD="0.00338" LPUPILV="1" REYEX="-0.01294" REYEY="-0.01585" REYEZ="0.70453" RPUPILD="0.00394" RPUPILV="1" BKID="788" BKDUR="0.00000" BKPMIN="31" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.56967" FPOGY="0.24866" FPOGS="4700.35205" FPOGD="0.29443" FPOGID="10599" FPOGV="1" LPOGX="0.66283" LPOGY="0.37178" LPOGV="1" RPOGX="0.49922" RPOGY="0.01774" RPOGV="1" BPOGX="0.58103" BPOGY="0.19476" BPOGV="1" LPCX="0.23452" LPCY="0.57083" LPD="16.61767" LPS="1.09924" LPV="1" RPCX="0.47170" RPCY="0.57535" RPD="18.57797" RPS="1.10732" RPV="1" LEYEX="-0.07199" LEYEY="-0.01680" LEYEZ="0.70649" LPUPILD="0.00389" LPUPILV="1" REYEX="-0.00745" REYEY="-0.01716" REYEZ="0.67107" RPUPILD="0.00400" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="32" />
<REC FPOGX="0.56991" FPOGY="0.24757" FPOGS="4700.35205" FPOGD="0.30078" FPOGID="10599" FPOGV="1" LPOGX="0.66283" LPOGY="0.37166" LPOGV="1" RPOGX="0.49881" RPOGY="0.02537" RPOGV="1" BPOGX="0.58082" BPOGY="0.19852" BPOGV="1" LPCX="0.23459" LPCY="0.57073" LPD="16.44900" LPS="1.09942" LPV="1" RPCX="0.47180" RPCY="0.57536" RPD="18.59419" RPS="1.09942" RPV="1" LEYEX="-0.06722" LEYEY="-0.01571" LEYEZ="0.66061" LPUPILD="0.00388" LPUPILV="1" REYEX="-0.00721" REYEY="-0.01674" REYEZ="0.65438" RPUPILD="0.00401" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="32" />
<REC FPOGX="0.57022" FPOGY="0.24690" FPOGS="4700.35205" FPOGD="0.30762" FPOGID="10599" FPOGV="1" LPOGX="0.66833" LPOGY="0.39034" LPOGV="1" RPOGX="0.50075" RPOGY="0.04150" RPOGV="1" BPOGX="0.58454" BPOGY="0.21592" BPOGV="1" LPCX="0.23484" LPCY="0.57067" LPD="16.21984" LPS="1.08256" LPV="1" RPCX="0.47186" RPCY="0.57534" RPD="18.72425" RPS="1.07447" RPV="1" LEYEX="-0.06722" LEYEY="-0.01571" LEYEZ="0.66061" LPUPILD="0.00402" LPUPILV="1" REYEX="-0.00721" REYEY="-0.01674" REYEZ="0.65438" RPUPILD="0.00408" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="32" />
<REC FPOGX="0.57025" FPOGY="0.24648" FPOGS="4700.35205" FPOGD="0.31445" FPOGID="10599" FPOGV="1" LPOGX="0.65641" LPOGY="0.39194" LPOGV="1" RPOGX="0.48669" RPOGY="0.06230" RPOGV="1" BPOGX="0.57155" BPOGY="0.22712" BPOGV="1" LPCX="0.23485" LPCY="0.57070" LPD="16.21135" LPS="1.05761" LPV="1" RPCX="0.47189" RPCY="0.57535" RPD="18.74862" RPS="1.04952" RPV="1" LEYEX="-0.06722" LEYEY="-0.01571" LEYEZ="0.66061" LPUPILD="0.00399" LPUPILV="1" REYEX="-0.00721" REYEY="-0.01674" REYEZ="0.65438" RPUPILD="0.00403" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="32" />
<REC FPOGX="0.57029" FPOGY="0.24635" FPOGS="4700.35205" FPOGD="0.32129" FPOGID="10599" FPOGV="1" LPOGX="0.65680" LPOGY="0.40292" LPOGV="1" RPOGX="0.48593" RPOGY="0.07896" RPOGV="1" BPOGX="0.57136" BPOGY="0.24094" BPOGV="1" LPCX="0.23500" LPCY="0.57110" LPD="16.76316" LPS="1.04056" LPV="1" RPCX="0.47191" RPCY="0.57546" RPD="18.38838" RPS="1.03247" RPV="1" LEYEX="-0.06745" LEYEY="-0.01577" LEYEZ="0.66341" LPUPILD="0.00397" LPUPILV="1" REYEX="-0.00727" REYEY="-0.01691" REYEZ="0.65940" RPUPILD="0.00407" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="32" />
<REC FPOGX="0.57064" FPOGY="0.24667" FPOGS="4700.35205" FPOGD="0.32764" FPOGID="10599" FPOGV="1" LPOGX="0.66631" LPOGY="0.42266" LPOGV="1" RPOGX="0.49555" RPOGY="0.11038" RPOGV="1" BPOGX="0.58093" BPOGY="0.26652" BPOGV="1" LPCX="0.23496" LPCY="0.57109" LPD="17.22622" LPS="1.04038" LPV="1" RPCX="0.47199" RPCY="0.57555" RPD="18.25875" RPS="1.04038" RPV="1" LEYEX="-0.06745" LEYEY="-0.01577" LEYEZ="0.66341" LPUPILD="0.00385" LPUPILV="1" REYEX="-0.00727" REYEY="-0.01691" REYEZ="0.65940" RPUPILD="0.00407" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="32" />
<REC FPOGX="0.57103" FPOGY="0.24603" FPOGS="4700.35205" FPOGD="0.33447" FPOGID="10599" FPOGV="1" LPOGX="0.67521" LPOGY="0.43002" LPOGV="1" RPOGX="0.50735" RPOGY="0.10208" RPOGV="1" BPOGX="0.59128" BPOGY="0.26605" BPOGV="1" LPCX="0.23493" LPCY="0.57127" LPD="17.41173" LPS="1.04828" LPV="1" RPCX="0.47203" RPCY="0.57558" RPD="18.38325" RPS="1.04828" RPV="1" LEYEX="-0.06745" LEYEY="-0.01577" LEYEZ="0.66341" LPUPILD="0.00383" LPUPILV="1" REYEX="-0.00727" REYEY="-0.01691" REYEZ="0.65940" RPUPILD="0.00404" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="32" />
<REC FPOGX="0.57143" FPOGY="0.24519" FPOGS="4700.35205" FPOGD="0.34131" FPOGID="10599" FPOGV="1" LPOGX="0.67517" LPOGY="0.42515" LPOGV="1" RPOGX="0.50836" RPOGY="0.08707" RPOGV="1" BPOGX="0.59176" BPOGY="0.25611" BPOGV="1" LPCX="0.23510" LPCY="0.57123" LPD="17.26431" LPS="1.05619" LPV="1" RPCX="0.47218" RPCY="0.57559" RPD="18.56036" RPS="1.06427" RPV="1" LEYEX="-0.06819" LEYEY="-0.01597" LEYEZ="0.67166" LPUPILD="0.00383" LPUPILV="1" REYEX="-0.00732" REYEY="-0.01744" REYEZ="0.67797" RPUPILD="0.00408" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="32" />
