2025-06-03 16:01:40.806609
5841" REYEZ="0.61566" RPUPILD="0.00484" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
<REC FPOGX="0.77263" FPOGY="-0.35991" FPOGS="330.38715" FPOGD="0.10693" FPOGID="1143" FPOGV="0" LPOGX="0.82898" LPOGY="-0.25123" LPOGV="1" RPOGX="0.74837" RPOGY="-0.42794" RPOGV="1" BPOGX="0.78868" BPOGY="-0.33959" BPOGV="1" LPCX="0.27905" LPCY="0.80544" LPD="21.46838" LPS="0.97727" LPV="1" RPCX="0.52604" RPCY="0.79677" RPD="22.59885" RPS="0.97727" RPV="1" LEYEX="-0.05643" LEYEY="-0.06418" LEYEZ="0.66076" LPUPILD="0.00439" LPUPILV="1" REYEX="0.00531" REYEY="-0.05841" REYEZ="0.61566" RPUPILD="0.00483" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.69435" FPOGY="-0.35249" FPOGS="331.37863" FPOGD="0.04630" FPOGID="1150" FPOGV="1" LPOGX="0.78851" LPOGY="-0.16965" LPOGV="1" RPOGX="0.73908" RPOGY="-0.45918" RPOGV="1" BPOGX="0.76380" BPOGY="-0.31442" BPOGV="1" LPCX="0.27402" LPCY="0.80687" LPD="21.32386" LPS="0.98121" LPV="1" RPCX="0.52142" RPCY="0.79749" RPD="22.69691" RPS="0.98121" RPV="1" LEYEX="-0.05677" LEYEY="-0.06368" LEYEZ="0.65215" LPUPILD="0.00438" LPUPILV="1" REYEX="0.00461" REYEY="-0.06286" REYEZ="0.66153" RPUPILD="0.00483" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
<REC FPOGX="0.69950" FPOGY="-0.34721" FPOGS="331.37863" FPOGD="0.05344" FPOGID="1150" FPOGV="1" LPOGX="0.76479" LPOGY="-0.18700" LPOGV="1" RPOGX="0.71663" RPOGY="-0.42301" RPOGV="1" BPOGX="0.74071" BPOGY="-0.30500" BPOGV="1" LPCX="0.27428" LPCY="0.80688" LPD="21.09857" LPS="0.98824" LPV="1" RPCX="0.52187" RPCY="0.79761" RPD="23.11943" RPS="0.99543" RPV="1" LEYEX="-0.05677" LEYEY="-0.06368" LEYEZ="0.65215" LPUPILD="0.00442" LPUPILV="1" REYEX="0.00461" REYEY="-0.06286" REYEZ="0.66153" RPUPILD="0.00482" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
<REC FPOGX="0.70473" FPOGY="-0.34727" FPOGS="331.37863" FPOGD="0.06042" FPOGID="1150" FPOGV="1" LPOGX="0.77490" LPOGY="-0.19152" LPOGV="1" RPOGX="0.72867" RPOGY="-0.50404" RPOGV="1" BPOGX="0.75179" BPOGY="-0.34778" BPOGV="1" LPCX="0.27459" LPCY="0.80688" LPD="21.45113" LPS="1.00245" LPV="1" RPCX="0.52194" RPCY="0.79742" RPD="23.21270" RPS="1.00964" RPV="1" LEYEX="-0.05677" LEYEY="-0.06368" LEYEZ="0.65215" LPUPILD="0.00437" LPUPILV="1" REYEX="0.00461" REYEY="-0.06286" REYEZ="0.66153" RPUPILD="0.00478" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
<REC FPOGX="0.70923" FPOGY="-0.34914" FPOGS="331.37863" FPOGD="0.06641" FPOGID="1150" FPOGV="1" LPOGX="0.77611" LPOGY="-0.20993" LPOGV="1" RPOGX="0.73231" RPOGY="-0.52585" RPOGV="1" BPOGX="0.75421" BPOGY="-0.36789" BPOGV="1" LPCX="0.27466" LPCY="0.80688" LPD="21.26745" LPS="1.01667" LPV="1" RPCX="0.52199" RPCY="0.79738" RPD="23.29511" RPS="1.02386" RPV="1" LEYEX="-0.05737" LEYEY="-0.06447" LEYEZ="0.66020" LPUPILD="0.00444" LPUPILV="1" REYEX="0.00482" REYEY="-0.06293" REYEZ="0.66222" RPUPILD="0.00475" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
<REC FPOGX="0.71510" FPOGY="-0.35142" FPOGS="331.37863" FPOGD="0.07382" FPOGID="1150" FPOGV="1" LPOGX="0.80633" LPOGY="-0.23995" LPOGV="1" RPOGX="0.75308" RPOGY="-0.51291" RPOGV="1" BPOGX="0.77970" BPOGY="-0.37643" BPOGV="1" LPCX="0.27483" LPCY="0.80695" LPD="21.17809" LPS="1.02386" LPV="1" RPCX="0.52222" RPCY="0.79746" RPD="22.80881" RPS="1.02386" RPV="1" LEYEX="-0.05737" LEYEY="-0.06447" LEYEZ="0.66020" LPUPILD="0.00443" LPUPILV="1" REYEX="0.00482" REYEY="-0.06293" REYEZ="0.66222" RPUPILD="0.00475" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
<REC FPOGX="0.71726" FPOGY="-0.35210" FPOGS="331.37863" FPOGD="0.08011" FPOGID="1150" FPOGV="1" LPOGX="0.78723" LPOGY="-0.22410" LPOGV="1" RPOGX="0.69917" RPOGY="-0.49661" RPOGV="1" BPOGX="0.74320" BPOGY="-0.36035" BPOGV="1" LPCX="0.27486" LPCY="0.80694" LPD="21.21553" LPS="1.02386" LPV="1" RPCX="0.52224" RPCY="0.79739" RPD="23.05866" RPS="1.02386" RPV="1" LEYEX="-0.05737" LEYEY="-0.06447" LEYEZ="0.66020" LPUPILD="0.00446" LPUPILV="1" REYEX="0.00482" REYEY="-0.06293" REYEZ="0.66222" RPUPILD="0.00475" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
<REC FPOGX="0.71921" FPOGY="-0.35349" FPOGS="331.37863" FPOGD="0.08679" FPOGID="1150" FPOGV="1" LPOGX="0.78798" LPOGY="-0.23441" LPOGV="1" RPOGX="0.70096" RPOGY="-0.50855" RPOGV="1" BPOGX="0.74447" BPOGY="-0.37148" BPOGV="1" LPCX="0.27486" LPCY="0.80703" LPD="21.03797" LPS="1.03176" LPV="1" RPCX="0.52238" RPCY="0.79756" RPD="23.11576" RPS="1.03176" RPV="1" LEYEX="-0.05932" LEYEY="-0.06671" LEYEZ="0.68320" LPUPILD="0.00448" LPUPILV="1" REYEX="0.00482" REYEY="-0.06298" REYEZ="0.66222" RPUPILD="0.00478" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
<REC FPOGX="0.72132" FPOGY="-0.35600" FPOGS="331.37863" FPOGD="0.09344" FPOGID="1150" FPOGV="1" LPOGX="0.77971" LPOGY="-0.25862" LPOGV="1" RPOGX="0.72226" RPOGY="-0.52365" RPOGV="1" BPOGX="0.75098" BPOGY="-0.39114" BPOGV="1" LPCX="0.27486" LPCY="0.80698" LPD="20.81958" LPS="1.03967" LPV="1" RPCX="0.52258" RPCY="0.79757" RPD="22.77093" RPS="1.03967" RPV="1" LEYEX="-0.05932" LEYEY="-0.06671" LEYEZ="0.68320" LPUPILD="0.00462" LPUPILV="1" REYEX="0.00482" REYEY="-0.06298" REYEZ="0.66222" RPUPILD="0.00481" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="2" />
