2025-05-27 10:42:49.349695
" REYEZ="0.68359" RPUPILD="0.00493" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="0.94024" FPOGY="0.39199" FPOGS="1888.30383" FPOGD="0.20679" FPOGID="4966" FPOGV="1" LPOGX="0.96346" LPOGY="0.45039" LPOGV="1" RPOGX="0.98564" RPOGY="0.44731" RPOGV="1" BPOGX="0.97455" BPOGY="0.44885" BPOGV="1" LPCX="0.19496" LPCY="0.73136" LPD="24.75998" LPS="1.08854" LPV="1" RPCX="0.42898" RPCY="0.79142" RPD="22.84119" RPS="1.08854" RPV="1" LEYEX="-0.08067" LEYEY="-0.04961" LEYEZ="0.68268" LPUPILD="0.00526" LPUPILV="1" REYEX="-0.01999" REYEY="-0.06111" REYEZ="0.68359" RPUPILD="0.00491" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="1.10705" FPOGY="0.44033" FPOGS="1888.99365" FPOGD="0.42847" FPOGID="4969" FPOGV="1" LPOGX="1.06760" LPOGY="0.49449" LPOGV="1" RPOGX="1.14261" RPOGY="0.39358" RPOGV="1" BPOGX="1.10511" BPOGY="0.44404" BPOGV="1" LPCX="0.19159" LPCY="0.74336" LPD="23.37928" LPS="1.08046" LPV="1" RPCX="0.42640" RPCY="0.80235" RPD="22.35948" RPS="1.08854" RPV="1" LEYEX="-0.08182" LEYEY="-0.05194" LEYEZ="0.68025" LPUPILD="0.00508" LPUPILV="1" REYEX="-0.02119" REYEY="-0.06452" REYEZ="0.68275" RPUPILD="0.00468" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="1.10739" FPOGY="0.43946" FPOGS="1888.99365" FPOGD="0.43481" FPOGID="4969" FPOGV="1" LPOGX="1.10303" LPOGY="0.48601" LPOGV="1" RPOGX="1.14222" RPOGY="0.34648" RPOGV="1" BPOGX="1.12262" BPOGY="0.41625" BPOGV="1" LPCX="0.19158" LPCY="0.74338" LPD="23.37228" LPS="1.08854" LPV="1" RPCX="0.42611" RPCY="0.80263" RPD="22.40373" RPS="1.08854" RPV="1" LEYEX="-0.08182" LEYEY="-0.05194" LEYEZ="0.68025" LPUPILD="0.00508" LPUPILV="1" REYEX="-0.02119" REYEY="-0.06452" REYEZ="0.68275" RPUPILD="0.00467" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="1.10765" FPOGY="0.43958" FPOGS="1888.99365" FPOGD="0.44238" FPOGID="4969" FPOGV="1" LPOGX="1.08896" LPOGY="0.50105" LPOGV="1" RPOGX="1.12129" RPOGY="0.40420" RPOGV="1" BPOGX="1.10513" BPOGY="0.45263" BPOGV="1" LPCX="0.19156" LPCY="0.74335" LPD="23.25998" LPS="1.08854" LPV="1" RPCX="0.42583" RPCY="0.80280" RPD="22.45785" RPS="1.08854" RPV="1" LEYEX="-0.08182" LEYEY="-0.05194" LEYEZ="0.68025" LPUPILD="0.00510" LPUPILV="1" REYEX="-0.02119" REYEY="-0.06452" REYEZ="0.68275" RPUPILD="0.00473" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="1.10792" FPOGY="0.43970" FPOGS="1888.99365" FPOGD="0.44861" FPOGID="4969" FPOGV="1" LPOGX="1.08896" LPOGY="0.50105" LPOGV="1" RPOGX="1.11644" RPOGY="0.40899" RPOGV="1" BPOGX="1.10270" BPOGY="0.45502" BPOGV="1" LPCX="0.19142" LPCY="0.74344" LPD="23.25171" LPS="1.08854" LPV="1" RPCX="0.42570" RPCY="0.80295" RPD="22.65163" RPS="1.08046" RPV="1" LEYEX="-0.08182" LEYEY="-0.05194" LEYEZ="0.68025" LPUPILD="0.00508" LPUPILV="1" REYEX="-0.02106" REYEY="-0.06339" REYEZ="0.67030" RPUPILD="0.00468" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="1.10792" FPOGY="0.43956" FPOGS="1888.99365" FPOGD="0.45544" FPOGID="4969" FPOGV="1" LPOGX="1.07190" LPOGY="0.48859" LPOGV="1" RPOGX="1.11442" RPOGY="0.37190" RPOGV="1" BPOGX="1.09316" BPOGY="0.43024" BPOGV="1" LPCX="0.19130" LPCY="0.74344" LPD="23.32833" LPS="1.08046" LPV="1" RPCX="0.42543" RPCY="0.80305" RPD="22.29631" RPS="1.07237" RPV="1" LEYEX="-0.08182" LEYEY="-0.05194" LEYEZ="0.68025" LPUPILD="0.00510" LPUPILV="1" REYEX="-0.02106" REYEY="-0.06339" REYEZ="0.67030" RPUPILD="0.00463" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="1.10834" FPOGY="0.43982" FPOGS="1888.99365" FPOGD="0.46204" FPOGID="4969" FPOGV="1" LPOGX="1.09184" LPOGY="0.51034" LPOGV="1" RPOGX="1.11926" RPOGY="0.40862" RPOGV="1" BPOGX="1.10555" BPOGY="0.45948" BPOGV="1" LPCX="0.19126" LPCY="0.74343" LPD="23.46950" LPS="1.07237" LPV="1" RPCX="0.42519" RPCY="0.80325" RPD="22.49713" RPS="1.06428" RPV="1" LEYEX="-0.08182" LEYEY="-0.05194" LEYEZ="0.68025" LPUPILD="0.00505" LPUPILV="1" REYEX="-0.02106" REYEY="-0.06339" REYEZ="0.67030" RPUPILD="0.00474" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="1.10880" FPOGY="0.44004" FPOGS="1888.99365" FPOGD="0.46851" FPOGID="4969" FPOGV="1" LPOGX="1.08887" LPOGY="0.51506" LPOGV="1" RPOGX="1.11926" RPOGY="0.40862" RPOGV="1" BPOGX="1.10406" BPOGY="0.46184" BPOGV="1" LPCX="0.19109" LPCY="0.74337" LPD="23.34950" LPS="1.06428" LPV="1" RPCX="0.42488" RPCY="0.80351" RPD="22.53921" RPS="1.06428" RPV="1" LEYEX="-0.08227" LEYEY="-0.05216" LEYEZ="0.68321" LPUPILD="0.00512" LPUPILV="1" REYEX="-0.02144" REYEY="-0.06419" REYEZ="0.67765" RPUPILD="0.00472" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
<REC FPOGX="1.10905" FPOGY="0.44014" FPOGS="1888.99365" FPOGD="0.47559" FPOGID="4969" FPOGV="1" LPOGX="1.07359" LPOGY="0.49244" LPOGV="1" RPOGX="1.14262" RPOGY="0.40861" RPOGV="1" BPOGX="1.10810" BPOGY="0.45052" BPOGV="1" LPCX="0.19097" LPCY="0.74327" LPD="23.27006" LPS="1.06428" LPV="1" RPCX="0.42464" RPCY="0.80364" RPD="22.36324" RPS="1.07237" RPV="1" LEYEX="-0.08227" LEYEY="-0.05216" LEYEZ="0.68321" LPUPILD="0.00510" LPUPILV="1" REYEX="-0.02144" REYEY="-0.06419" REYEZ="0.67765" RPUPILD="0.00470" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="8" />
