2025-05-26 12:23:47.469488
"-0.07001" REYEZ="0.60891" RPUPILD="0.00462" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<REC FPOGX="0.42354" FPOGY="-0.24193" FPOGS="7455.17676" FPOGD="0.10742" FPOGID="16829" FPOGV="1" LPOGX="0.39735" LPOGY="-0.23240" LPOGV="1" RPOGX="0.45348" RPOGY="-0.31672" RPOGV="1" BPOGX="0.42541" BPOGY="-0.27456" BPOGV="1" LPCX="0.26585" LPCY="0.88231" LPD="21.75724" LPS="0.85248" LPV="1" RPCX="0.52384" RPCY="0.86158" RPD="24.04142" RPS="0.85248" RPV="1" LEYEX="-0.05216" LEYEY="-0.07131" LEYEZ="0.58908" LPUPILD="0.00471" LPUPILV="1" REYEX="0.00548" REYEY="-0.07001" REYEZ="0.60891" RPUPILD="0.00482" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="24" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.62128" FPOGY="0.27206" FPOGS="7457.58154" FPOGD="0.62939" FPOGID="16837" FPOGV="1" LPOGX="0.56699" LPOGY="0.31221" LPOGV="1" RPOGX="0.64124" RPOGY="0.29324" RPOGV="1" BPOGX="0.60411" BPOGY="0.30273" BPOGV="1" LPCX="0.24653" LPCY="0.90679" LPD="21.01171" LPS="0.85760" LPV="1" RPCX="0.50720" RPCY="0.89293" RPD="22.08873" RPS="0.85760" RPV="1" LEYEX="-0.05871" LEYEY="-0.07755" LEYEZ="0.60894" LPUPILD="0.00466" LPUPILV="1" REYEX="0.00110" REYEY="-0.07496" REYEZ="0.60867" RPUPILD="0.00462" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.62160" FPOGY="0.27233" FPOGS="7457.58154" FPOGD="0.63574" FPOGID="16837" FPOGV="1" LPOGX="0.58803" LPOGY="0.29476" LPOGV="1" RPOGX="0.66367" RPOGY="0.27191" RPOGV="1" BPOGX="0.62585" BPOGY="0.28334" BPOGV="1" LPCX="0.24811" LPCY="0.90610" LPD="20.91183" LPS="0.86272" LPV="1" RPCX="0.50837" RPCY="0.89320" RPD="22.22083" RPS="0.86272" RPV="1" LEYEX="-0.05871" LEYEY="-0.07755" LEYEZ="0.60894" LPUPILD="0.00448" LPUPILV="1" REYEX="0.00110" REYEY="-0.07496" REYEZ="0.60867" RPUPILD="0.00467" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.62136" FPOGY="0.27252" FPOGS="7457.58154" FPOGD="0.64258" FPOGID="16837" FPOGV="1" LPOGX="0.58968" LPOGY="0.33552" LPOGV="1" RPOGX="0.65135" RPOGY="0.28560" RPOGV="1" BPOGX="0.62052" BPOGY="0.31056" BPOGV="1" LPCX="0.24870" LPCY="0.90580" LPD="20.41466" LPS="0.86784" LPV="1" RPCX="0.50890" RPCY="0.89348" RPD="22.65506" RPS="0.86784" RPV="1" LEYEX="-0.05871" LEYEY="-0.07755" LEYEZ="0.60894" LPUPILD="0.00453" LPUPILV="1" REYEX="0.00110" REYEY="-0.07496" REYEZ="0.60867" RPUPILD="0.00466" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.62111" FPOGY="0.27272" FPOGS="7457.58154" FPOGD="0.64941" FPOGID="16837" FPOGV="1" LPOGX="0.58917" LPOGY="0.33125" LPOGV="1" RPOGX="0.65255" RPOGY="0.28094" RPOGV="1" BPOGX="0.62086" BPOGY="0.30609" BPOGV="1" LPCX="0.24929" LPCY="0.90623" LPD="21.22785" LPS="0.87296" LPV="1" RPCX="0.50988" RPCY="0.89350" RPD="22.47974" RPS="0.87296" RPV="1" LEYEX="-0.05757" LEYEY="-0.07658" LEYEZ="0.60275" LPUPILD="0.00459" LPUPILV="1" REYEX="0.00172" REYEY="-0.07452" REYEZ="0.60402" RPUPILD="0.00466" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.62132" FPOGY="0.27317" FPOGS="7457.58154" FPOGD="0.65625" FPOGID="16837" FPOGV="1" LPOGX="0.58866" LPOGY="0.29876" LPOGV="1" RPOGX="0.64794" RPOGY="0.27719" RPOGV="1" BPOGX="0.61830" BPOGY="0.28798" BPOGV="1" LPCX="0.25073" LPCY="0.90546" LPD="20.84824" LPS="0.87296" LPV="1" RPCX="0.51119" RPCY="0.89386" RPD="22.55903" RPS="0.87296" RPV="1" LEYEX="-0.05757" LEYEY="-0.07658" LEYEZ="0.60275" LPUPILD="0.00456" LPUPILV="1" REYEX="0.00172" REYEY="-0.07452" REYEZ="0.60402" RPUPILD="0.00461" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.62111" FPOGY="0.27315" FPOGS="7457.58154" FPOGD="0.66260" FPOGID="16837" FPOGV="1" LPOGX="0.57079" LPOGY="0.26649" LPOGV="1" RPOGX="0.65832" RPOGY="0.24086" RPOGV="1" BPOGX="0.61456" BPOGY="0.25367" BPOGV="1" LPCX="0.25153" LPCY="0.90532" LPD="20.91716" LPS="0.87296" LPV="1" RPCX="0.51182" RPCY="0.89405" RPD="22.63328" RPS="0.87296" RPV="1" LEYEX="-0.05757" LEYEY="-0.07658" LEYEZ="0.60275" LPUPILD="0.00445" LPUPILV="1" REYEX="0.00172" REYEY="-0.07452" REYEZ="0.60402" RPUPILD="0.00465" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.62088" FPOGY="0.27337" FPOGS="7457.58154" FPOGD="0.66943" FPOGID="16837" FPOGV="1" LPOGX="0.57141" LPOGY="0.27112" LPOGV="1" RPOGX="0.65584" RPOGY="0.25075" RPOGV="1" BPOGX="0.61362" BPOGY="0.26093" BPOGV="1" LPCX="0.25207" LPCY="0.90574" LPD="21.77171" LPS="0.86784" LPV="1" RPCX="0.51277" RPCY="0.89408" RPD="22.46962" RPS="0.86260" RPV="1" LEYEX="-0.05533" LEYEY="-0.07455" LEYEZ="0.58710" LPUPILD="0.00458" LPUPILV="1" REYEX="0.00234" REYEY="-0.07261" REYEZ="0.58815" RPUPILD="0.00462" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
<REC FPOGX="0.62108" FPOGY="0.27414" FPOGS="7457.58154" FPOGD="0.67627" FPOGID="16837" FPOGV="1" LPOGX="0.59084" LPOGY="0.33073" LPOGV="1" RPOGX="0.65810" RPOGY="0.28964" RPOGV="1" BPOGX="0.62447" BPOGY="0.31019" BPOGV="1" LPCX="0.25362" LPCY="0.90486" LPD="20.83038" LPS="0.85748" LPV="1" RPCX="0.51407" RPCY="0.89424" RPD="22.45210" RPS="0.85225" RPV="1" LEYEX="-0.05533" LEYEY="-0.07455" LEYEZ="0.58710" LPUPILD="0.00461" LPUPILV="1" REYEX="0.00234" REYEY="-0.07261" REYEZ="0.58815" RPUPILD="0.00464" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="23" />
