FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,BKID,BKDUR,BKPMIN
1.11478,0.77087,3721.16455,0.10059,8356,0,1.22523,0.84754,1,0.97285,0.74329,1,1.09904,0.79541,1,0.22638,0.67228,19.29792,1.21268,1,0.45523,0.66415,23.38684,1.20220,1,-0.07560,-0.03784,0.70558,0.00438,1,-0.01358,-0.03639,0.71033,0.00571,1,0,0.00000,9
0.55655,0.37398,3722.17603,0.06055,8360,1,0.69443,0.31877,1,0.41777,0.37345,1,0.55610,0.34611,1,0.21258,0.66636,21.12652,1.29171,1,0.44275,0.65854,25.58194,1.30380,1,-0.08339,-0.03975,0.75495,0.00463,1,-0.01655,-0.03800,0.75848,0.00559,1,0,0.00000,10
0.55824,0.37264,3722.17603,0.06689,8360,1,0.71431,0.33921,1,0.43598,0.37931,1,0.57514,0.35926,1,0.21306,0.66656,21.09453,1.31561,1,0.44291,0.65872,25.57926,1.31561,1,-0.08339,-0.03975,0.75495,0.00464,1,-0.01655,-0.03800,0.75848,0.00568,1,0,0.00000,10
0.56102,0.37176,3722.17603,0.07373,8360,1,0.73911,0.34474,1,0.44408,0.37948,1,0.59160,0.36211,1,0.21303,0.66650,21.14176,1.32742,1,0.44298,0.65868,25.73242,1.32742,1,-0.08339,-0.03975,0.75495,0.00464,1,-0.01655,-0.03800,0.75848,0.00567,1,0,0.00000,10
0.56337,0.37127,3722.17603,0.08032,8360,1,0.73911,0.34474,1,0.44402,0.38597,1,0.59157,0.36535,1,0.21314,0.66661,21.12635,1.32742,1,0.44300,0.65869,25.72744,1.31533,1,-0.08050,-0.03834,0.73030,0.00461,1,-0.01581,-0.03642,0.72695,0.00566,1,0,0.00000,10
0.56297,0.36878,3722.17603,0.08691,8360,1,0.70083,0.31996,1,0.41469,0.35296,1,0.55776,0.33646,1,0.21318,0.66644,21.03256,1.30352,1,0.44312,0.65868,25.62851,1.29143,1,-0.08050,-0.03834,0.73030,0.00470,1,-0.01581,-0.03642,0.72695,0.00570,1,0,0.00000,10
0.56380,0.37015,3722.17603,0.09473,8360,1,0.71888,0.40789,1,0.43187,0.37088,1,0.57537,0.38938,1,0.21326,0.66639,20.96851,1.27962,1,0.44315,0.65863,25.51748,1.26753,1,-0.08050,-0.03834,0.73030,0.00468,1,-0.01581,-0.03642,0.72695,0.00569,1,0,0.00000,10
0.56450,0.37196,3722.17603,0.10059,8360,1,0.71821,0.42049,1,0.43191,0.37761,1,0.57506,0.39905,1,0.21324,0.66634,21.19389,1.25572,1,0.44327,0.65853,25.69974,1.25572,1,-0.07904,-0.03759,0.71709,0.00465,1,-0.01642,-0.03796,0.75760,0.00570,1,0,0.00000,10
0.56409,0.37243,3722.17603,0.10718,8360,1,0.71408,0.39822,1,0.40091,0.36176,1,0.55750,0.37999,1,0.21336,0.66621,21.45714,1.25572,1,0.44340,0.65844,25.66394,1.26781,1,-0.07904,-0.03759,0.71709,0.00463,1,-0.01642,-0.03796,0.75760,0.00568,1,0,0.00000,10
0.56369,0.37438,3722.17603,0.11377,8360,1,0.70110,0.44388,1,0.41253,0.37100,1,0.55682,0.40744,1,0.21349,0.66612,21.13352,1.26781,1,0.44343,0.65845,25.70771,1.27990,1,-0.07904,-0.03759,0.71709,0.00469,1,-0.01642,-0.03796,0.75760,0.00566,1,0,0.00000,10
0.56332,0.37524,3722.17603,0.12036,8360,1,0.70146,0.43190,1,0.41185,0.34952,1,0.55665,0.39071,1,0.21352,0.66616,21.26421,1.29171,1,0.44346,0.65847,25.72787,1.31790,1,-0.08364,-0.03986,0.75933,0.00468,1,-0.01716,-0.03980,0.79446,0.00567,1,0,0.00000,10
0.56381,0.37461,3722.17603,0.12720,8360,1,0.71766,0.40867,1,0.42863,0.31661,1,0.57314,0.36264,1,0.21365,0.66595,21.52894,1.32971,1,0.44357,0.65831,25.76338,1.34381,1,-0.08364,-0.03986,0.75933,0.00462,1,-0.01716,-0.03980,0.79446,0.00569,1,0,0.00000,10
0.56407,0.37334,3722.17603,0.13354,8360,1,0.73987,0.39725,1,0.39871,0.29863,1,0.56929,0.34794,1,0.21367,0.66601,21.31785,1.35563,1,0.44368,0.65829,25.61820,1.36973,1,-0.08364,-0.03986,0.75933,0.00464,1,-0.01716,-0.03980,0.79446,0.00573,1,0,0.00000,10
0.56433,0.37189,3722.17603,0.14185,8360,1,0.74093,0.38408,1,0.39872,0.29879,1,0.56983,0.34143,1,0.21369,0.66602,21.33377,1.38154,1,0.44374,0.65831,25.75732,1.36946,1,-0.08297,-0.03949,0.75427,0.00462,1,-0.01567,-0.03651,0.73089,0.00569,1,0,0.00000,10
0.56384,0.37210,3722.17603,0.14771,8360,1,0.69225,0.37639,1,0.41396,0.37699,1,0.55310,0.37669,1,0.21379,0.66592,21.30410,1.36946,1,0.44381,0.65828,25.61446,1.34327,1,-0.08297,-0.03949,0.75427,0.00469,1,-0.01567,-0.03651,0.73089,0.00569,1,0,0.00000,10
0.56399,0.37093,3722.17603,0.15405,8360,1,0.70807,0.38771,1,0.42665,0.30069,1,0.56736,0.34420,1,0.21395,0.66601,21.28223,1.34327,1,0.44394,0.65826,25.91652,1.31707,1,-0.08297,-0.03949,0.75427,0.00465,1,-0.01567,-0.03651,0.73089,0.00564,1,0,0.00000,10
0.56411,0.37071,3722.17603,0.16089,8360,1,0.70736,0.40733,1,0.42692,0.32357,1,0.56714,0.36545,1,0.21399,0.66597,21.28504,1.30526,1,0.44403,0.65828,25.81400,1.27907,1,-0.08064,-0.03840,0.73356,0.00467,1,-0.01567,-0.03651,0.73089,0.00570,1,0,0.00000,10
0.56463,0.37234,3722.17603,0.16724,8360,1,0.71811,0.42228,1,0.43687,0.40370,1,0.57749,0.41299,1,0.21407,0.66589,21.20530,1.26726,1,0.44414,0.65826,25.83899,1.26726,1,-0.08064,-0.03840,0.73356,0.00473,1,-0.01567,-0.03651,0.73089,0.00573,1,0,0.00000,10
0.56478,0.37225,3722.17603,0.17432,8360,1,0.72654,0.40758,1,0.41071,0.33206,1,0.56862,0.36982,1,0.21410,0.66590,21.20690,1.25544,1,0.44417,0.65821,25.87647,1.25544,1,-0.08064,-0.03840,0.73356,0.00472,1,-0.01567,-0.03651,0.73089,0.00572,1,0,0.00000,10
0.56490,0.37212,3722.17603,0.18091,8360,1,0.72613,0.41394,1,0.41043,0.32332,1,0.56828,0.36863,1,0.21412,0.66589,21.20209,1.24363,1,0.44421,0.65818,25.88870,1.26982,1,-0.08064,-0.03835,0.73356,0.00473,1,-0.01684,-0.03949,0.79058,0.00573,1,0,0.00000,10
0.56497,0.37364,3722.17603,0.18750,8360,1,0.70619,0.40125,1,0.42775,0.43136,1,0.56697,0.41630,1,0.21428,0.66586,21.47641,1.26982,1,0.44440,0.65818,25.84985,1.29601,1,-0.08064,-0.03835,0.73356,0.00467,1,-0.01684,-0.03949,0.79058,0.00573,1,0,0.00000,10
0.56530,0.37492,3722.17603,0.19434,8360,1,0.71477,0.38383,1,0.43482,0.44033,1,0.57479,0.41208,1,0.21441,0.66573,21.33026,1.29601,1,0.44450,0.65818,25.75337,1.32220,1,-0.08064,-0.03835,0.73356,0.00475,1,-0.01684,-0.03949,0.79058,0.00574,1,0,0.00000,10
0.56562,0.37560,3722.17603,0.20093,8360,1,0.71570,0.36334,1,0.43479,0.42854,1,0.57524,0.39594,1,0.21443,0.66573,21.34702,1.33402,1,0.44451,0.65821,25.77639,1.34610,1,-0.08246,-0.03918,0.75065,0.00474,1,-0.01612,-0.03794,0.75949,0.00572,1,0,0.00000,10
0.56557,0.37588,3722.17603,0.20752,8360,1,0.72037,0.33738,1,0.40789,0.43139,1,0.56413,0.38438,1,0.21452,0.66576,21.36584,1.35792,1,0.44464,0.65812,26.07239,1.34381,1,-0.08246,-0.03918,0.75065,0.00471,1,-0.01612,-0.03794,0.75949,0.00571,1,0,0.00000,10
0.56512,0.37546,3722.17603,0.21436,8360,1,0.68178,0.31747,1,0.41923,0.40683,1,0.55050,0.36215,1,0.21456,0.66572,21.33201,1.35563,1,0.44466,0.65804,26.00164,1.34153,1,-0.08246,-0.03918,0.75065,0.00468,1,-0.01612,-0.03794,0.75949,0.00570,1,0,0.00000,10
0.56469,0.37520,3722.17603,0.22095,8360,1,0.68178,0.31875,1,0.41940,0.41420,1,0.55059,0.36648,1,0.21461,0.66574,21.38544,1.35334,1,0.44468,0.65803,26.04705,1.32715,1,-0.08309,-0.03954,0.75740,0.00471,1,-0.01530,-0.03614,0.72355,0.00570,1,0,0.00000,10
0.56484,0.37505,3722.17603,0.22827,8360,1,0.68926,0.33401,1,0.45025,0.40652,1,0.56976,0.37027,1,0.21474,0.66565,21.50577,1.32715,1,0.44489,0.65803,25.92270,1.31506,1,-0.08309,-0.03954,0.75740,0.00471,1,-0.01530,-0.03614,0.72355,0.00575,1,0,0.00000,10
0.56526,0.37545,3722.17603,0.23462,8360,1,0.70883,0.34907,1,0.45109,0.42942,1,0.57996,0.38924,1,0.21474,0.66567,21.67198,1.31506,1,0.44495,0.65802,25.98300,1.30297,1,-0.08309,-0.03954,0.75740,0.00474,1,-0.01530,-0.03614,0.72355,0.00572,1,0,0.00000,10
0.56564,0.37608,3722.17603,0.24121,8360,1,0.70836,0.36238,1,0.45096,0.43542,1,0.57966,0.39890,1,0.21474,0.66565,21.61019,1.29116,1,0.44500,0.65805,26.03725,1.29116,1,-0.08054,-0.03835,0.73463,0.00475,1,-0.01582,-0.03751,0.75091,0.00570,1,0,0.00000,10
0.56588,0.37655,3722.17603,0.24780,8360,1,0.72379,0.35815,1,0.42536,0.42946,1,0.57457,0.39381,1,0.21485,0.66553,21.66405,1.27935,1,0.44513,0.65806,26.06714,1.29143,1,-0.08054,-0.03835,0.73463,0.00469,1,-0.01582,-0.03751,0.75091,0.00575,1,0,0.00000,10
0.56569,0.37790,3722.17603,0.25464,8360,1,0.68010,0.41733,1,0.43683,0.44098,1,0.55846,0.42915,1,0.21491,0.66547,21.68745,1.27962,1,0.44524,0.65793,26.14565,1.29171,1,-0.08054,-0.03835,0.73463,0.00474,1,-0.01582,-0.03751,0.75091,0.00575,1,0,0.00000,10
0.56551,0.37918,3722.17603,0.26123,8360,1,0.68010,0.41718,1,0.43683,0.44084,1,0.55846,0.42901,1,0.21498,0.66550,21.50949,1.27990,1,0.44531,0.65796,25.99948,1.29198,1,-0.08054,-0.03835,0.73463,0.00475,1,-0.01608,-0.03838,0.76837,0.00579,1,0,0.00000,10
0.56525,0.38008,3722.17603,0.26782,8360,1,0.70965,0.38236,1,0.40000,0.45051,1,0.55482,0.41643,1,0.21505,0.66532,21.66964,1.29198,1,0.44534,0.65797,26.04799,1.29198,1,-0.08054,-0.03835,0.73463,0.00475,1,-0.01608,-0.03838,0.76837,0.00580,1,0,0.00000,10
0.56526,0.38157,3722.17603,0.27515,8360,1,0.71137,0.44479,1,0.41990,0.44026,1,0.56563,0.44252,1,0.21505,0.66525,21.44729,1.29198,1,0.44541,0.65808,26.10609,1.29198,1,-0.08054,-0.03835,0.73463,0.00475,1,-0.01608,-0.03838,0.76837,0.00572,1,0,0.00000,10
0.56527,0.38292,3722.17603,0.28125,8360,1,0.71163,0.43897,1,0.41990,0.44039,1,0.56576,0.43968,1,0.21511,0.66515,21.64188,1.30380,1,0.44552,0.65810,25.96580,1.29171,1,-0.08212,-0.03913,0.74961,0.00469,1,-0.01504,-0.03605,0.72169,0.00575,1,0,0.00000,10
0.56540,0.38398,3722.17603,0.28809,8360,1,0.71081,0.41264,1,0.43097,0.44657,1,0.57089,0.42960,1,0.21531,0.66508,21.91138,1.30352,1,0.44561,0.65804,26.05402,1.29143,1,-0.08212,-0.03913,0.74961,0.00473,1,-0.01504,-0.03605,0.72169,0.00576,1,0,0.00000,10
0.56813,0.40961,3722.17603,0.28809,8360,0,0.73131,0.40302,1,0.44666,0.41755,1,0.58899,0.41028,1,0.21531,0.66494,21.59826,1.30325,1,0.44569,0.65799,25.98675,1.29116,1,-0.08212,-0.03913,0.74961,0.00475,1,-0.01504,-0.03605,0.72169,0.00576,1,0,0.00000,10
0.57856,0.41002,3722.17603,0.28809,8360,0,0.73130,0.40316,1,0.44666,0.41769,1,0.58898,0.41043,1,0.21537,0.66496,21.54330,1.30297,1,0.44571,0.65800,26.00809,1.29088,1,-0.08188,-0.03896,0.74843,0.00474,1,-0.01535,-0.03673,0.73641,0.00574,1,0,0.00000,10
0.57266,0.40877,3722.17603,0.28809,8360,0,0.71218,0.40562,1,0.40958,0.40689,1,0.56088,0.40625,1,0.21543,0.66494,21.81161,1.29088,1,0.44581,0.65788,26.16414,1.29088,1,-0.08188,-0.03896,0.74843,0.00477,1,-0.01535,-0.03673,0.73641,0.00574,1,0,0.00000,10
0.57194,0.40798,3722.47070,0.02002,8361,1,0.71274,0.40415,1,0.42678,0.40711,1,0.56976,0.40563,1,0.21551,0.66483,21.83498,1.29088,1,0.44589,0.65783,26.16090,1.29088,1,-0.08188,-0.03896,0.74843,0.00472,1,-0.01535,-0.03673,0.73641,0.00574,1,0,0.00000,10
0.57146,0.40737,3722.47070,0.02710,8361,1,0.71247,0.41035,1,0.42667,0.39946,1,0.56957,0.40491,1,0.21557,0.66483,21.77848,1.27907,1,0.44589,0.65779,26.19530,1.30526,1,-0.07935,-0.03778,0.72582,0.00470,1,-0.01610,-0.03875,0.77805,0.00576,1,0,0.00000,10
0.57337,0.40144,3722.47070,0.03369,8361,1,0.72849,0.38189,1,0.43733,0.36175,1,0.58291,0.37182,1,0.21570,0.66479,21.61646,1.29345,1,0.44606,0.65773,26.15954,1.31964,1,-0.07935,-0.03778,0.72582,0.00475,1,-0.01610,-0.03875,0.77805,0.00582,1,0,0.00000,10
0.57561,0.39727,3722.47070,0.03979,8361,1,0.73137,0.39344,1,0.44670,0.35101,1,0.58903,0.37222,1,0.21572,0.66482,21.74509,1.30783,1,0.44607,0.65771,26.17171,1.33402,1,-0.07935,-0.03778,0.72582,0.00475,1,-0.01610,-0.03875,0.77805,0.00578,1,0,0.00000,10
0.57731,0.39407,3722.47070,0.04688,8361,1,0.73189,0.38584,1,0.44661,0.35757,1,0.58925,0.37170,1,0.21574,0.66483,21.69582,1.32220,1,0.44608,0.65761,26.22227,1.32220,1,-0.07941,-0.03775,0.72634,0.00475,1,-0.01520,-0.03685,0.73988,0.00577,1,0,0.00000,10
