file_key,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82
T1_S1_TRY1_ST_BIG,62,0.08011,2.11528,0.25678709677419354,0.2155944080284318,0.208075,0.25532290203044594,0.06032000000000001,6.212404984499752,0.1230975,42.34021989735569,0.011672836915850885,0.6865152059995712,0.19097275249989032,0.12683708844451563,0.13696895507634274,0.18557919045443408,0.072671251767945,1.6700262314508385,0.1315561368458279,1.6128280937148238,1.734448278725205,26.95601753736764,10.954216369184838,9.510206019438723,9.51012805322698,5.548933978240056,3.600894201523383,0.7632024921235467,7.369456239257365,0.19798624152372035,11.64933790249331,14.01775,20.09156,16.058871136465324,16.040536680300466,16.01943,0.7775225991864727,0.4309200000000004,0.9861368560194863,0.8641050000000003,3.1513817522184624,14.63889,20.03996,16.466871516778525,16.45351410342982,16.47284,0.6720527688094888,0.40217999999999776,1.1354418414218506,0.8315100000000015,4.042698882634402,0.8625487507407356,1.095647322679425,0.9755190605903942,0.9749003513454146,0.9727585650002691,0.0348510770591155,0.023106818632881332,0.3242627030441214,0.046786064465578536,0.004695363598651969,-2.3937300000000015,1.5361399999999996,-0.4080003803131991,-0.45015999999999856,0.574095657851249,0.3801900000000007,0.24743093286495074,0.7725649999999993,-0.015922603044646433,0,0.0,0.0,0.0,1.2660990771460687,1.402841841121225,5.460289457564849,5.21710250104311,26,35,20,41
T1_S1_TRY1_ST_LIT,56,0.08662,1.05106,0.2663826785714286,0.23876241648817845,0.251145,0.14623701178579773,0.07677500000000001,2.84998941463049,0.15775499999999998,12.40485153454596,0.022619755765771722,0.7679385083062904,0.1244038312600563,0.08691695893649541,0.08505489094341827,0.16251476336551834,0.025186407262168316,3.293280174762064,0.04537887375307569,9.682728043944454,0.48675786876273175,18.044792926948155,10.792202175566743,9.654375456743127,10.633344460208358,4.103885867475855,2.8995298437188577,-0.16045665159518802,6.0720670825482905,-0.6643205496090356,6.842210719303097,13.47249,21.34872,16.38585553433379,16.343307230545772,16.22247,1.2123363452125049,0.6260300000000001,1.295512863013797,1.2848650000000017,2.8537161806183597,11.25255,22.88448,16.97856467272727,16.911364737018076,16.844279999999998,1.5602593797477982,0.8307350000000024,1.3591103126312025,1.6611374999999988,3.3339943790930056,0.8650346151730497,1.0867154892351745,0.9668620098403278,0.9662306958442237,0.9680014521073993,0.03488286086630173,0.023336243524861966,-0.07143757585818288,0.04651304036923665,-0.13337517999809423,-2.855210000000003,1.2426100000000009,-0.5953130559345158,-0.5428299999999986,0.6406819102917678,0.4025299999999987,-0.5248672275972304,0.8061549999999995,0.4287354489560484,1,0.15498,0.15498,0.15498,0.8917964672878393,0.7321585284580523,2.9120659814983894,3.328062470860092,30,25,11,44
T1_S1_TRY2_ST_BIG,62,0.08698,0.46268,0.21889048387096774,0.20592722017576812,0.22085,0.07477132684062658,0.04051000000000002,0.6352516242601127,0.08022250000000003,0.8193339709488394,0.005785307697629286,0.7483533838725324,0.17376799643937593,0.11552439325744804,0.10568272345686931,0.19454344930556444,0.04078065438359939,2.1527834226815243,0.09504793638860484,3.1869120681246814,0.6495180479104362,25.047664422434995,10.941504473248802,9.139052461018903,10.179116939194342,5.422551642681637,3.9863264006172114,0.39212941468227086,8.602857697884016,-0.19695821045515505,10.599847782801932,12.36994,19.42523,15.798560422733678,15.779118038012053,15.72336,0.7892846835211964,0.5593299999999992,0.527312475959726,1.1208200000000001,0.6093736759535395,10.20934,19.5749,16.18684076561766,16.16797530788747,16.25852,0.778460171036218,0.5410499999999985,-0.066181559785387,1.1528800000000015,1.8815890218035012,0.830530992316941,1.1126631366481108,0.9764826338272335,0.9757519586647536,0.9756309432051311,0.037700620027753665,0.021330941514508484,-0.03815905146815246,0.04265373451374477,1.4411876100053531,-2.9810700000000008,1.8079199999999993,-0.39085942669172935,-0.3911850000000001,0.6181613740257145,0.3462600000000009,-0.25128544254715635,0.6879900000000005,1.60679816120156,3,0.17762666666666668,0.16775,0.18596,1.3038871019095803,1.206090245848975,4.927130727005114,4.943548189126323,30,31,16,45
T1_S1_TRY2_ST_LIT,56,0.11372,2.33803,0.28667964285714287,0.24402709914373313,0.23984,0.2907799694538582,0.06397500000000002,6.258256976069008,0.12572750000000002,41.26062681840022,0.00880594214253383,0.7663243718531083,0.09647501942831474,0.06484411296152867,0.0663587373230296,0.13895635315002164,0.023645057540604482,3.9296934835419752,0.045260871837075986,14.930181330251042,0.2496315367240656,20.760108313413664,8.851921128719864,6.713505564938357,8.594712954999974,4.800230204795809,2.994844396649947,0.18173100993615507,5.973660896808207,-0.4398485391821474,5.306126068557311,10.04031,22.37412,17.437107265037593,17.349244146356163,17.22365,1.7822773260719842,1.2605849999999998,0.7028320468234892,2.4804875000000006,0.13209220720124293,9.20229,22.40881,17.658012818823526,17.579629600344397,17.6207,1.6808180988093255,1.2636299999999991,0.5244587443803598,2.4112100000000005,0.4147176195404363,0.7762695095929228,1.2311827043574852,0.987337886270291,0.9868735349731969,0.9896698886187144,0.030291676266217992,0.021131705347234575,0.15832636322518664,0.04345665336249438,3.0806980068239067,-3.894149999999998,2.8575500000000016,-0.22096518832391718,-0.18337999999999965,0.521637410116783,0.37650000000000006,-0.09913127523679963,0.7562275000000009,1.1584791795069318,4,0.131655,0.10925,0.14152,0.8540386718178997,0.6621557053107224,2.202156053446675,2.518328876413183,30,25,15,40
T1_S1_TRY3_ST_BIG,69,0.03848,0.38855,0.19265623188405798,0.17968809924276624,0.18073,0.07135714674507665,0.04028999999999999,0.7773560437795918,0.08940999999999999,0.30026988606022753,0.010192145808779232,0.7330141628262992,0.14792702892700305,0.0966957025942777,0.09209791867253225,0.1695691626794605,0.03906599162716754,2.3307098292214103,0.06971391180763375,4.224034690877638,0.4137579303180884,25.062617745835837,10.11589749417483,7.524278116654905,10.890392459111306,5.851560092851935,3.973562898326299,0.12252265682803115,8.841235861909661,-0.6911039199910216,10.059037967036208,8.59722,21.90722,17.103161503141614,17.080702684952932,17.00344,0.8755471131942177,0.3868899999999975,0.5182190469477957,0.8129300000000015,9.704294399953138,10.82605,21.96801,17.80133183802134,17.78350949411924,17.71518,0.8019374477911623,0.44124500000000033,0.8420099244438527,0.8841350000000006,8.104477033307234,0.8567453931538894,1.3097306958678372,0.9615038724308069,0.9610659221314157,0.9624747530538311,0.02914769139828721,0.01653834649856839,0.6718825293288602,0.033042652080918944,10.220261321679553,-2.574440000000001,3.353159999999999,-0.6898916634335596,-0.6710900000000013,0.5110467393184204,0.29522000000000403,0.04530529296188299,0.599499999999999,2.445795317993154,6,0.13563,0.11263,0.14862,1.4619346646676323,1.3725115645086499,4.649128080709756,4.4538564590881355,33,35,22,46
T1_S1_TRY3_ST_LIT,61,0.03491,0.57632,0.21251540983606557,0.19755156745902092,0.20749,0.08265625287651343,0.040429999999999994,1.5754554784686938,0.07980999999999999,4.881040091785978,0.009503408834908477,0.7667308032287086,0.13144294564429415,0.08333939849045689,0.0815982661837813,0.175437312112603,0.024446958921927022,2.695070821703134,0.049021943392424765,5.963404914390463,0.24307358203975113,20.4954894169113,8.96699701408412,6.178951542648065,8.878563371935474,5.117367991170859,3.7338749718786555,-0.0960338419090545,7.162268095788793,-0.8349283280380511,7.886576738657649,7.73427,22.68611,17.517511461577097,17.454659837839053,17.23905,1.5136040228225127,0.56813,1.1107047230017317,1.135110000000001,3.468568173739479,6.45171,23.94073,18.59413954063604,18.505243405154896,18.24947,1.8107432534022005,0.7165699999999973,0.5418147429095729,1.475909999999999,3.847288475355252,0.8483408287151699,2.467741110496287,0.9448216703190323,0.9435506790294775,0.9403711380715116,0.059805844668585774,0.02178872438070173,15.520481458924824,0.04394338472209025,343.30070353553526,-2.7571200000000005,9.46944,-1.073236494949495,-1.10379,0.7439155096294945,0.45936999999999983,3.7447874643319325,0.9200200000000018,44.84621564820078,8,0.15574625,0.12074,0.18922,1.5117011372832319,1.3372898447662247,3.4585801528473823,3.430136524729468,32,28,16,44
T1_S2_TRY1_ST_BIG,69,0.02697,0.73592,0.21302695652173914,0.18950288895405307,0.17418,0.11128400109374614,0.046119999999999994,2.057489099399599,0.10014,6.4541848036588245,0.0034576570563505174,0.7450613607280566,0.16286177650688619,0.1051195091824222,0.09981154970105428,0.18228360590066933,0.0401329156284428,2.150689318819365,0.08537948885253557,3.3958908134368118,0.006446162412331534,23.68849089000497,11.590074227768477,9.052352264075319,11.960787948597734,5.487554511635075,3.9534821921150005,0.004844035923560728,7.923786706478748,-0.614339698741432,11.074600802468261,12.3347,20.52081,15.794344612918003,15.740768739354186,16.01773,1.294163606501287,0.665140000000001,-0.039337676085064374,1.934079999999998,0.06450839559058252,8.64013,19.17971,15.03892583448276,14.991355421627585,15.27207,1.2013033107411455,0.6020799999999991,0.3888605597495571,1.4978100000000012,1.483201609717538,0.9236868561980965,1.4276058346344327,1.0506676577556098,1.0498045312067894,1.0468138146154444,0.04288959774514647,0.03047396190675733,0.6415502305293228,0.06178619335362656,2.2827467274816318,-1.2683999999999997,3.6945700000000006,0.7527587632183907,0.6711999999999989,0.6345443438501863,0.446749999999998,0.3536681192407095,0.9406850000000002,-0.22900845813204773,2,0.139475,0.13656,0.14239,1.323070092606074,1.369198842606074,5.072524651489136,5.241000276489137,32,36,16,52
T1_S2_TRY1_ST_LIT,57,0.09431,1.77476,0.27120070175438593,0.23541776515386537,0.21323,0.2222211006834887,0.05901000000000001,5.4308195894510325,0.16071,33.85487696891693,0.012101592247042905,0.7746438892585972,0.10478204496622764,0.06510286328237476,0.059351139208013395,0.16554772261305228,0.018585211354350213,3.463327302257673,0.034435026467879194,10.699374073141131,0.20281712995506862,20.40073383168493,9.31280305738703,7.621921254510142,9.068557523866843,4.43981446279257,2.7820834685105478,0.09837777826901313,5.347814761391606,-0.3977576550410693,5.867794518108748,12.85811,18.901,15.839573954983925,15.797454406795955,15.79972,1.1558423361677592,0.698360000000001,0.14847032320711645,1.3825299999999991,-0.23790527948349594,11.94666,17.83373,14.850511924666973,14.797674975072699,14.65476,1.2584525253787204,0.7453099999999999,0.2873776934142755,1.6479,-0.47403648926511766,0.8921762157113932,1.2465961539243553,1.0687110832908902,1.067563278245226,1.0702352675404123,0.04914467492668437,0.03115859474659355,-0.40020895821646,0.062473484657654677,0.6667305765960689,-1.6555900000000001,3.1678000000000015,0.98906203031695,1.03472,0.6890340954892782,0.4245299999999972,-0.6625216083616788,0.847999999999999,0.9918466467179798,2,0.162335,0.12619,0.19848,0.743235058073986,0.6179273029719453,2.8256195476017445,2.605800159846643,29,27,12,44
T1_S2_TRY2_ST_BIG,68,0.06709,0.70303,0.20242863636363634,0.18570765313433021,0.198935,0.09121959222511497,0.048979999999999996,2.4502352025180514,0.09218499999999999,11.595123005555456,0.00945704900366338,0.7151515550858651,0.159852961734788,0.10713539746716699,0.0972594254473509,0.1752458323574831,0.044146836113286916,2.2578690057014117,0.1110651163146257,3.9725521029921396,0.2981799559272591,26.01473835118796,10.607046554470756,8.598768394243336,11.025101434109835,5.3896921272969935,4.216832817511625,0.29057000924141385,7.883319097811885,-0.11372431335417232,10.39044251276122,11.1355,20.12735,17.56396376933896,17.508672761683147,17.88367,1.3701440047319835,0.9729700000000001,-0.5460219395493999,2.331629999999997,-0.6792550890315261,11.43588,19.57373,17.04466731112154,17.011760646863678,17.09378,1.049482637583112,0.8758400000000002,-0.3473692091096844,1.7540299999999966,-0.487350943143253,0.9260789637326828,1.164184658674706,1.0298604464836605,1.0292051411563223,1.0302169346285424,0.03676317476505391,0.027700438154140583,0.11020912502599725,0.05575053438317745,-0.43829485718935235,-1.3205100000000023,2.6560300000000012,0.5193349061032864,0.5290049999999997,0.6248298529782205,0.4898549999999995,0.06681598783287929,0.9772675000000008,-0.5588057321210806,4,0.1417225,0.11378,0.17493,1.5165727368613748,1.460671600497738,4.808596034016833,4.518224897653197,30,35,17,48
T1_S2_TRY2_ST_LIT,58,0.05392,1.27316,0.24997421052631577,0.21671797985279606,0.20202,0.1686725322322514,0.07326000000000002,3.9341778319123715,0.1475,21.101625436748172,0.01693878463648605,0.7342968151768581,0.08988335279440016,0.06253908124141566,0.062452208556900576,0.1284596392352541,0.018596549560230016,4.116122639347328,0.03688516609160757,16.41572313372535,0.14078056704902922,25.0626344482636,8.873965507203065,5.819620066217707,9.118846000375008,5.409341769324088,3.3996781728083025,0.3865711915274733,6.475332942925272,0.21489875079198306,5.0334677564864085,8.98967,19.78311,17.78298083048363,17.771400203372835,17.78697,0.6206663380137701,0.37087000000000003,-1.9245108991335884,0.7396400000000014,22.901548583212655,8.57713,20.08008,17.59971048245614,17.581389604627155,17.633005,0.7809067784362057,0.47599000000000125,-1.1942307045477312,0.9520925000000027,12.08422758103034,0.5837141033491096,1.1314814016637214,1.0107924106828188,1.009875336220562,1.0129331693713612,0.04254410747466946,0.030227889466762137,-0.5638308779525613,0.06138435988443669,4.4197585606206085,-6.41114,2.135349999999999,0.17036864547677266,0.22916999999999987,0.7354515035504351,0.527000000000001,-0.5255126601166954,1.0726000000000013,2.531453789043515,7,0.13399571428571427,0.1082,0.154,0.9516424811601156,0.7862916478267823,2.0747618631264486,2.2680566708187557,27,29,13,43
