2025-05-29 10:40:17.722979
EYEZ="0.59080" RPUPILD="0.00519" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="1.08709" FPOGY="0.46696" FPOGS="2168.82300" FPOGD="0.09375" FPOGID="5153" FPOGV="1" LPOGX="1.20577" LPOGY="0.47792" LPOGV="1" RPOGX="0.98047" RPOGY="0.40196" RPOGV="1" BPOGX="1.09312" BPOGY="0.43994" BPOGV="1" LPCX="0.31983" LPCY="0.49043" LPD="25.44574" LPS="0.84005" LPV="1" RPCX="0.56957" RPCY="0.49568" RPD="25.09402" RPS="0.83481" RPV="1" LEYEX="-0.18449" LEYEY="0.00216" LEYEZ="2.61369" LPUPILD="0.00528" LPUPILV="0" REYEX="0.01404" REYEY="-0.00044" REYEZ="0.59080" RPUPILD="0.00522" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<REC FPOGX="1.08709" FPOGY="0.46576" FPOGS="2168.82300" FPOGD="0.10034" FPOGID="5153" FPOGV="1" LPOGX="1.19985" LPOGY="0.48593" LPOGV="1" RPOGX="0.97432" RPOGY="0.40972" RPOGV="1" BPOGX="1.08709" BPOGY="0.44783" BPOGV="1" LPCX="0.31982" LPCY="0.49042" LPD="25.45828" LPS="0.83016" LPV="1" RPCX="0.56953" RPCY="0.49567" RPD="25.05121" RPS="0.82492" RPV="1" LEYEX="-0.04145" LEYEY="0.00047" LEYEZ="0.57478" LPUPILD="0.00528" LPUPILV="1" REYEX="0.01417" REYEY="-0.00040" REYEZ="0.59604" RPUPILD="0.00522" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="10" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.43640" FPOGY="0.31170" FPOGS="2169.67749" FPOGD="0.16357" FPOGID="5156" FPOGV="1" LPOGX="0.55501" LPOGY="0.30432" LPOGV="1" RPOGX="0.30695" RPOGY="0.31279" RPOGV="1" BPOGX="0.43098" BPOGY="0.30856" BPOGV="1" LPCX="0.29412" LPCY="0.48859" LPD="25.49701" LPS="0.91679" LPV="1" RPCX="0.54454" RPCY="0.49288" RPD="23.53748" RPS="0.91679" RPV="1" LEYEX="-0.04948" LEYEY="0.00080" LEYEZ="0.63030" LPUPILD="0.00510" LPUPILV="1" REYEX="0.01104" REYEY="-0.00009" REYEZ="0.62141" RPUPILD="0.00499" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.43620" FPOGY="0.31159" FPOGS="2169.67749" FPOGD="0.17041" FPOGID="5156" FPOGV="1" LPOGX="0.55501" LPOGY="0.30432" LPOGV="1" RPOGX="0.30695" RPOGY="0.31279" RPOGV="1" BPOGX="0.43098" BPOGY="0.30856" BPOGV="1" LPCX="0.29413" LPCY="0.48859" LPD="25.45883" LPS="0.91679" LPV="1" RPCX="0.54454" RPCY="0.49288" RPD="23.53748" RPS="0.91679" RPV="1" LEYEX="-0.04948" LEYEY="0.00080" LEYEZ="0.63030" LPUPILD="0.00510" LPUPILV="1" REYEX="0.01104" REYEY="-0.00009" REYEZ="0.62141" RPUPILD="0.00499" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.43606" FPOGY="0.31146" FPOGS="2169.67749" FPOGD="0.17700" FPOGID="5156" FPOGV="1" LPOGX="0.55517" LPOGY="0.30682" LPOGV="1" RPOGX="0.30955" RPOGY="0.30945" RPOGV="1" BPOGX="0.43236" BPOGY="0.30813" BPOGV="1" LPCX="0.29413" LPCY="0.48860" LPD="25.46457" LPS="0.91679" LPV="1" RPCX="0.54454" RPCY="0.49288" RPD="23.52217" RPS="0.91679" RPV="1" LEYEX="-0.04948" LEYEY="0.00080" LEYEZ="0.63030" LPUPILD="0.00510" LPUPILV="1" REYEX="0.01104" REYEY="-0.00009" REYEZ="0.62141" RPUPILD="0.00499" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.43581" FPOGY="0.31137" FPOGS="2169.67749" FPOGD="0.18335" FPOGID="5156" FPOGV="1" LPOGX="0.55186" LPOGY="0.30421" LPOGV="1" RPOGX="0.30566" RPOGY="0.31338" RPOGV="1" BPOGX="0.42876" BPOGY="0.30879" BPOGV="1" LPCX="0.29413" LPCY="0.48860" LPD="25.46457" LPS="0.91679" LPV="1" RPCX="0.54454" RPCY="0.49290" RPD="23.43477" RPS="0.91679" RPV="1" LEYEX="-0.04948" LEYEY="0.00080" LEYEZ="0.63030" LPUPILD="0.00510" LPUPILV="1" REYEX="0.01104" REYEY="-0.00009" REYEZ="0.62141" RPUPILD="0.00500" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.43558" FPOGY="0.31129" FPOGS="2169.67749" FPOGD="0.19019" FPOGID="5156" FPOGV="1" LPOGX="0.55186" LPOGY="0.30421" LPOGV="1" RPOGX="0.30566" RPOGY="0.31338" RPOGV="1" BPOGX="0.42876" BPOGY="0.30879" BPOGV="1" LPCX="0.29413" LPCY="0.48863" LPD="25.45900" LPS="0.91679" LPV="1" RPCX="0.54454" RPCY="0.49290" RPD="23.43477" RPS="0.91679" RPV="1" LEYEX="-0.04948" LEYEY="0.00080" LEYEZ="0.63030" LPUPILD="0.00509" LPUPILV="1" REYEX="0.01104" REYEY="-0.00009" REYEZ="0.62141" RPUPILD="0.00500" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.43541" FPOGY="0.31134" FPOGS="2169.67749" FPOGD="0.19727" FPOGID="5156" FPOGV="1" LPOGX="0.55066" LPOGY="0.30820" LPOGV="1" RPOGX="0.31000" RPOGY="0.31781" RPOGV="1" BPOGX="0.43033" BPOGY="0.31301" BPOGV="1" LPCX="0.29413" LPCY="0.48860" LPD="25.46457" LPS="0.91679" LPV="1" RPCX="0.54448" RPCY="0.49291" RPD="23.38651" RPS="0.91679" RPV="1" LEYEX="-0.04948" LEYEY="0.00080" LEYEZ="0.63030" LPUPILD="0.00510" LPUPILV="1" REYEX="0.01104" REYEY="-0.00009" REYEZ="0.62141" RPUPILD="0.00502" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
<REC FPOGX="0.43532" FPOGY="0.31134" FPOGS="2169.67749" FPOGD="0.20361" FPOGID="5156" FPOGV="1" LPOGX="0.55186" LPOGY="0.30718" LPOGV="1" RPOGX="0.31343" RPOGY="0.31549" RPOGV="1" BPOGX="0.43264" BPOGY="0.31134" BPOGV="1" LPCX="0.29413" LPCY="0.48860" LPD="25.46457" LPS="0.91679" LPV="1" RPCX="0.54457" RPCY="0.49294" RPD="23.51922" RPS="0.91679" RPV="1" LEYEX="-0.04948" LEYEY="0.00080" LEYEZ="0.63030" LPUPILD="0.00510" LPUPILV="1" REYEX="0.01104" REYEY="-0.00009" REYEZ="0.62141" RPUPILD="0.00498" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="11" />
