2025-05-26 11:27:44.686785
" REYEZ="0.65050" RPUPILD="0.00407" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.56776" FPOGY="0.24338" FPOGS="4095.25928" FPOGD="0.14502" FPOGID="8312" FPOGV="0" LPOGX="0.57446" LPOGY="0.31424" LPOGV="1" RPOGX="0.55355" RPOGY="0.20700" RPOGV="1" BPOGX="0.56400" BPOGY="0.26062" BPOGV="1" LPCX="0.08043" LPCY="0.84964" LPD="19.09470" LPS="1.13458" LPV="1" RPCX="0.31881" RPCY="0.81152" RPD="18.37534" RPS="1.13458" RPV="1" LEYEX="-0.10863" LEYEY="-0.07378" LEYEZ="0.67887" LPUPILD="0.00441" LPUPILV="1" REYEX="-0.04838" REYEY="-0.06751" REYEZ="0.69298" RPUPILD="0.00414" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.56682" FPOGY="0.24769" FPOGS="4095.41089" FPOGD="0.02002" FPOGID="8313" FPOGV="1" LPOGX="0.57446" LPOGY="0.31424" LPOGV="1" RPOGX="0.55355" RPOGY="0.20700" RPOGV="1" BPOGX="0.56400" BPOGY="0.26062" BPOGV="1" LPCX="0.08044" LPCY="0.84965" LPD="19.64812" LPS="1.13458" LPV="1" RPCX="0.31798" RPCY="0.81227" RPD="18.88566" RPS="1.13458" RPV="1" LEYEX="-0.11279" LEYEY="-0.07689" LEYEZ="0.70124" LPUPILD="0.00411" LPUPILV="1" REYEX="-0.04963" REYEY="-0.06886" REYEZ="0.70190" RPUPILD="0.00414" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.56784" FPOGY="0.23965" FPOGS="4095.41089" FPOGD="0.02661" FPOGID="8313" FPOGV="1" LPOGX="0.55340" LPOGY="0.26639" LPOGV="1" RPOGX="0.59044" RPOGY="0.14861" RPOGV="1" BPOGX="0.57192" BPOGY="0.20750" BPOGV="1" LPCX="0.07910" LPCY="0.85144" LPD="19.49406" LPS="1.14354" LPV="1" RPCX="0.31707" RPCY="0.81344" RPD="18.52324" RPS="1.14354" RPV="1" LEYEX="-0.11279" LEYEY="-0.07689" LEYEZ="0.70124" LPUPILD="0.00436" LPUPILV="1" REYEX="-0.04963" REYEY="-0.06886" REYEZ="0.70190" RPUPILD="0.00416" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.56848" FPOGY="0.23769" FPOGS="4095.41089" FPOGD="0.03369" FPOGID="8313" FPOGV="1" LPOGX="0.57415" LPOGY="0.36657" LPOGV="1" RPOGX="0.56917" RPOGY="0.08920" RPOGV="1" BPOGX="0.57166" BPOGY="0.22788" BPOGV="1" LPCX="0.07860" LPCY="0.85190" LPD="19.22310" LPS="1.15250" LPV="1" RPCX="0.31691" RPCY="0.81395" RPD="18.02451" RPS="1.15250" RPV="1" LEYEX="-0.11279" LEYEY="-0.07689" LEYEZ="0.70124" LPUPILD="0.00437" LPUPILV="1" REYEX="-0.04963" REYEY="-0.06886" REYEZ="0.70190" RPUPILD="0.00414" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.56894" FPOGY="0.23536" FPOGS="4095.41089" FPOGD="0.04004" FPOGID="8313" FPOGV="1" LPOGX="0.57335" LPOGY="0.36119" LPOGV="1" RPOGX="0.57013" RPOGY="0.08150" RPOGV="1" BPOGX="0.57174" BPOGY="0.22134" BPOGV="1" LPCX="0.07828" LPCY="0.85263" LPD="19.88166" LPS="1.16146" LPV="1" RPCX="0.31600" RPCY="0.81447" RPD="18.65000" RPS="1.16146" RPV="1" LEYEX="-0.11266" LEYEY="-0.07694" LEYEZ="0.69784" LPUPILD="0.00423" LPUPILV="1" REYEX="-0.04892" REYEY="-0.06772" REYEZ="0.68610" RPUPILD="0.00415" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.56970" FPOGY="0.23142" FPOGS="4095.41089" FPOGD="0.04712" FPOGID="8313" FPOGV="1" LPOGX="0.55747" LPOGY="0.26703" LPOGV="1" RPOGX="0.59246" RPOGY="0.14065" RPOGV="1" BPOGX="0.57496" BPOGY="0.20384" BPOGV="1" LPCX="0.07729" LPCY="0.85364" LPD="19.38759" LPS="1.16146" LPV="1" RPCX="0.31536" RPCY="0.81520" RPD="17.89114" RPS="1.16146" RPV="1" LEYEX="-0.11266" LEYEY="-0.07694" LEYEZ="0.69784" LPUPILD="0.00440" LPUPILV="1" REYEX="-0.04892" REYEY="-0.06772" REYEZ="0.68610" RPUPILD="0.00427" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.56982" FPOGY="0.23293" FPOGS="4095.41089" FPOGD="0.05347" FPOGID="8313" FPOGV="1" LPOGX="0.56619" LPOGY="0.33354" LPOGV="1" RPOGX="0.57546" RPOGY="0.15658" RPOGV="1" BPOGX="0.57083" BPOGY="0.24506" BPOGV="1" LPCX="0.07701" LPCY="0.85391" LPD="19.26931" LPS="1.16146" LPV="1" RPCX="0.31484" RPCY="0.81558" RPD="18.61494" RPS="1.16146" RPV="1" LEYEX="-0.11266" LEYEY="-0.07694" LEYEZ="0.69784" LPUPILD="0.00443" LPUPILV="1" REYEX="-0.04892" REYEY="-0.06772" REYEZ="0.68610" RPUPILD="0.00415" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.56992" FPOGY="0.23414" FPOGS="4095.41089" FPOGD="0.05981" FPOGID="8313" FPOGV="1" LPOGX="0.56619" LPOGY="0.33354" LPOGV="1" RPOGX="0.57546" RPOGY="0.15658" RPOGV="1" BPOGX="0.57083" BPOGY="0.24506" BPOGV="1" LPCX="0.07664" LPCY="0.85437" LPD="19.64204" LPS="1.16146" LPV="1" RPCX="0.31443" RPCY="0.81599" RPD="17.99617" RPS="1.16146" RPV="1" LEYEX="-0.11334" LEYEY="-0.07748" LEYEZ="0.69948" LPUPILD="0.00425" LPUPILV="1" REYEX="-0.05041" REYEY="-0.06942" REYEZ="0.69963" RPUPILD="0.00420" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.56872" FPOGY="0.23316" FPOGS="4095.41089" FPOGD="0.06616" FPOGID="8313" FPOGV="1" LPOGX="0.55417" LPOGY="0.27960" LPOGV="1" RPOGX="0.55931" RPOGY="0.16711" RPOGV="1" BPOGX="0.55674" BPOGY="0.22336" BPOGV="1" LPCX="0.07580" LPCY="0.85480" LPD="19.17542" LPS="1.16146" LPV="1" RPCX="0.31368" RPCY="0.81645" RPD="17.82529" RPS="1.16146" RPV="1" LEYEX="-0.11334" LEYEY="-0.07748" LEYEZ="0.69948" LPUPILD="0.00445" LPUPILV="1" REYEX="-0.05041" REYEY="-0.06942" REYEZ="0.69963" RPUPILD="0.00423" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.56976" FPOGY="0.23706" FPOGS="4095.41089" FPOGD="0.07300" FPOGID="8313" FPOGV="1" LPOGX="0.57737" LPOGY="0.35754" LPOGV="1" RPOGX="0.58484" RPOGY="0.20230" RPOGV="1" BPOGX="0.58110" BPOGY="0.27992" BPOGV="1" LPCX="0.07553" LPCY="0.85530" LPD="19.60731" LPS="1.16146" LPV="1" RPCX="0.31340" RPCY="0.81703" RPD="18.65362" RPS="1.16146" RPV="1" LEYEX="-0.11334" LEYEY="-0.07748" LEYEZ="0.69948" LPUPILD="0.00438" LPUPILV="1" REYEX="-0.05041" REYEY="-0.06942" REYEZ="0.69963" RPUPILD="0.00426" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
<REC FPOGX="0.57059" FPOGY="0.24062" FPOGS="4095.41089" FPOGD="0.07983" FPOGID="8313" FPOGV="1" LPOGX="0.57737" LPOGY="0.35754" LPOGV="1" RPOGX="0.58374" RPOGY="0.20923" RPOGV="1" BPOGX="0.58055" BPOGY="0.28338" BPOGV="1" LPCX="0.07519" LPCY="0.85537" LPD="19.92887" LPS="1.16146" LPV="1" RPCX="0.31290" RPCY="0.81702" RPD="18.08350" RPS="1.15229" RPV="1" LEYEX="-0.11350" LEYEY="-0.07746" LEYEZ="0.69784" LPUPILD="0.00426" LPUPILV="1" REYEX="-0.04894" REYEY="-0.06706" REYEZ="0.67431" RPUPILD="0.00418" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="6" />
