2025-06-04 15:55:03.584893
-0.03741" LEYEY="-0.01085" LEYEZ="0.65744" LPUPILD="0.00441" LPUPILV="1" REYEX="0.02427" REYEY="-0.01085" REYEZ="0.68569" RPUPILD="0.00471" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.47987" FPOGY="-0.39597" FPOGS="6524.65381" FPOGD="0.12061" FPOGID="14190" FPOGV="1" LPOGX="0.59192" LPOGY="-0.18860" LPOGV="1" RPOGX="0.49323" RPOGY="-0.37158" RPOGV="1" BPOGX="0.54258" BPOGY="-0.28009" BPOGV="1" LPCX="0.35047" LPCY="0.54352" LPD="20.59328" LPS="1.04856" LPV="1" RPCX="0.59298" RPCY="0.54041" RPD="21.03524" RPS="1.05665" RPV="1" LEYEX="-0.03741" LEYEY="-0.01085" LEYEZ="0.65744" LPUPILD="0.00435" LPUPILV="1" REYEX="0.02427" REYEY="-0.01085" REYEZ="0.68569" RPUPILD="0.00442" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.33064" FPOGY="-0.32238" FPOGS="6525.57861" FPOGD="0.10156" FPOGID="14194" FPOGV="1" LPOGX="0.35538" LPOGY="-0.21896" LPOGV="1" RPOGX="0.28524" RPOGY="-0.43408" RPOGV="1" BPOGX="0.32031" BPOGY="-0.32652" BPOGV="1" LPCX="0.34132" LPCY="0.52540" LPD="18.64733" LPS="1.08863" LPV="1" RPCX="0.58051" RPCY="0.51929" RPD="20.43103" RPS="1.08863" RPV="1" LEYEX="-0.04030" LEYEY="-0.00731" LEYEZ="0.67693" LPUPILD="0.00447" LPUPILV="1" REYEX="0.02116" REYEY="-0.00629" REYEZ="0.66559" RPUPILD="0.00450" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.32946" FPOGY="-0.32182" FPOGS="6525.57861" FPOGD="0.10791" FPOGID="14194" FPOGV="1" LPOGX="0.34754" LPOGY="-0.21286" LPOGV="1" RPOGX="0.27349" RPOGY="-0.41286" RPOGV="1" BPOGX="0.31051" BPOGY="-0.31286" BPOGV="1" LPCX="0.34129" LPCY="0.52552" LPD="18.81155" LPS="1.08863" LPV="1" RPCX="0.58034" RPCY="0.51931" RPD="20.47914" RPS="1.08863" RPV="1" LEYEX="-0.04030" LEYEY="-0.00731" LEYEZ="0.67693" LPUPILD="0.00438" LPUPILV="1" REYEX="0.02116" REYEY="-0.00629" REYEZ="0.66559" RPUPILD="0.00444" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.32831" FPOGY="-0.32194" FPOGS="6525.57861" FPOGD="0.11426" FPOGID="14194" FPOGV="1" LPOGX="0.34502" LPOGY="-0.22260" LPOGV="1" RPOGX="0.27230" RPOGY="-0.42548" RPOGV="1" BPOGX="0.30866" BPOGY="-0.32404" BPOGV="1" LPCX="0.34126" LPCY="0.52565" LPD="18.83849" LPS="1.09759" LPV="1" RPCX="0.58033" RPCY="0.51935" RPD="20.60047" RPS="1.09759" RPV="1" LEYEX="-0.04173" LEYEY="-0.00756" LEYEZ="0.70005" LPUPILD="0.00437" LPUPILV="1" REYEX="0.02137" REYEY="-0.00641" REYEZ="0.67852" RPUPILD="0.00444" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.32677" FPOGY="-0.32388" FPOGS="6525.57861" FPOGD="0.12061" FPOGID="14194" FPOGV="1" LPOGX="0.34994" LPOGY="-0.27888" LPOGV="1" RPOGX="0.24847" RPOGY="-0.43864" RPOGV="1" BPOGX="0.29920" BPOGY="-0.35876" BPOGV="1" LPCX="0.34115" LPCY="0.52560" LPD="18.99446" LPS="1.10655" LPV="1" RPCX="0.58009" RPCY="0.51948" RPD="20.40973" RPS="1.10655" RPV="1" LEYEX="-0.04173" LEYEY="-0.00756" LEYEZ="0.70005" LPUPILD="0.00431" LPUPILV="1" REYEX="0.02137" REYEY="-0.00641" REYEZ="0.67852" RPUPILD="0.00450" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.32567" FPOGY="-0.32776" FPOGS="6525.57861" FPOGD="0.12744" FPOGID="14194" FPOGV="1" LPOGX="0.38062" LPOGY="-0.28221" LPOGV="1" RPOGX="0.22886" RPOGY="-0.52078" RPOGV="1" BPOGX="0.30474" BPOGY="-0.40149" BPOGV="1" LPCX="0.34109" LPCY="0.52551" LPD="18.84694" LPS="1.11551" LPV="1" RPCX="0.58008" RPCY="0.51947" RPD="20.68335" RPS="1.11551" RPV="1" LEYEX="-0.04173" LEYEY="-0.00756" LEYEZ="0.70005" LPUPILD="0.00443" LPUPILV="1" REYEX="0.02137" REYEY="-0.00641" REYEZ="0.67852" RPUPILD="0.00446" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.32475" FPOGY="-0.33078" FPOGS="6525.57861" FPOGD="0.13428" FPOGID="14194" FPOGV="1" LPOGX="0.38256" LPOGY="-0.27329" LPOGV="1" RPOGX="0.23015" RPOGY="-0.50908" RPOGV="1" BPOGX="0.30635" BPOGY="-0.39118" BPOGV="1" LPCX="0.34108" LPCY="0.52559" LPD="19.02563" LPS="1.10761" LPV="1" RPCX="0.58007" RPCY="0.51942" RPD="20.60369" RPS="1.10761" RPV="1" LEYEX="-0.03930" LEYEY="-0.00715" LEYEZ="0.65761" LPUPILD="0.00441" LPUPILV="1" REYEX="0.02137" REYEY="-0.00641" REYEZ="0.67852" RPUPILD="0.00448" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.32474" FPOGY="-0.33083" FPOGS="6525.57861" FPOGD="0.14111" FPOGID="14194" FPOGV="1" LPOGX="0.36345" LPOGY="-0.24094" LPOGV="1" RPOGX="0.28558" RPOGY="-0.42281" RPOGV="1" BPOGX="0.32451" BPOGY="-0.33188" BPOGV="1" LPCX="0.34080" LPCY="0.52578" LPD="19.06537" LPS="1.09074" LPV="1" RPCX="0.57980" RPCY="0.51946" RPD="20.31857" RPS="1.09074" RPV="1" LEYEX="-0.03930" LEYEY="-0.00715" LEYEZ="0.65761" LPUPILD="0.00430" LPUPILV="1" REYEX="0.02137" REYEY="-0.00641" REYEZ="0.67852" RPUPILD="0.00454" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
<REC FPOGX="0.32456" FPOGY="-0.33210" FPOGS="6525.57861" FPOGD="0.14746" FPOGID="14194" FPOGV="1" LPOGX="0.35450" LPOGY="-0.26062" LPOGV="1" RPOGX="0.28687" RPOGY="-0.45958" RPOGV="1" BPOGX="0.32068" BPOGY="-0.36010" BPOGV="1" LPCX="0.34065" LPCY="0.52568" LPD="18.82495" LPS="1.07388" LPV="1" RPCX="0.57971" RPCY="0.51943" RPD="20.15753" RPS="1.07388" RPV="1" LEYEX="-0.03930" LEYEY="-0.00715" LEYEZ="0.65761" LPUPILD="0.00429" LPUPILV="1" REYEX="0.02137" REYEY="-0.00641" REYEZ="0.67852" RPUPILD="0.00458" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="5" />
