2025-05-28 12:10:48.375590
="-0.07239" LEYEY="-0.00630" LEYEZ="0.67228" LPUPILD="0.00385" LPUPILV="1" REYEX="-0.00494" REYEY="-0.00738" REYEZ="0.66505" RPUPILD="0.00310" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="14" />
<REC FPOGX="0.84544" FPOGY="-0.19484" FPOGS="1235.66797" FPOGD="0.18738" FPOGID="1801" FPOGV="1" LPOGX="0.98049" LPOGY="-0.16332" LPOGV="1" RPOGX="0.76592" RPOGY="-0.30748" RPOGV="1" BPOGX="0.87320" BPOGY="-0.23540" BPOGV="1" LPCX="0.22446" LPCY="0.52433" LPD="19.30114" LPS="1.05537" LPV="1" RPCX="0.48531" RPCY="0.53034" RPD="16.28575" RPS="1.05537" RPV="1" LEYEX="-0.07290" LEYEY="-0.00705" LEYEZ="0.68081" LPUPILD="0.00392" LPUPILV="1" REYEX="-0.00435" REYEY="-0.00783" REYEZ="0.63697" RPUPILD="0.00362" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.84626" FPOGY="-0.19570" FPOGS="1235.66797" FPOGD="0.19421" FPOGID="1801" FPOGV="1" LPOGX="0.97843" LPOGY="-0.15335" LPOGV="1" RPOGX="0.76167" RPOGY="-0.28812" RPOGV="1" BPOGX="0.87005" BPOGY="-0.22073" BPOGV="1" LPCX="0.22443" LPCY="0.52435" LPD="19.30263" LPS="1.04746" LPV="1" RPCX="0.48524" RPCY="0.53040" RPD="16.16411" RPS="1.04027" RPV="1" LEYEX="-0.07089" LEYEY="-0.00685" LEYEZ="0.66159" LPUPILD="0.00389" LPUPILV="1" REYEX="-0.00445" REYEY="-0.00788" REYEZ="0.64483" RPUPILD="0.00364" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.84511" FPOGY="-0.19347" FPOGS="1235.66797" FPOGD="0.20093" FPOGID="1801" FPOGV="1" LPOGX="0.90501" LPOGY="-0.05464" LPOGV="1" RPOGX="0.71586" RPOGY="-0.19807" RPOGV="1" BPOGX="0.81044" BPOGY="-0.12636" BPOGV="1" LPCX="0.22362" LPCY="0.52460" LPD="18.81897" LPS="1.03237" LPV="1" RPCX="0.48484" RPCY="0.53085" RPD="16.66182" RPS="1.02518" RPV="1" LEYEX="-0.07089" LEYEY="-0.00685" LEYEZ="0.66159" LPUPILD="0.00408" LPUPILV="1" REYEX="-0.00445" REYEY="-0.00788" REYEZ="0.64483" RPUPILD="0.00395" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.84271" FPOGY="-0.19014" FPOGS="1235.66797" FPOGD="0.20752" FPOGID="1801" FPOGV="1" LPOGX="0.87097" LPOGY="0.01239" LPOGV="1" RPOGX="0.66560" RPOGY="-0.18651" RPOGV="1" BPOGX="0.76829" BPOGY="-0.08706" BPOGV="1" LPCX="0.22306" LPCY="0.52511" LPD="18.88847" LPS="1.01727" LPV="1" RPCX="0.48427" RPCY="0.53090" RPD="16.43517" RPS="1.01008" RPV="1" LEYEX="-0.07089" LEYEY="-0.00685" LEYEZ="0.66159" LPUPILD="0.00396" LPUPILV="1" REYEX="-0.00445" REYEY="-0.00788" REYEZ="0.64483" RPUPILD="0.00372" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.84046" FPOGY="-0.18705" FPOGS="1235.66797" FPOGD="0.21423" FPOGID="1801" FPOGV="1" LPOGX="0.86973" LPOGY="0.02026" LPOGV="1" RPOGX="0.66727" RPOGY="-0.19651" RPOGV="1" BPOGX="0.76850" BPOGY="-0.08813" BPOGV="1" LPCX="0.22209" LPCY="0.52583" LPD="18.73767" LPS="1.01008" LPV="1" RPCX="0.48291" RPCY="0.53187" RPD="17.08130" RPS="1.01817" RPV="1" LEYEX="-0.07375" LEYEY="-0.00735" LEYEZ="0.68497" LPUPILD="0.00394" LPUPILV="1" REYEX="-0.00515" REYEY="-0.00853" REYEZ="0.67320" RPUPILD="0.00359" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.83593" FPOGY="-0.18105" FPOGS="1235.66797" FPOGD="0.22131" FPOGID="1801" FPOGV="1" LPOGX="0.78359" LPOGY="0.03983" LPOGV="1" RPOGX="0.58960" RPOGY="-0.00561" RPOGV="1" BPOGX="0.68660" BPOGY="0.01711" BPOGV="1" LPCX="0.22030" LPCY="0.52659" LPD="18.03596" LPS="1.02608" LPV="1" RPCX="0.48100" RPCY="0.53292" RPD="16.70785" RPS="1.04135" RPV="1" LEYEX="-0.07375" LEYEY="-0.00735" LEYEZ="0.68497" LPUPILD="0.00384" LPUPILV="1" REYEX="-0.00515" REYEY="-0.00853" REYEZ="0.67320" RPUPILD="0.00356" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.81111" FPOGY="-0.14692" FPOGS="1235.66797" FPOGD="0.22131" FPOGID="1801" FPOGV="0" LPOGX="0.71167" LPOGY="0.15745" LPOGV="1" RPOGX="0.53706" RPOGY="-0.04654" RPOGV="1" BPOGX="0.62436" BPOGY="0.05545" BPOGV="1" LPCX="0.21954" LPCY="0.52718" LPD="17.72412" LPS="1.04926" LPV="1" RPCX="0.48004" RPCY="0.53316" RPD="15.59198" RPS="1.06454" RPV="1" LEYEX="-0.07375" LEYEY="-0.00735" LEYEZ="0.68497" LPUPILD="0.00377" LPUPILV="1" REYEX="-0.00515" REYEY="-0.00853" REYEZ="0.67320" RPUPILD="0.00340" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.71779" FPOGY="-0.04760" FPOGS="1235.66797" FPOGD="0.22131" FPOGID="1801" FPOGV="0" LPOGX="0.71189" LPOGY="0.15016" LPOGV="1" RPOGX="0.53707" RPOGY="-0.04672" RPOGV="1" BPOGX="0.62448" BPOGY="0.05172" BPOGV="1" LPCX="0.21837" LPCY="0.52818" LPD="17.73066" LPS="1.05751" LPV="1" RPCX="0.47847" RPCY="0.53369" RPD="16.64648" RPS="1.06470" RPV="1" LEYEX="-0.06959" LEYEY="-0.00722" LEYEZ="0.64190" LPUPILD="0.00372" LPUPILV="1" REYEX="-0.00573" REYEY="-0.00867" REYEZ="0.66408" RPUPILD="0.00326" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.66674" FPOGY="0.01732" FPOGS="1235.66797" FPOGD="0.22131" FPOGID="1801" FPOGV="0" LPOGX="0.68623" LPOGY="0.20467" LPOGV="1" RPOGX="0.44301" RPOGY="0.08966" RPOGV="1" BPOGX="0.56462" BPOGY="0.14716" BPOGV="1" LPCX="0.21745" LPCY="0.52880" LPD="17.94054" LPS="1.04977" LPV="1" RPCX="0.47771" RPCY="0.53432" RPD="16.59259" RPS="1.04168" RPV="1" LEYEX="-0.06959" LEYEY="-0.00722" LEYEZ="0.64190" LPUPILD="0.00359" LPUPILV="1" REYEX="-0.00573" REYEY="-0.00867" REYEZ="0.66408" RPUPILD="0.00324" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.57915" FPOGY="0.12212" FPOGS="1235.66797" FPOGD="0.22131" FPOGID="1801" FPOGV="0" LPOGX="0.66964" LPOGY="0.21859" LPOGV="1" RPOGX="0.42706" RPOGY="0.11636" RPOGV="1" BPOGX="0.54835" BPOGY="0.16747" BPOGV="1" LPCX="0.21746" LPCY="0.52880" LPD="18.07504" LPS="1.02675" LPV="1" RPCX="0.47760" RPCY="0.53441" RPD="16.37775" RPS="1.01866" RPV="1" LEYEX="-0.06959" LEYEY="-0.00722" LEYEZ="0.64190" LPUPILD="0.00353" LPUPILV="1" REYEX="-0.00573" REYEY="-0.00867" REYEZ="0.66408" RPUPILD="0.00316" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.56379" FPOGY="0.14842" FPOGS="1235.66797" FPOGD="0.22131" FPOGID="1801" FPOGV="0" LPOGX="0.66973" LPOGY="0.22533" LPOGV="1" RPOGX="0.42713" RPOGY="0.12412" RPOGV="1" BPOGX="0.54843" BPOGY="0.17473" BPOGV="1" LPCX="0.21704" LPCY="0.52922" LPD="17.59255" LPS="1.01866" LPV="1" RPCX="0.47718" RPCY="0.53460" RPD="16.70606" RPS="1.01057" RPV="1" LEYEX="-0.07428" LEYEY="-0.00775" LEYEZ="0.68418" LPUPILD="0.00368" LPUPILV="1" REYEX="-0.00576" REYEY="-0.00858" REYEZ="0.65709" RPUPILD="0.00325" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55794" FPOGY="0.15593" FPOGS="1235.66797" FPOGD="0.22131" FPOGID="1801" FPOGV="0" LPOGX="0.65478" LPOGY="0.22838" LPOGV="1" RPOGX="0.43770" RPOGY="0.11351" RPOGV="1" BPOGX="0.54624" BPOGY="0.17095" BPOGV="1" LPCX="0.21690" LPCY="0.52922" LPD="17.42030" LPS="1.02551" LPV="1" RPCX="0.47714" RPCY="0.53460" RPD="16.69666" RPS="1.02551" RPV="1" LEYEX="-0.07428" LEYEY="-0.00775" LEYEZ="0.68418" LPUPILD="0.00366" LPUPILV="1" REYEX="-0.00576" REYEY="-0.00858" REYEZ="0.65709" RPUPILD="0.00319" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55407" FPOGY="0.16083" FPOGS="1235.91602" FPOGD="0.02075" FPOGID="1802" FPOGV="1" LPOGX="0.64621" LPOGY="0.22829" LPOGV="1" RPOGX="0.43869" RPOGY="0.12280" RPOGV="1" BPOGX="0.54245" BPOGY="0.17554" BPOGV="1" LPCX="0.21692" LPCY="0.52929" LPD="17.42253" LPS="1.04044" LPV="1" RPCX="0.47729" RPCY="0.53460" RPD="16.82942" RPS="1.04044" RPV="1" LEYEX="-0.07428" LEYEY="-0.00775" LEYEZ="0.68418" LPUPILD="0.00365" LPUPILV="1" REYEX="-0.00576" REYEY="-0.00858" REYEZ="0.65709" RPUPILD="0.00321" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55174" FPOGY="0.16378" FPOGS="1235.91602" FPOGD="0.02612" FPOGID="1802" FPOGV="1" LPOGX="0.64621" LPOGY="0.22829" LPOGV="1" RPOGX="0.43869" RPOGY="0.12280" RPOGV="1" BPOGX="0.54245" BPOGY="0.17554" BPOGV="1" LPCX="0.21682" LPCY="0.52922" LPD="17.58128" LPS="1.04044" LPV="1" RPCX="0.47733" RPCY="0.53462" RPD="16.90901" RPS="1.04044" RPV="1" LEYEX="-0.06930" LEYEY="-0.00722" LEYEZ="0.63742" LPUPILD="0.00362" LPUPILV="1" REYEX="-0.00576" REYEY="-0.00858" REYEZ="0.65709" RPUPILD="0.00324" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55020" FPOGY="0.16989" FPOGS="1235.91602" FPOGD="0.03345" FPOGID="1802" FPOGV="1" LPOGX="0.63819" LPOGY="0.23012" LPOGV="1" RPOGX="0.44683" RPOGY="0.17086" RPOGV="1" BPOGX="0.54251" BPOGY="0.20049" BPOGV="1" LPCX="0.21674" LPCY="0.52928" LPD="17.50855" LPS="1.02551" LPV="1" RPCX="0.47744" RPCY="0.53457" RPD="16.64114" RPS="1.02551" RPV="1" LEYEX="-0.06930" LEYEY="-0.00722" LEYEZ="0.63742" LPUPILD="0.00361" LPUPILV="1" REYEX="-0.00576" REYEY="-0.00858" REYEZ="0.65709" RPUPILD="0.00322" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55229" FPOGY="0.17018" FPOGS="1235.91602" FPOGD="0.03992" FPOGID="1802" FPOGV="1" LPOGX="0.67688" LPOGY="0.25054" LPOGV="1" RPOGX="0.45279" RPOGY="0.09323" RPOGV="1" BPOGX="0.56483" BPOGY="0.17188" BPOGV="1" LPCX="0.21679" LPCY="0.52937" LPD="17.27496" LPS="1.01058" LPV="1" RPCX="0.47735" RPCY="0.53442" RPD="16.43319" RPS="1.01058" RPV="1" LEYEX="-0.06930" LEYEY="-0.00722" LEYEZ="0.63742" LPUPILD="0.00362" LPUPILV="1" REYEX="-0.00576" REYEY="-0.00858" REYEZ="0.65709" RPUPILD="0.00321" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55386" FPOGY="0.17158" FPOGS="1235.91602" FPOGD="0.04700" FPOGID="1802" FPOGV="1" LPOGX="0.67695" LPOGY="0.26274" LPOGV="1" RPOGX="0.45268" RPOGY="0.09999" RPOGV="1" BPOGX="0.56482" BPOGY="0.18136" BPOGV="1" LPCX="0.21676" LPCY="0.52937" LPD="17.30809" LPS="0.99564" LPV="1" RPCX="0.47749" RPCY="0.53431" RPD="16.50987" RPS="1.00373" RPV="1" LEYEX="-0.06930" LEYEY="-0.00722" LEYEZ="0.63742" LPUPILD="0.00359" LPUPILV="1" REYEX="-0.00587" REYEY="-0.00881" REYEZ="0.67537" RPUPILD="0.00326" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55499" FPOGY="0.16999" FPOGS="1235.91602" FPOGD="0.05359" FPOGID="1802" FPOGV="1" LPOGX="0.67293" LPOGY="0.27363" LPOGV="1" RPOGX="0.45513" RPOGY="0.04090" RPOGV="1" BPOGX="0.56403" BPOGY="0.15727" BPOGV="1" LPCX="0.21678" LPCY="0.52924" LPD="17.42611" LPS="1.00373" LPV="1" RPCX="0.47747" RPCY="0.53441" RPD="16.59125" RPS="1.01182" RPV="1" LEYEX="-0.06930" LEYEY="-0.00722" LEYEZ="0.63742" LPUPILD="0.00359" LPUPILV="1" REYEX="-0.00587" REYEY="-0.00881" REYEZ="0.67537" RPUPILD="0.00327" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55721" FPOGY="0.16965" FPOGS="1235.91602" FPOGD="0.06030" FPOGID="1802" FPOGV="1" LPOGX="0.70009" LPOGY="0.27809" LPOGV="1" RPOGX="0.45439" RPOGY="0.05518" RPOGV="1" BPOGX="0.57724" BPOGY="0.16664" BPOGV="1" LPCX="0.21677" LPCY="0.52931" LPD="17.22398" LPS="1.01182" LPV="1" RPCX="0.47755" RPCY="0.53454" RPD="16.30800" RPS="1.01991" RPV="1" LEYEX="-0.06930" LEYEY="-0.00722" LEYEZ="0.63742" LPUPILD="0.00358" LPUPILV="1" REYEX="-0.00587" REYEY="-0.00881" REYEZ="0.67537" RPUPILD="0.00324" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.55906" FPOGY="0.16814" FPOGS="1235.91602" FPOGD="0.06665" FPOGID="1802" FPOGV="1" LPOGX="0.70036" LPOGY="0.26611" LPOGV="1" RPOGX="0.45464" RPOGY="0.03983" RPOGV="1" BPOGX="0.57750" BPOGY="0.15297" BPOGV="1" LPCX="0.21669" LPCY="0.52936" LPD="16.80367" LPS="1.02694" LPV="1" RPCX="0.47751" RPCY="0.53453" RPD="16.14582" RPS="1.03502" RPV="1" LEYEX="-0.07200" LEYEY="-0.00754" LEYEZ="0.66181" LPUPILD="0.00363" LPUPILV="1" REYEX="-0.00587" REYEY="-0.00891" REYEZ="0.67537" RPUPILD="0.00327" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.56004" FPOGY="0.16427" FPOGS="1235.91602" FPOGD="0.07336" FPOGID="1802" FPOGV="1" LPOGX="0.68777" LPOGY="0.20065" LPOGV="1" RPOGX="0.45386" RPOGY="0.04274" RPOGV="1" BPOGX="0.57081" BPOGY="0.12170" BPOGV="1" LPCX="0.21674" LPCY="0.52942" LPD="16.95456" LPS="1.04205" LPV="1" RPCX="0.47748" RPCY="0.53472" RPD="16.25753" RPS="1.04205" RPV="1" LEYEX="-0.07200" LEYEY="-0.00754" LEYEZ="0.66181" LPUPILD="0.00363" LPUPILV="1" REYEX="-0.00587" REYEY="-0.00891" REYEZ="0.67537" RPUPILD="0.00319" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.56135" FPOGY="0.15917" FPOGS="1235.91602" FPOGD="0.07983" FPOGID="1802" FPOGV="1" LPOGX="0.68996" LPOGY="0.14544" LPOGV="1" RPOGX="0.46426" RPOGY="0.05056" RPOGV="1" BPOGX="0.57711" BPOGY="0.09800" BPOGV="1" LPCX="0.21671" LPCY="0.52973" LPD="17.75278" LPS="1.04908" LPV="1" RPCX="0.47749" RPCY="0.53474" RPD="16.36689" RPS="1.04908" RPV="1" LEYEX="-0.07200" LEYEY="-0.00754" LEYEZ="0.66181" LPUPILD="0.00360" LPUPILV="1" REYEX="-0.00587" REYEY="-0.00891" REYEZ="0.67537" RPUPILD="0.00318" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.56248" FPOGY="0.15433" FPOGS="1235.91602" FPOGD="0.08691" FPOGID="1802" FPOGV="1" LPOGX="0.69001" LPOGY="0.13919" LPOGV="1" RPOGX="0.46443" RPOGY="0.04359" RPOGV="1" BPOGX="0.57722" BPOGY="0.09139" BPOGV="1" LPCX="0.21671" LPCY="0.52976" LPD="17.94407" LPS="1.05610" LPV="1" RPCX="0.47751" RPCY="0.53487" RPD="16.53666" RPS="1.05610" RPV="1" LEYEX="-0.07200" LEYEY="-0.00764" LEYEZ="0.66181" LPUPILD="0.00356" LPUPILV="1" REYEX="-0.00587" REYEY="-0.00891" REYEZ="0.67537" RPUPILD="0.00320" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.56360" FPOGY="0.15123" FPOGS="1235.91602" FPOGD="0.09302" FPOGID="1802" FPOGV="1" LPOGX="0.69072" LPOGY="0.14505" LPOGV="1" RPOGX="0.46759" RPOGY="0.07072" RPOGV="1" BPOGX="0.57915" BPOGY="0.10789" BPOGV="1" LPCX="0.21673" LPCY="0.52985" LPD="18.03899" LPS="1.05610" LPV="1" RPCX="0.47760" RPCY="0.53495" RPD="16.31305" RPS="1.05610" RPV="1" LEYEX="-0.07200" LEYEY="-0.00764" LEYEZ="0.66181" LPUPILD="0.00357" LPUPILV="1" REYEX="-0.00587" REYEY="-0.00891" REYEZ="0.67537" RPUPILD="0.00319" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.56444" FPOGY="0.14843" FPOGS="1235.91602" FPOGD="0.10022" FPOGID="1802" FPOGV="1" LPOGX="0.68692" LPOGY="0.14230" LPOGV="1" RPOGX="0.46736" RPOGY="0.07056" RPOGV="1" BPOGX="0.57714" BPOGY="0.10643" BPOGV="1" LPCX="0.21656" LPCY="0.52973" LPD="18.00807" LPS="1.05610" LPV="1" RPCX="0.47759" RPCY="0.53508" RPD="16.67636" RPS="1.05610" RPV="1" LEYEX="-0.07200" LEYEY="-0.00764" LEYEZ="0.66181" LPUPILD="0.00356" LPUPILV="1" REYEX="-0.00587" REYEY="-0.00891" REYEZ="0.67537" RPUPILD="0.00319" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.56520" FPOGY="0.14553" FPOGS="1235.91602" FPOGD="0.10681" FPOGID="1802" FPOGV="1" LPOGX="0.68696" LPOGY="0.13529" LPOGV="1" RPOGX="0.46758" RPOGY="0.06293" RPOGV="1" BPOGX="0.57727" BPOGY="0.09911" BPOGV="1" LPCX="0.21670" LPCY="0.52986" LPD="18.07818" LPS="1.06401" LPV="1" RPCX="0.47771" RPCY="0.53502" RPD="16.33835" RPS="1.06401" RPV="1" LEYEX="-0.07436" LEYEY="-0.00789" LEYEZ="0.68297" LPUPILD="0.00354" LPUPILV="1" REYEX="-0.00592" REYEY="-0.00904" REYEZ="0.68117" RPUPILD="0.00317" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.56607" FPOGY="0.14297" FPOGS="1235.91602" FPOGD="0.11389" FPOGID="1802" FPOGV="1" LPOGX="0.67939" LPOGY="0.15204" LPOGV="1" RPOGX="0.48246" RPOGY="0.04703" RPOGV="1" BPOGX="0.58092" BPOGY="0.09954" BPOGV="1" LPCX="0.21658" LPCY="0.52985" LPD="17.97487" LPS="1.07191" LPV="1" RPCX="0.47771" RPCY="0.53523" RPD="16.70248" RPS="1.07191" RPV="1" LEYEX="-0.07436" LEYEY="-0.00789" LEYEZ="0.68297" LPUPILD="0.00361" LPUPILV="1" REYEX="-0.00592" REYEY="-0.00904" REYEZ="0.68117" RPUPILD="0.00316" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.56683" FPOGY="0.14045" FPOGS="1235.91602" FPOGD="0.12024" FPOGID="1802" FPOGV="1" LPOGX="0.68119" LPOGY="0.14041" LPOGV="1" RPOGX="0.47981" RPOGY="0.04947" RPOGV="1" BPOGX="0.58050" BPOGY="0.09494" BPOGV="1" LPCX="0.21660" LPCY="0.52986" LPD="18.02306" LPS="1.07982" LPV="1" RPCX="0.47775" RPCY="0.53537" RPD="16.47126" RPS="1.07982" RPV="1" LEYEX="-0.07436" LEYEY="-0.00789" LEYEZ="0.68297" LPUPILD="0.00357" LPUPILV="1" REYEX="-0.00592" REYEY="-0.00904" REYEZ="0.68117" RPUPILD="0.00325" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.56751" FPOGY="0.13800" FPOGS="1235.91602" FPOGD="0.12720" FPOGID="1802" FPOGV="1" LPOGX="0.68119" LPOGY="0.13356" LPOGV="1" RPOGX="0.47980" RPOGY="0.04965" RPOGV="1" BPOGX="0.58050" BPOGY="0.09160" BPOGV="1" LPCX="0.21650" LPCY="0.53002" LPD="17.81539" LPS="1.08772" LPV="1" RPCX="0.47776" RPCY="0.53547" RPD="16.48204" RPS="1.07963" RPV="1" LEYEX="-0.07436" LEYEY="-0.00789" LEYEZ="0.68297" LPUPILD="0.00361" LPUPILV="1" REYEX="-0.00573" REYEY="-0.00887" REYEZ="0.66409" RPUPILD="0.00323" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.57749" FPOGY="0.11195" FPOGS="1235.91602" FPOGD="0.12720" FPOGID="1802" FPOGV="0" LPOGX="0.67448" LPOGY="0.16800" LPOGV="1" RPOGX="0.47457" RPOGY="0.05851" RPOGV="1" BPOGX="0.57452" BPOGY="0.11325" BPOGV="1" LPCX="0.21646" LPCY="0.53001" LPD="17.86096" LPS="1.07963" LPV="1" RPCX="0.47777" RPCY="0.53548" RPD="16.51868" RPS="1.07154" RPV="1" LEYEX="-0.07436" LEYEY="-0.00789" LEYEZ="0.68297" LPUPILD="0.00363" LPUPILV="1" REYEX="-0.00573" REYEY="-0.00887" REYEZ="0.66409" RPUPILD="0.00323" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.58105" FPOGY="0.12175" FPOGS="1235.91602" FPOGD="0.12720" FPOGID="1802" FPOGV="0" LPOGX="0.68711" LPOGY="0.17778" LPOGV="1" RPOGX="0.48210" RPOGY="0.08532" RPOGV="1" BPOGX="0.58460" BPOGY="0.13155" BPOGV="1" LPCX="0.21649" LPCY="0.53009" LPD="17.67889" LPS="1.07154" LPV="1" RPCX="0.47782" RPCY="0.53550" RPD="16.26451" RPS="1.06346" RPV="1" LEYEX="-0.07436" LEYEY="-0.00789" LEYEZ="0.68297" LPUPILD="0.00362" LPUPILV="1" REYEX="-0.00573" REYEY="-0.00887" REYEZ="0.66409" RPUPILD="0.00325" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.58217" FPOGY="0.12742" FPOGS="1235.91602" FPOGD="0.12720" FPOGID="1802" FPOGV="0" LPOGX="0.68707" LPOGY="0.18458" LPOGV="1" RPOGX="0.48178" RPOGY="0.09295" RPOGV="1" BPOGX="0.58442" BPOGY="0.13876" BPOGV="1" LPCX="0.21643" LPCY="0.53008" LPD="17.43490" LPS="1.06346" LPV="1" RPCX="0.47781" RPCY="0.53559" RPD="16.49035" RPS="1.05537" RPV="1" LEYEX="-0.07436" LEYEY="-0.00789" LEYEZ="0.68297" LPUPILD="0.00360" LPUPILV="1" REYEX="-0.00573" REYEY="-0.00887" REYEZ="0.66409" RPUPILD="0.00325" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.57802" FPOGY="0.12756" FPOGS="1236.04968" FPOGD="0.02002" FPOGID="1803" FPOGV="1" LPOGX="0.68144" LPOGY="0.21448" LPOGV="1" RPOGX="0.44969" RPOGY="0.04145" RPOGV="1" BPOGX="0.56556" BPOGY="0.12796" BPOGV="1" LPCX="0.21637" LPCY="0.53021" LPD="17.49612" LPS="1.05537" LPV="1" RPCX="0.47777" RPCY="0.53560" RPD="16.85126" RPS="1.05537" RPV="1" LEYEX="-0.07436" LEYEY="-0.00789" LEYEZ="0.68297" LPUPILD="0.00367" LPUPILV="1" REYEX="-0.00573" REYEY="-0.00887" REYEZ="0.66409" RPUPILD="0.00321" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.57512" FPOGY="0.12259" FPOGS="1236.04968" FPOGD="0.02686" FPOGID="1803" FPOGV="1" LPOGX="0.67360" LPOGY="0.19765" LPOGV="1" RPOGX="0.45342" RPOGY="0.00780" RPOGV="1" BPOGX="0.56351" BPOGY="0.10272" BPOGV="1" LPCX="0.21636" LPCY="0.53013" LPD="17.48602" LPS="1.05537" LPV="1" RPCX="0.47780" RPCY="0.53560" RPD="16.71367" RPS="1.05537" RPV="1" LEYEX="-0.07436" LEYEY="-0.00789" LEYEZ="0.68297" LPUPILD="0.00363" LPUPILV="1" REYEX="-0.00573" REYEY="-0.00887" REYEZ="0.66409" RPUPILD="0.00321" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.57318" FPOGY="0.11928" FPOGS="1236.04968" FPOGD="0.03345" FPOGID="1803" FPOGV="1" LPOGX="0.67360" LPOGY="0.19765" LPOGV="1" RPOGX="0.45342" RPOGY="0.00780" RPOGV="1" BPOGX="0.56351" BPOGY="0.10272" BPOGV="1" LPCX="0.21634" LPCY="0.53017" LPD="17.41416" LPS="1.05537" LPV="1" RPCX="0.47777" RPCY="0.53549" RPD="16.62795" RPS="1.05537" RPV="1" LEYEX="-0.07516" LEYEY="-0.00802" LEYEZ="0.69030" LPUPILD="0.00362" LPUPILV="1" REYEX="-0.00573" REYEY="-0.00887" REYEZ="0.66409" RPUPILD="0.00317" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.57430" FPOGY="0.11728" FPOGS="1236.04968" FPOGD="0.04028" FPOGID="1803" FPOGV="1" LPOGX="0.67213" LPOGY="0.17357" LPOGV="1" RPOGX="0.48992" RPOGY="0.03704" RPOGV="1" BPOGX="0.58102" BPOGY="0.10531" BPOGV="1" LPCX="0.21632" LPCY="0.53031" LPD="17.45721" LPS="1.05537" LPV="1" RPCX="0.47776" RPCY="0.53549" RPD="16.67241" RPS="1.05537" RPV="1" LEYEX="-0.07516" LEYEY="-0.00802" LEYEZ="0.69030" LPUPILD="0.00367" LPUPILV="1" REYEX="-0.00573" REYEY="-0.00887" REYEZ="0.66409" RPUPILD="0.00317" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
