FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,BKID,BKDUR,BKPMIN
0.54833,0.43505,74.66931,1.48672,206,1,0.62341,0.44472,1,0.46533,0.42254,1,0.54437,0.43363,1,0.30251,0.46839,30.40794,1.00210,1,0.58234,0.48203,28.15206,0.99491,1,-0.04991,0.00535,0.66104,0.00577,1,0.02010,0.00249,0.63827,0.00535,1,0,0.00000,6
0.54866,0.43523,74.66931,1.49303,206,1,0.62381,0.44919,1,0.46514,0.42737,1,0.54447,0.43828,1,0.30244,0.46838,30.40888,0.99491,1,0.58234,0.48200,28.20253,0.98772,1,-0.04790,0.00513,0.63376,0.00574,1,0.02010,0.00249,0.63827,0.00535,1,0,0.00000,6
0.54877,0.43871,76.94104,0.13312,208,1,0.60549,0.41685,1,0.47706,0.43984,1,0.54128,0.42834,1,0.30541,0.46864,30.84967,0.99475,1,0.58476,0.48264,27.96449,0.99475,1,-0.04905,0.00529,0.65875,0.00577,1,0.02099,0.00242,0.64499,0.00523,1,0,0.00000,5
0.54837,0.43948,76.94104,0.13919,208,1,0.60469,0.47515,1,0.47507,0.43611,1,0.53988,0.45563,1,0.30537,0.46866,30.77861,0.99475,1,0.58475,0.48261,27.92851,0.99475,1,-0.04905,0.00529,0.65875,0.00579,1,0.02099,0.00242,0.64499,0.00523,1,0,0.00000,5
0.54801,0.44027,76.94104,0.14568,208,1,0.60521,0.47933,1,0.47507,0.43600,1,0.54014,0.45766,1,0.30530,0.46863,30.75381,0.98772,1,0.58474,0.48261,27.91635,0.99491,1,-0.04721,0.00504,0.63346,0.00576,1,0.02146,0.00248,0.66110,0.00523,1,0,0.00000,5
0.54764,0.44041,76.94104,0.15276,208,1,0.61653,0.47006,1,0.46161,0.41713,1,0.53907,0.44360,1,0.30510,0.46857,31.00361,0.98788,1,0.58464,0.48253,27.87181,0.99507,1,-0.04721,0.00504,0.63346,0.00578,1,0.02146,0.00248,0.66110,0.00526,1,0,0.00000,5
0.54773,0.44089,76.94104,0.15963,208,1,0.64127,0.48553,1,0.45874,0.41943,1,0.55000,0.45248,1,0.30502,0.46852,30.83991,0.98805,1,0.58454,0.48250,27.89089,0.99524,1,-0.04721,0.00504,0.63346,0.00577,1,0.02146,0.00248,0.66110,0.00527,1,0,0.00000,5
0.54782,0.44143,76.94104,0.16626,208,1,0.64126,0.48543,1,0.45859,0.42417,1,0.54993,0.45480,1,0.30500,0.46851,30.87276,0.98821,1,0.58450,0.48247,27.98273,0.98821,1,-0.04803,0.00521,0.64319,0.00577,1,0.02074,0.00246,0.64341,0.00525,1,0,0.00000,5
0.54721,0.44167,76.94104,0.17323,208,1,0.62094,0.47622,1,0.44215,0.41986,1,0.53155,0.44804,1,0.30478,0.46862,30.96913,0.98821,1,0.58438,0.48240,27.99508,0.98102,1,-0.04803,0.00521,0.64319,0.00578,1,0.02074,0.00246,0.64341,0.00527,1,0,0.00000,5
0.54674,0.44194,76.94104,0.18002,208,1,0.60543,0.47568,1,0.46252,0.42301,1,0.53398,0.44934,1,0.30463,0.46855,30.98416,0.98102,1,0.58432,0.48240,28.02335,0.97383,1,-0.04803,0.00521,0.64319,0.00577,1,0.02074,0.00246,0.64341,0.00525,1,0,0.00000,5
0.54631,0.44236,76.94104,0.18821,208,1,0.60597,0.48001,1,0.46234,0.42794,1,0.53415,0.45397,1,0.30457,0.46858,30.93709,0.97383,1,0.58421,0.48245,28.06142,0.96664,1,-0.04741,0.00508,0.63364,0.00578,1,0.02074,0.00246,0.64341,0.00528,1,0,0.00000,5
0.54579,0.44299,76.94104,0.19321,208,1,0.60211,0.46276,1,0.45934,0.45958,1,0.53072,0.46117,1,0.30449,0.46840,30.89467,0.96664,1,0.58418,0.48216,28.04309,0.96664,1,-0.04741,0.00508,0.63364,0.00579,1,0.02074,0.00246,0.64341,0.00524,1,0,0.00000,5
0.54527,0.44314,76.94104,0.20004,208,1,0.60296,0.45018,1,0.45629,0.44527,1,0.52963,0.44773,1,0.30453,0.46828,30.92150,0.96664,1,0.58419,0.48202,28.11429,0.96664,1,-0.04741,0.00508,0.63364,0.00580,1,0.02074,0.00246,0.64341,0.00527,1,0,0.00000,5
