2025-06-11 11:52:05.475467
="0.65230" RPUPILD="0.00417" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="37" />
<REC FPOGX="0.66571" FPOGY="0.63586" FPOGS="343.03864" FPOGD="0.59570" FPOGID="1200" FPOGV="1" LPOGX="0.68524" LPOGY="0.67614" LPOGV="1" RPOGX="0.71320" RPOGY="0.57701" RPOGV="1" BPOGX="0.69922" BPOGY="0.62658" BPOGV="1" LPCX="0.46900" LPCY="0.46621" LPD="18.51945" LPS="0.97404" LPV="1" RPCX="0.73814" RPCY="0.46069" RPD="21.98374" RPS="0.96685" RPV="1" LEYEX="-0.00773" LEYEY="0.00589" LEYEZ="0.64395" LPUPILD="0.00357" LPUPILV="1" REYEX="0.05751" REYEY="0.00689" REYEZ="0.63816" RPUPILD="0.00415" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="37" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.70102" FPOGY="0.64709" FPOGS="344.08340" FPOGD="0.44211" FPOGID="1203" FPOGV="0" LPOGX="0.67341" LPOGY="0.68295" LPOGV="1" RPOGX="0.71895" RPOGY="0.64634" RPOGV="1" BPOGX="0.69618" BPOGY="0.66465" BPOGV="1" LPCX="0.46040" LPCY="0.46600" LPD="20.44519" LPS="0.95517" LPV="1" RPCX="0.73067" RPCY="0.45734" RPD="22.77385" RPS="0.95517" RPV="1" LEYEX="-0.00989" LEYEY="0.00596" LEYEZ="0.64655" LPUPILD="0.00381" LPUPILV="1" REYEX="0.05407" REYEY="0.00741" REYEZ="0.62117" RPUPILD="0.00440" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="38" />
<REC FPOGX="0.69672" FPOGY="0.64255" FPOGS="344.53204" FPOGD="0.02023" FPOGID="1204" FPOGV="1" LPOGX="0.66709" LPOGY="0.65805" LPOGV="1" RPOGX="0.70057" RPOGY="0.59978" RPOGV="1" BPOGX="0.68383" BPOGY="0.62892" BPOGV="1" LPCX="0.46052" LPCY="0.46589" LPD="20.44503" LPS="0.94814" LPV="1" RPCX="0.73080" RPCY="0.45721" RPD="22.84109" RPS="0.94814" RPV="1" LEYEX="-0.00989" LEYEY="0.00596" LEYEZ="0.64655" LPUPILD="0.00374" LPUPILV="1" REYEX="0.05407" REYEY="0.00741" REYEZ="0.62117" RPUPILD="0.00448" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="38" />
<REC FPOGX="0.69414" FPOGY="0.64016" FPOGS="344.53204" FPOGD="0.02808" FPOGID="1204" FPOGV="1" LPOGX="0.66719" LPOGY="0.66114" LPOGV="1" RPOGX="0.70041" RPOGY="0.60008" RPOGV="1" BPOGX="0.68380" BPOGY="0.63061" BPOGV="1" LPCX="0.46093" LPCY="0.46581" LPD="20.38976" LPS="0.94112" LPV="1" RPCX="0.73093" RPCY="0.45717" RPD="23.17916" RPS="0.94755" RPV="1" LEYEX="-0.00953" LEYEY="0.00596" LEYEZ="0.63561" LPUPILD="0.00375" LPUPILV="1" REYEX="0.05636" REYEY="0.00769" REYEZ="0.64469" RPUPILD="0.00443" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="38" />
<REC FPOGX="0.69512" FPOGY="0.63733" FPOGS="344.53204" FPOGD="0.03397" FPOGID="1204" FPOGV="1" LPOGX="0.67816" LPOGY="0.64946" LPOGV="1" RPOGX="0.72189" RPOGY="0.59693" RPOGV="1" BPOGX="0.70003" BPOGY="0.62320" BPOGV="1" LPCX="0.46119" LPCY="0.46569" LPD="20.59571" LPS="0.94755" LPV="1" RPCX="0.73144" RPCY="0.45710" RPD="22.93362" RPS="0.95398" RPV="1" LEYEX="-0.00953" LEYEY="0.00596" LEYEZ="0.63561" LPUPILD="0.00377" LPUPILV="1" REYEX="0.05636" REYEY="0.00769" REYEZ="0.64469" RPUPILD="0.00443" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="38" />
<REC FPOGX="0.69449" FPOGY="0.63804" FPOGS="344.53204" FPOGD="0.03998" FPOGID="1204" FPOGV="1" LPOGX="0.67066" LPOGY="0.69805" LPOGV="1" RPOGX="0.71081" RPOGY="0.58649" RPOGV="1" BPOGX="0.69074" BPOGY="0.64227" BPOGV="1" LPCX="0.46138" LPCY="0.46571" LPD="20.59830" LPS="0.95398" LPV="1" RPCX="0.73162" RPCY="0.45724" RPD="23.12091" RPS="0.96041" RPV="1" LEYEX="-0.00953" LEYEY="0.00596" LEYEZ="0.63561" LPUPILD="0.00377" LPUPILV="1" REYEX="0.05636" REYEY="0.00769" REYEZ="0.64469" RPUPILD="0.00447" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="38" />
<REC FPOGX="0.69437" FPOGY="0.63757" FPOGS="344.53204" FPOGD="0.04715" FPOGID="1204" FPOGV="1" LPOGX="0.67051" LPOGY="0.69273" LPOGV="1" RPOGX="0.71650" RPOGY="0.57590" RPOGV="1" BPOGX="0.69351" BPOGY="0.63431" BPOGV="1" LPCX="0.46169" LPCY="0.46560" LPD="20.57422" LPS="0.96744" LPV="1" RPCX="0.73177" RPCY="0.45717" RPD="23.21058" RPS="0.98106" RPV="1" LEYEX="-0.00966" LEYEY="0.00625" LEYEZ="0.66085" LPUPILD="0.00380" LPUPILV="1" REYEX="0.05828" REYEY="0.00793" REYEZ="0.66487" RPUPILD="0.00447" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="38" />
<REC FPOGX="0.69553" FPOGY="0.63619" FPOGS="344.53204" FPOGD="0.05396" FPOGID="1204" FPOGV="1" LPOGX="0.67492" LPOGY="0.66951" LPOGV="1" RPOGX="0.73477" RPOGY="0.58066" RPOGV="1" BPOGX="0.70485" BPOGY="0.62508" BPOGV="1" LPCX="0.46200" LPCY="0.46549" LPD="20.55174" LPS="0.98809" LPV="1" RPCX="0.73222" RPCY="0.45725" RPD="23.28045" RPS="0.99528" RPV="1" LEYEX="-0.00966" LEYEY="0.00625" LEYEZ="0.66085" LPUPILD="0.00379" LPUPILV="1" REYEX="0.05828" REYEY="0.00793" REYEZ="0.66487" RPUPILD="0.00439" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="38" />
<REC FPOGX="0.69581" FPOGY="0.63347" FPOGS="344.53204" FPOGD="0.06027" FPOGID="1204" FPOGV="1" LPOGX="0.66646" LPOGY="0.64755" LPOGV="1" RPOGX="0.73014" RPOGY="0.57043" RPOGV="1" BPOGX="0.69830" BPOGY="0.60899" BPOGV="1" LPCX="0.46219" LPCY="0.46532" LPD="20.58204" LPS="1.00231" LPV="1" RPCX="0.73241" RPCY="0.45732" RPD="23.09291" RPS="1.00949" RPV="1" LEYEX="-0.00966" LEYEY="0.00625" LEYEZ="0.66085" LPUPILD="0.00382" LPUPILV="1" REYEX="0.05828" REYEY="0.00793" REYEZ="0.66487" RPUPILD="0.00448" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="38" />
