2025-05-30 10:38:57.057562
Z="0.65045" RPUPILD="0.00306" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.60716" FPOGY="0.37148" FPOGS="2586.25513" FPOGD="0.20142" FPOGID="4503" FPOGV="1" LPOGX="0.73062" LPOGY="0.46006" LPOGV="1" RPOGX="0.47792" RPOGY="0.30121" RPOGV="1" BPOGX="0.60427" BPOGY="0.38063" BPOGV="1" LPCX="0.23183" LPCY="0.43143" LPD="19.45592" LPS="0.99564" LPV="1" RPCX="0.53164" RPCY="0.44212" RPD="18.20042" RPS="0.99564" RPV="1" LEYEX="-0.06631" LEYEY="0.01240" LEYEZ="0.64081" LPUPILD="0.00355" LPUPILV="1" REYEX="0.00785" REYEY="0.01020" REYEZ="0.65045" RPUPILD="0.00304" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.89416" FPOGY="0.39421" FPOGS="2587.23242" FPOGD="0.13477" FPOGID="4507" FPOGV="1" LPOGX="1.07637" LPOGY="0.51388" LPOGV="1" RPOGX="0.77630" RPOGY="0.24430" RPOGV="1" BPOGX="0.92633" BPOGY="0.37909" BPOGV="1" LPCX="0.24319" LPCY="0.43242" LPD="19.36380" LPS="1.05610" LPV="1" RPCX="0.54305" RPCY="0.44454" RPD="18.53802" RPS="1.05610" RPV="1" LEYEX="-0.06490" LEYEY="0.01248" LEYEZ="0.64744" LPUPILD="0.00331" LPUPILV="1" REYEX="0.01028" REYEY="0.01028" REYEZ="0.67860" RPUPILD="0.00331" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.89577" FPOGY="0.39292" FPOGS="2587.23242" FPOGD="0.14136" FPOGID="4507" FPOGV="1" LPOGX="1.07981" LPOGY="0.50055" LPOGV="1" RPOGX="0.77924" RPOGY="0.23101" RPOGV="1" BPOGX="0.92952" BPOGY="0.36578" BPOGV="1" LPCX="0.24314" LPCY="0.43241" LPD="19.24412" LPS="1.05610" LPV="1" RPCX="0.54302" RPCY="0.44445" RPD="18.59130" RPS="1.05610" RPV="1" LEYEX="-0.06490" LEYEY="0.01248" LEYEZ="0.64744" LPUPILD="0.00329" LPUPILV="1" REYEX="0.01028" REYEY="0.01028" REYEZ="0.67860" RPUPILD="0.00327" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.89724" FPOGY="0.39174" FPOGS="2587.23242" FPOGD="0.14819" FPOGID="4507" FPOGV="1" LPOGX="1.07981" LPOGY="0.50055" LPOGV="1" RPOGX="0.77924" RPOGY="0.23101" RPOGV="1" BPOGX="0.92952" BPOGY="0.36578" BPOGV="1" LPCX="0.24314" LPCY="0.43242" LPD="19.24323" LPS="1.05610" LPV="1" RPCX="0.54302" RPCY="0.44445" RPD="18.61957" RPS="1.05610" RPV="1" LEYEX="-0.06490" LEYEY="0.01248" LEYEZ="0.64744" LPUPILD="0.00331" LPUPILV="1" REYEX="0.01028" REYEY="0.01028" REYEZ="0.67860" RPUPILD="0.00326" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.89853" FPOGY="0.39032" FPOGS="2587.23242" FPOGD="0.15479" FPOGID="4507" FPOGV="1" LPOGX="1.07394" LPOGY="0.48716" LPOGV="1" RPOGX="0.78241" RPOGY="0.22783" RPOGV="1" BPOGX="0.92818" BPOGY="0.35750" BPOGV="1" LPCX="0.24316" LPCY="0.43238" LPD="19.28366" LPS="1.05610" LPV="1" RPCX="0.54317" RPCY="0.44441" RPD="18.90714" RPS="1.05610" RPV="1" LEYEX="-0.06490" LEYEY="0.01248" LEYEZ="0.64744" LPUPILD="0.00330" LPUPILV="1" REYEX="0.01028" REYEY="0.01028" REYEZ="0.67860" RPUPILD="0.00320" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.92044" FPOGY="0.37322" FPOGS="2587.23242" FPOGD="0.15479" FPOGID="4507" FPOGV="0" LPOGX="1.08195" LPOGY="0.48561" LPOGV="1" RPOGX="0.77910" RPOGY="0.23255" RPOGV="1" BPOGX="0.93052" BPOGY="0.35908" BPOGV="1" LPCX="0.24316" LPCY="0.43238" LPD="19.28366" LPS="1.05610" LPV="1" RPCX="0.54308" RPCY="0.44441" RPD="18.40393" RPS="1.05610" RPV="1" LEYEX="-0.06490" LEYEY="0.01248" LEYEZ="0.64744" LPUPILD="0.00330" LPUPILV="1" REYEX="0.01028" REYEY="0.01028" REYEZ="0.67860" RPUPILD="0.00325" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.92548" FPOGY="0.36615" FPOGS="2587.23242" FPOGD="0.15479" FPOGID="4507" FPOGV="0" LPOGX="1.08195" LPOGY="0.48561" LPOGV="1" RPOGX="0.77910" RPOGY="0.23255" RPOGV="1" BPOGX="0.93052" BPOGY="0.35908" BPOGV="1" LPCX="0.24316" LPCY="0.43238" LPD="19.28366" LPS="1.05610" LPV="1" RPCX="0.54310" RPCY="0.44451" RPD="18.49512" RPS="1.05610" RPV="1" LEYEX="-0.06490" LEYEY="0.01248" LEYEZ="0.64744" LPUPILD="0.00330" LPUPILV="1" REYEX="0.01028" REYEY="0.01028" REYEZ="0.67860" RPUPILD="0.00324" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.92588" FPOGY="0.36899" FPOGS="2587.23242" FPOGD="0.15479" FPOGID="4507" FPOGV="0" LPOGX="1.07591" LPOGY="0.50494" LPOGV="1" RPOGX="0.77746" RPOGY="0.24441" RPOGV="1" BPOGX="0.92668" BPOGY="0.37467" BPOGV="1" LPCX="0.24310" LPCY="0.43242" LPD="19.24375" LPS="1.05610" LPV="1" RPCX="0.54311" RPCY="0.44453" RPD="18.49264" RPS="1.05610" RPV="1" LEYEX="-0.06490" LEYEY="0.01248" LEYEZ="0.64744" LPUPILD="0.00331" LPUPILV="1" REYEX="0.01028" REYEY="0.01028" REYEZ="0.67860" RPUPILD="0.00323" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
<REC FPOGX="0.92621" FPOGY="0.36843" FPOGS="2587.39404" FPOGD="0.02002" FPOGID="4508" FPOGV="1" LPOGX="1.07011" LPOGY="0.50446" LPOGV="1" RPOGX="0.78428" RPOGY="0.22904" RPOGV="1" BPOGX="0.92720" BPOGY="0.36675" BPOGV="1" LPCX="0.24311" LPCY="0.43242" LPD="19.33602" LPS="1.05610" LPV="1" RPCX="0.54321" RPCY="0.44447" RPD="18.73404" RPS="1.05610" RPV="1" LEYEX="-0.06490" LEYEY="0.01248" LEYEZ="0.64744" LPUPILD="0.00328" LPUPILV="1" REYEX="0.01028" REYEY="0.01028" REYEZ="0.67860" RPUPILD="0.00323" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="3" />
