2025-06-20 10:11:12.805101
04025" REYEZ="0.61760" RPUPILD="0.00294" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.18243" FPOGY="-0.07711" FPOGS="381.36975" FPOGD="0.08688" FPOGID="1103" FPOGV="1" LPOGX="0.18528" LPOGY="-0.06586" LPOGV="1" RPOGX="0.16686" RPOGY="-0.13698" RPOGV="1" BPOGX="0.17607" BPOGY="-0.10142" BPOGV="1" LPCX="0.38349" LPCY="0.71657" LPD="13.47222" LPS="0.89311" LPV="1" RPCX="0.63239" RPCY="0.70081" RPD="12.72334" RPS="0.89311" RPV="1" LEYEX="-0.02586" LEYEY="-0.04300" LEYEZ="0.61583" LPUPILD="0.00318" LPUPILV="1" REYEX="0.03218" REYEY="-0.04025" REYEZ="0.61760" RPUPILD="0.00298" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.18185" FPOGY="-0.07921" FPOGS="381.36975" FPOGD="0.09369" FPOGID="1103" FPOGV="1" LPOGX="0.18237" LPOGY="-0.07223" LPOGV="1" RPOGX="0.16530" RPOGY="-0.14499" RPOGV="1" BPOGX="0.17383" BPOGY="-0.10861" BPOGV="1" LPCX="0.38337" LPCY="0.71655" LPD="13.58151" LPS="0.89877" LPV="1" RPCX="0.63229" RPCY="0.70086" RPD="12.95069" RPS="0.89877" RPV="1" LEYEX="-0.02577" LEYEY="-0.04279" LEYEZ="0.61275" LPUPILD="0.00317" LPUPILV="1" REYEX="0.03218" REYEY="-0.04025" REYEZ="0.61760" RPUPILD="0.00296" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.33729" LPOGY="0.16432" LPOGV="0" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.36122" BPOGY="0.05578" BPOGV="0" LPCX="0.38558" LPCY="0.71765" LPD="9.78138" LPS="0.89311" LPV="0" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="0.89311" RPV="0" LEYEX="-0.02586" LEYEY="-0.04291" LEYEZ="0.61583" LPUPILD="0.00301" LPUPILV="1" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="34" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.33729" LPOGY="0.16432" LPOGV="0" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.36122" BPOGY="0.05578" BPOGV="0" LPCX="0.38558" LPCY="0.71765" LPD="9.78138" LPS="0.89311" LPV="0" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="0.89311" RPV="0" LEYEX="-0.02586" LEYEY="-0.04291" LEYEZ="0.61583" LPUPILD="0.00301" LPUPILV="1" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="34" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.23645" FPOGY="0.56062" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.47290" LPOGY="1.12125" LPOGV="1" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.47290" BPOGY="1.12125" BPOGV="1" LPCX="0.54670" LPCY="0.65859" LPD="5.49968" LPS="0.89311" LPV="1" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="0.89311" RPV="0" LEYEX="-0.02586" LEYEY="-0.04291" LEYEZ="0.61583" LPUPILD="0.00185" LPUPILV="1" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.06650" BKPMIN="13" />
<REC FPOGX="0.32073" FPOGY="0.74645" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.48929" LPOGY="1.11810" LPOGV="1" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.48929" BPOGY="1.11810" BPOGV="1" LPCX="0.51292" LPCY="0.67323" LPD="7.47677" LPS="0.82333" LPV="1" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="0.82333" RPV="0" LEYEX="0.00193" LEYEY="-0.01894" LEYEZ="0.35328" LPUPILD="0.00182" LPUPILV="1" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.48039" FPOGY="0.96104" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.47898" LPOGY="0.64378" LPOGV="1" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.47898" BPOGY="0.64378" BPOGV="1" LPCX="0.51312" LPCY="0.67293" LPD="7.25213" LPS="0.75355" LPV="1" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="0.75355" RPV="0" LEYEX="0.00193" LEYEY="-0.01894" LEYEZ="0.35328" LPUPILD="0.00172" LPUPILV="1" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.74163" FPOGY="0.56582" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="1.00288" LPOGY="0.17059" LPOGV="1" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="1.00288" BPOGY="0.17059" BPOGV="1" LPCX="0.51311" LPCY="0.67290" LPD="7.31012" LPS="0.68377" LPV="1" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="0.68377" RPV="0" LEYEX="0.00193" LEYEY="-0.01894" LEYEZ="0.35328" LPUPILD="0.00172" LPUPILV="1" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.82955" FPOGY="0.43137" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="1.00538" LPOGY="0.16249" LPOGV="1" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="1.00538" BPOGY="0.16249" BPOGV="1" LPCX="0.54679" LPCY="0.65870" LPD="5.02754" LPS="0.68942" LPV="1" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="0.68942" RPV="0" LEYEX="0.00193" LEYEY="-0.01894" LEYEZ="0.35328" LPUPILD="0.00194" LPUPILV="1" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.83752" FPOGY="0.42369" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.50430" LPOGY="0.93800" LPOGV="1" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.50430" BPOGY="0.93800" BPOGV="1" LPCX="0.54676" LPCY="0.65832" LPD="5.12557" LPS="0.76486" LPV="1" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="0.76486" RPV="0" LEYEX="0.00193" LEYEY="-0.01894" LEYEZ="0.35328" LPUPILD="0.00197" LPUPILV="1" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.62942" FPOGY="0.65284" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.42133" LPOGY="0.88199" LPOGV="1" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.42133" BPOGY="0.88199" BPOGV="1" LPCX="0.54678" LPCY="0.65838" LPD="5.25844" LPS="0.84030" LPV="1" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="0.84030" RPV="0" LEYEX="0.00193" LEYEY="-0.01894" LEYEZ="0.35328" LPUPILD="0.00192" LPUPILV="1" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.50914" FPOGY="0.69311" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.26856" LPOGY="0.77366" LPOGV="1" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.26856" BPOGY="0.77366" BPOGV="1" LPCX="0.54676" LPCY="0.65840" LPD="5.28816" LPS="1.34008" LPV="1" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="1.34008" RPV="0" LEYEX="0.02168" LEYEY="-0.05355" LEYEZ="1.25701" LPUPILD="0.00190" LPUPILV="0" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.34494" FPOGY="0.82782" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.26856" LPOGY="0.77366" LPOGV="0" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.26856" BPOGY="0.77366" BPOGV="0" LPCX="0.54676" LPCY="0.65840" LPD="5.28816" LPS="1.76442" LPV="0" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="1.76442" RPV="0" LEYEX="0.02168" LEYEY="-0.05355" LEYEZ="1.25701" LPUPILD="0.00190" LPUPILV="0" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.34494" FPOGY="0.82782" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.26856" LPOGY="0.77366" LPOGV="0" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.26856" BPOGY="0.77366" BPOGV="0" LPCX="0.54676" LPCY="0.65840" LPD="5.28816" LPS="2.18877" LPV="0" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="2.18877" RPV="0" LEYEX="0.02168" LEYEY="-0.05355" LEYEZ="1.25701" LPUPILD="0.00190" LPUPILV="0" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.34494" FPOGY="0.82782" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.26856" LPOGY="0.77366" LPOGV="0" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.26856" BPOGY="0.77366" BPOGV="0" LPCX="0.54676" LPCY="0.65840" LPD="5.28816" LPS="2.61311" LPV="0" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="2.61311" RPV="0" LEYEX="0.02168" LEYEY="-0.05355" LEYEZ="1.25701" LPUPILD="0.00190" LPUPILV="0" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.26856" LPOGY="0.77366" LPOGV="0" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.26856" BPOGY="0.77366" BPOGV="0" LPCX="0.54676" LPCY="0.65840" LPD="5.28816" LPS="2.61311" LPV="0" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="2.61311" RPV="0" LEYEX="0.02168" LEYEY="-0.05355" LEYEZ="1.25701" LPUPILD="0.00190" LPUPILV="0" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.26856" LPOGY="0.77366" LPOGV="0" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.26856" BPOGY="0.77366" BPOGV="0" LPCX="0.54676" LPCY="0.65840" LPD="5.28816" LPS="2.61311" LPV="0" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="2.61311" RPV="0" LEYEX="0.02168" LEYEY="-0.05355" LEYEZ="1.25701" LPUPILD="0.00190" LPUPILV="0" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.26856" LPOGY="0.77366" LPOGV="0" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.26856" BPOGY="0.77366" BPOGV="0" LPCX="0.54676" LPCY="0.65840" LPD="5.28816" LPS="2.61311" LPV="0" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="2.61311" RPV="0" LEYEX="0.02168" LEYEY="-0.05355" LEYEZ="1.25701" LPUPILD="0.00190" LPUPILV="0" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.26856" LPOGY="0.77366" LPOGV="0" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.26856" BPOGY="0.77366" BPOGV="0" LPCX="0.54676" LPCY="0.65840" LPD="5.28816" LPS="2.61311" LPV="0" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="2.61311" RPV="0" LEYEX="0.02168" LEYEY="-0.05355" LEYEZ="1.25701" LPUPILD="0.00190" LPUPILV="0" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.26856" LPOGY="0.77366" LPOGV="0" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.26856" BPOGY="0.77366" BPOGV="0" LPCX="0.54676" LPCY="0.65840" LPD="5.28816" LPS="2.61311" LPV="0" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="2.61311" RPV="0" LEYEX="0.02168" LEYEY="-0.05355" LEYEZ="1.25701" LPUPILD="0.00190" LPUPILV="0" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.26856" LPOGY="0.77366" LPOGV="0" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.26856" BPOGY="0.77366" BPOGV="0" LPCX="0.54676" LPCY="0.65840" LPD="5.28816" LPS="2.61311" LPV="0" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="2.61311" RPV="0" LEYEX="0.02168" LEYEY="-0.05355" LEYEZ="1.25701" LPUPILD="0.00190" LPUPILV="0" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.26856" LPOGY="0.77366" LPOGV="0" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.26856" BPOGY="0.77366" BPOGV="0" LPCX="0.54676" LPCY="0.65840" LPD="5.28816" LPS="2.61311" LPV="0" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="2.61311" RPV="0" LEYEX="0.02168" LEYEY="-0.05355" LEYEZ="1.25701" LPUPILD="0.00190" LPUPILV="0" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.26856" LPOGY="0.77366" LPOGV="0" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.26856" BPOGY="0.77366" BPOGV="0" LPCX="0.54676" LPCY="0.65840" LPD="5.28816" LPS="2.61311" LPV="0" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="2.61311" RPV="0" LEYEX="0.02168" LEYEY="-0.05355" LEYEZ="1.25701" LPUPILD="0.00190" LPUPILV="0" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.26856" LPOGY="0.77366" LPOGV="0" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.26856" BPOGY="0.77366" BPOGV="0" LPCX="0.54676" LPCY="0.65840" LPD="5.28816" LPS="2.61311" LPV="0" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="2.61311" RPV="0" LEYEX="0.02168" LEYEY="-0.05355" LEYEZ="1.25701" LPUPILD="0.00190" LPUPILV="0" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.26856" LPOGY="0.77366" LPOGV="0" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.26856" BPOGY="0.77366" BPOGV="0" LPCX="0.54676" LPCY="0.65840" LPD="5.28816" LPS="2.61311" LPV="0" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="2.61311" RPV="0" LEYEX="0.02168" LEYEY="-0.05355" LEYEZ="1.25701" LPUPILD="0.00190" LPUPILV="0" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.26856" LPOGY="0.77366" LPOGV="0" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.26856" BPOGY="0.77366" BPOGV="0" LPCX="0.54676" LPCY="0.65840" LPD="5.28816" LPS="2.61311" LPV="0" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="2.61311" RPV="0" LEYEX="0.02168" LEYEY="-0.05355" LEYEZ="1.25701" LPUPILD="0.00190" LPUPILV="0" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.26856" LPOGY="0.77366" LPOGV="0" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.26856" BPOGY="0.77366" BPOGV="0" LPCX="0.54676" LPCY="0.65840" LPD="5.28816" LPS="2.61311" LPV="0" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="2.61311" RPV="0" LEYEX="0.02168" LEYEY="-0.05355" LEYEZ="1.25701" LPUPILD="0.00190" LPUPILV="0" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.26856" LPOGY="0.77366" LPOGV="0" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.26856" BPOGY="0.77366" BPOGV="0" LPCX="0.54676" LPCY="0.65840" LPD="5.28816" LPS="2.61311" LPV="0" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="2.61311" RPV="0" LEYEX="0.02168" LEYEY="-0.05355" LEYEZ="1.25701" LPUPILD="0.00190" LPUPILV="0" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.26856" LPOGY="0.77366" LPOGV="0" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.26856" BPOGY="0.77366" BPOGV="0" LPCX="0.54676" LPCY="0.65840" LPD="5.28816" LPS="2.61311" LPV="0" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="2.61311" RPV="0" LEYEX="0.02168" LEYEY="-0.05355" LEYEZ="1.25701" LPUPILD="0.00190" LPUPILV="0" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.26856" LPOGY="0.77366" LPOGV="0" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.26856" BPOGY="0.77366" BPOGV="0" LPCX="0.54676" LPCY="0.65840" LPD="5.28816" LPS="2.61311" LPV="0" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="2.61311" RPV="0" LEYEX="0.02168" LEYEY="-0.05355" LEYEZ="1.25701" LPUPILD="0.00190" LPUPILV="0" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="382.01984" FPOGD="0.23410" FPOGID="1107" FPOGV="0" LPOGX="0.26856" LPOGY="0.77366" LPOGV="0" RPOGX="0.36122" RPOGY="0.05578" RPOGV="0" BPOGX="0.26856" BPOGY="0.77366" BPOGV="0" LPCX="0.54676" LPCY="0.65840" LPD="5.28816" LPS="2.61311" LPV="0" RPCX="0.63675" RPCY="0.70300" RPD="13.98748" RPS="2.61311" RPV="0" LEYEX="0.02168" LEYEY="-0.05355" LEYEZ="1.25701" LPUPILD="0.00190" LPUPILV="0" REYEX="0.03294" REYEY="-0.04050" REYEZ="0.62501" RPUPILD="0.00375" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="13" />
