2025-05-22 13:02:32.317794
EYEZ="0.60324" RPUPILD="0.00599" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="32" />
<REC FPOGX="0.85836" FPOGY="0.46782" FPOGS="7009.41895" FPOGD="0.04736" FPOGID="11985" FPOGV="1" LPOGX="0.90073" LPOGY="0.50096" LPOGV="1" RPOGX="0.81621" RPOGY="0.41966" RPOGV="1" BPOGX="0.85847" BPOGY="0.46031" BPOGV="1" LPCX="0.41121" LPCY="0.34569" LPD="35.48782" LPS="0.87119" LPV="1" RPCX="0.71447" RPCY="0.36261" RPD="33.86045" RPS="0.87119" RPV="1" LEYEX="-0.02137" LEYEY="0.02765" LEYEZ="0.60641" LPUPILD="0.00600" LPUPILV="1" REYEX="0.04848" REYEY="0.02434" REYEZ="0.60324" RPUPILD="0.00599" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="32" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.52021" FPOGY="0.38045" FPOGS="7011.81152" FPOGD="0.56201" FPOGID="11992" FPOGV="1" LPOGX="0.54463" LPOGY="0.36063" LPOGV="1" RPOGX="0.49211" RPOGY="0.36177" RPOGV="1" BPOGX="0.51837" BPOGY="0.36120" BPOGV="1" LPCX="0.39367" LPCY="0.32994" LPD="33.19559" LPS="0.96785" LPV="1" RPCX="0.68645" RPCY="0.34772" RPD="32.52002" RPS="0.96785" RPV="1" LEYEX="-0.02583" LEYEY="0.03228" LEYEZ="0.64045" LPUPILD="0.00595" LPUPILV="1" REYEX="0.04606" REYEY="0.02895" REYEZ="0.64658" RPUPILD="0.00562" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="31" />
<REC FPOGX="0.51986" FPOGY="0.37829" FPOGS="7011.81152" FPOGD="0.56885" FPOGID="11992" FPOGV="1" LPOGX="0.55404" LPOGY="0.31114" LPOGV="1" RPOGX="0.49226" RPOGY="0.30164" RPOGV="1" BPOGX="0.52315" BPOGY="0.30639" BPOGV="1" LPCX="0.39376" LPCY="0.32957" LPD="33.19830" LPS="0.96785" LPV="1" RPCX="0.68643" RPCY="0.34722" RPD="32.53638" RPS="0.96785" RPV="1" LEYEX="-0.02583" LEYEY="0.03228" LEYEZ="0.64045" LPUPILD="0.00592" LPUPILV="1" REYEX="0.04606" REYEY="0.02895" REYEZ="0.64658" RPUPILD="0.00564" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="31" />
<REC FPOGX="0.51953" FPOGY="0.37621" FPOGS="7011.81152" FPOGD="0.57568" FPOGID="11992" FPOGV="1" LPOGX="0.55404" LPOGY="0.31114" LPOGV="1" RPOGX="0.49226" RPOGY="0.30164" RPOGV="1" BPOGX="0.52315" BPOGY="0.30639" BPOGV="1" LPCX="0.39378" LPCY="0.32934" LPD="33.23121" LPS="0.96785" LPV="1" RPCX="0.68650" RPCY="0.34696" RPD="32.45176" RPS="0.96785" RPV="1" LEYEX="-0.02583" LEYEY="0.03247" LEYEZ="0.64045" LPUPILD="0.00595" LPUPILV="1" REYEX="0.04614" REYEY="0.02928" REYEZ="0.64645" RPUPILD="0.00565" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="31" />
<REC FPOGX="0.51903" FPOGY="0.37551" FPOGS="7011.81152" FPOGD="0.58252" FPOGID="11992" FPOGV="1" LPOGX="0.54323" LPOGY="0.34652" LPOGV="1" RPOGX="0.47076" RPOGY="0.30834" RPOGV="1" BPOGX="0.50699" BPOGY="0.32743" BPOGV="1" LPCX="0.39368" LPCY="0.32887" LPD="33.02363" LPS="0.96785" LPV="1" RPCX="0.68634" RPCY="0.34612" RPD="32.63291" RPS="0.96785" RPV="1" LEYEX="-0.02583" LEYEY="0.03247" LEYEZ="0.64045" LPUPILD="0.00594" LPUPILV="1" REYEX="0.04614" REYEY="0.02928" REYEZ="0.64645" RPUPILD="0.00568" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="31" />
<REC FPOGX="0.51918" FPOGY="0.37425" FPOGS="7011.81152" FPOGD="0.58887" FPOGID="11992" FPOGV="1" LPOGX="0.54087" LPOGY="0.34004" LPOGV="1" RPOGX="0.47621" RPOGY="0.28072" RPOGV="1" BPOGX="0.50854" BPOGY="0.31038" BPOGV="1" LPCX="0.39370" LPCY="0.32883" LPD="32.93658" LPS="0.96785" LPV="1" RPCX="0.68632" RPCY="0.34597" RPD="32.80779" RPS="0.96785" RPV="1" LEYEX="-0.02583" LEYEY="0.03247" LEYEZ="0.64045" LPUPILD="0.00594" LPUPILV="1" REYEX="0.04614" REYEY="0.02928" REYEZ="0.64645" RPUPILD="0.00565" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="31" />
<REC FPOGX="0.52021" FPOGY="0.34728" FPOGS="7011.81152" FPOGD="0.58887" FPOGID="11992" FPOGV="0" LPOGX="0.54087" LPOGY="0.34004" LPOGV="1" RPOGX="0.47596" RPOGY="0.28609" RPOGV="1" BPOGX="0.50841" BPOGY="0.31307" BPOGV="1" LPCX="0.39367" LPCY="0.32885" LPD="32.89496" LPS="0.96785" LPV="1" RPCX="0.68631" RPCY="0.34587" RPD="32.77617" RPS="0.96142" RPV="1" LEYEX="-0.02583" LEYEY="0.03247" LEYEZ="0.64045" LPUPILD="0.00593" LPUPILV="1" REYEX="0.04465" REYEY="0.02837" REYEZ="0.62622" RPUPILD="0.00565" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="31" />
<REC FPOGX="0.51967" FPOGY="0.33574" FPOGS="7011.81152" FPOGD="0.58887" FPOGID="11992" FPOGV="0" LPOGX="0.56659" LPOGY="0.37685" LPOGV="1" RPOGX="0.47168" RPOGY="0.27155" RPOGV="1" BPOGX="0.51913" BPOGY="0.32420" BPOGV="1" LPCX="0.39349" LPCY="0.32893" LPD="33.05640" LPS="0.96142" LPV="1" RPCX="0.68630" RPCY="0.34576" RPD="32.79052" RPS="0.95499" RPV="1" LEYEX="-0.02583" LEYEY="0.03247" LEYEZ="0.64045" LPUPILD="0.00592" LPUPILV="1" REYEX="0.04465" REYEY="0.02837" REYEZ="0.62622" RPUPILD="0.00569" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="31" />
<REC FPOGX="0.52374" FPOGY="0.31335" FPOGS="7011.81152" FPOGD="0.58887" FPOGID="11992" FPOGV="0" LPOGX="0.59175" LPOGY="0.28091" LPOGV="1" RPOGX="0.47201" RPOGY="0.25624" RPOGV="1" BPOGX="0.53188" BPOGY="0.26858" BPOGV="1" LPCX="0.39344" LPCY="0.32898" LPD="33.17184" LPS="0.95499" LPV="1" RPCX="0.68628" RPCY="0.34563" RPD="32.84208" RPS="0.94856" RPV="1" LEYEX="-0.02583" LEYEY="0.03247" LEYEZ="0.64045" LPUPILD="0.00591" LPUPILV="1" REYEX="0.04465" REYEY="0.02837" REYEZ="0.62622" RPUPILD="0.00569" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="31" />
