2025-06-12 10:48:37.032701
EYEZ="0.67756" RPUPILD="0.00407" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="34" />
<REC FPOGX="0.00000" FPOGY="0.00000" FPOGS="2633.94238" FPOGD="0.17993" FPOGID="6416" FPOGV="0" LPOGX="0.57178" LPOGY="0.75835" LPOGV="0" RPOGX="0.51431" RPOGY="0.81440" RPOGV="0" BPOGX="0.54305" BPOGY="0.78637" BPOGV="0" LPCX="0.23883" LPCY="0.42512" LPD="12.95434" LPS="1.08757" LPV="0" RPCX="0.48842" RPCY="0.40767" RPD="12.27688" RPS="1.08757" RPV="0" LEYEX="-0.06837" LEYEY="0.01656" LEYEZ="0.68151" LPUPILD="0.00418" LPUPILV="1" REYEX="-0.00315" REYEY="0.02002" REYEZ="0.67756" RPUPILD="0.00407" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="34" />
<ACK ID="ENABLE_SEND_DATA" STATE="0" />
<ACK ID="ENABLE_SEND_DATA" STATE="1" />
<REC FPOGX="0.54405" FPOGY="0.50463" FPOGS="2634.29663" FPOGD="0.76709" FPOGID="6417" FPOGV="1" LPOGX="0.53653" LPOGY="0.46449" LPOGV="1" RPOGX="0.56260" RPOGY="0.54182" RPOGV="1" BPOGX="0.54956" BPOGY="0.50316" BPOGV="1" LPCX="0.24263" LPCY="0.41727" LPD="35.32528" LPS="1.08757" LPV="1" RPCX="0.49464" RPCY="0.40136" RPD="37.05337" RPS="1.08757" RPV="1" LEYEX="-0.06638" LEYEY="0.01622" LEYEZ="0.67580" LPUPILD="0.00735" LPUPILV="1" REYEX="-0.00173" REYEY="0.01968" REYEZ="0.67973" RPUPILD="0.00735" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="34" />
<REC FPOGX="0.54446" FPOGY="0.50493" FPOGS="2634.29663" FPOGD="0.77295" FPOGID="6417" FPOGV="1" LPOGX="0.53411" LPOGY="0.46684" LPOGV="1" RPOGX="0.55764" RPOGY="0.53527" RPOGV="1" BPOGX="0.54588" BPOGY="0.50105" BPOGV="1" LPCX="0.24258" LPCY="0.41724" LPD="35.38766" LPS="1.08757" LPV="1" RPCX="0.49460" RPCY="0.40134" RPD="36.94582" RPS="1.08757" RPV="1" LEYEX="-0.06638" LEYEY="0.01622" LEYEZ="0.67580" LPUPILD="0.00734" LPUPILV="1" REYEX="-0.00173" REYEY="0.01968" REYEZ="0.67973" RPUPILD="0.00737" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="34" />
<REC FPOGX="0.54487" FPOGY="0.50524" FPOGS="2634.29663" FPOGD="0.77661" FPOGID="6417" FPOGV="1" LPOGX="0.53411" LPOGY="0.46684" LPOGV="1" RPOGX="0.55764" RPOGY="0.53527" RPOGV="1" BPOGX="0.54588" BPOGY="0.50105" BPOGV="1" LPCX="0.24256" LPCY="0.41728" LPD="35.37537" LPS="1.08757" LPV="1" RPCX="0.49459" RPCY="0.40132" RPD="36.94845" RPS="1.08757" RPV="1" LEYEX="-0.06730" LEYEY="0.01649" LEYEZ="0.68511" LPUPILD="0.00733" LPUPILV="1" REYEX="-0.00173" REYEY="0.01968" REYEZ="0.67973" RPUPILD="0.00737" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="34" />
<REC FPOGX="0.54478" FPOGY="0.50514" FPOGS="2634.29663" FPOGD="0.78442" FPOGID="6417" FPOGV="1" LPOGX="0.52277" LPOGY="0.45861" LPOGV="1" RPOGX="0.54806" RPOGY="0.52552" RPOGV="1" BPOGX="0.53542" BPOGY="0.49206" BPOGV="1" LPCX="0.24241" LPCY="0.41727" LPD="35.28930" LPS="1.08757" LPV="1" RPCX="0.49444" RPCY="0.40120" RPD="37.04934" RPS="1.08757" RPV="1" LEYEX="-0.06730" LEYEY="0.01649" LEYEZ="0.68511" LPUPILD="0.00733" LPUPILV="1" REYEX="-0.00173" REYEY="0.01968" REYEZ="0.67973" RPUPILD="0.00735" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="34" />
<REC FPOGX="0.54427" FPOGY="0.50550" FPOGS="2634.29663" FPOGD="0.79346" FPOGID="6417" FPOGV="1" LPOGX="0.51201" LPOGY="0.51235" LPOGV="1" RPOGX="0.53751" RPOGY="0.52124" RPOGV="1" BPOGX="0.52476" BPOGY="0.51679" BPOGV="1" LPCX="0.24231" LPCY="0.41722" LPD="35.31503" LPS="1.08757" LPV="1" RPCX="0.49437" RPCY="0.40118" RPD="37.11251" RPS="1.08757" RPV="1" LEYEX="-0.06730" LEYEY="0.01649" LEYEZ="0.68511" LPUPILD="0.00731" LPUPILV="1" REYEX="-0.00173" REYEY="0.01968" REYEZ="0.67973" RPUPILD="0.00734" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="34" />
<REC FPOGX="0.54374" FPOGY="0.50576" FPOGS="2634.29663" FPOGD="0.79932" FPOGID="6417" FPOGV="1" LPOGX="0.51067" LPOGY="0.50788" LPOGV="1" RPOGX="0.53831" RPOGY="0.51658" RPOGV="1" BPOGX="0.52449" BPOGY="0.51223" BPOGV="1" LPCX="0.24231" LPCY="0.41724" LPD="35.33010" LPS="1.09653" LPV="1" RPCX="0.49436" RPCY="0.40118" RPD="37.13777" RPS="1.09653" RPV="1" LEYEX="-0.06888" LEYEY="0.01690" LEYEZ="0.69962" LPUPILD="0.00730" LPUPILV="1" REYEX="-0.00172" REYEY="0.01972" REYEZ="0.67405" RPUPILD="0.00734" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="34" />
<REC FPOGX="0.54401" FPOGY="0.50615" FPOGS="2634.29663" FPOGD="0.80542" FPOGID="6417" FPOGV="1" LPOGX="0.53723" LPOGY="0.50901" LPOGV="1" RPOGX="0.56623" RPOGY="0.55340" RPOGV="1" BPOGX="0.55173" BPOGY="0.53120" BPOGV="1" LPCX="0.24220" LPCY="0.41725" LPD="35.30684" LPS="1.10549" LPV="1" RPCX="0.49426" RPCY="0.40115" RPD="37.07920" RPS="1.10549" RPV="1" LEYEX="-0.06888" LEYEY="0.01690" LEYEZ="0.69962" LPUPILD="0.00733" LPUPILV="1" REYEX="-0.00172" REYEY="0.01972" REYEZ="0.67405" RPUPILD="0.00734" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="34" />
<REC FPOGX="0.54414" FPOGY="0.50674" FPOGS="2634.29663" FPOGD="0.81006" FPOGID="6417" FPOGV="1" LPOGX="0.52941" LPOGY="0.49622" LPOGV="1" RPOGX="0.55839" RPOGY="0.54568" RPOGV="1" BPOGX="0.54390" BPOGY="0.52095" BPOGV="1" LPCX="0.24220" LPCY="0.41723" LPD="35.42964" LPS="1.11445" LPV="1" RPCX="0.49418" RPCY="0.40109" RPD="37.09030" RPS="1.11445" RPV="1" LEYEX="-0.06888" LEYEY="0.01690" LEYEZ="0.69962" LPUPILD="0.00732" LPUPILV="1" REYEX="-0.00172" REYEY="0.01972" REYEZ="0.67405" RPUPILD="0.00737" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="34" />
