2025-05-27 16:12:59.368449
EZ="0.65729" RPUPILD="0.00489" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54823" FPOGY="0.46018" FPOGS="9289.25977" FPOGD="0.52930" FPOGID="20432" FPOGV="1" LPOGX="0.59392" LPOGY="0.46191" LPOGV="1" RPOGX="0.44930" RPOGY="0.45889" RPOGV="1" BPOGX="0.52161" BPOGY="0.46040" BPOGV="1" LPCX="0.50296" LPCY="0.29644" LPD="25.15556" LPS="1.05851" LPV="1" RPCX="0.77042" RPCY="0.28436" RPD="24.66428" RPS="1.05851" RPV="1" LEYEX="0.00091" LEYEY="0.04123" LEYEZ="0.67529" LPUPILD="0.00499" LPUPILV="1" REYEX="0.06816" REYEY="0.04259" REYEZ="0.65729" RPUPILD="0.00486" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54092" FPOGY="0.44769" FPOGS="9290.20410" FPOGD="0.55078" FPOGID="20434" FPOGV="1" LPOGX="0.63082" LPOGY="0.42441" LPOGV="1" RPOGX="0.46235" RPOGY="0.44075" RPOGV="1" BPOGX="0.54659" BPOGY="0.43258" BPOGV="1" LPCX="0.49776" LPCY="0.29738" LPD="23.27367" LPS="1.07505" LPV="1" RPCX="0.76503" RPCY="0.28380" RPD="22.19448" RPS="1.07505" RPV="1" LEYEX="-0.00041" LEYEY="0.04180" LEYEZ="0.68719" LPUPILD="0.00461" LPUPILV="1" REYEX="0.06942" REYEY="0.04435" REYEZ="0.68278" RPUPILD="0.00438" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54091" FPOGY="0.44781" FPOGS="9290.20410" FPOGD="0.55566" FPOGID="20434" FPOGV="1" LPOGX="0.63340" LPOGY="0.42205" LPOGV="1" RPOGX="0.46677" RPOGY="0.44205" RPOGV="1" BPOGX="0.55009" BPOGY="0.43205" BPOGV="1" LPCX="0.49790" LPCY="0.29731" LPD="23.29570" LPS="1.08296" LPV="1" RPCX="0.76513" RPCY="0.28384" RPD="22.12372" RPS="1.08296" RPV="1" LEYEX="-0.00041" LEYEY="0.04180" LEYEZ="0.68719" LPUPILD="0.00459" LPUPILV="1" REYEX="0.06942" REYEY="0.04435" REYEZ="0.68278" RPUPILD="0.00435" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54090" FPOGY="0.44784" FPOGS="9290.20410" FPOGD="0.56348" FPOGID="20434" FPOGV="1" LPOGX="0.63307" LPOGY="0.41733" LPOGV="1" RPOGX="0.46698" RPOGY="0.43732" RPOGV="1" BPOGX="0.55002" BPOGY="0.42732" BPOGV="1" LPCX="0.49789" LPCY="0.29732" LPD="23.16864" LPS="1.09086" LPV="1" RPCX="0.76513" RPCY="0.28385" RPD="22.09710" RPS="1.09086" RPV="1" LEYEX="-0.00041" LEYEY="0.04180" LEYEZ="0.68719" LPUPILD="0.00464" LPUPILV="1" REYEX="0.06879" REYEY="0.04388" REYEZ="0.67553" RPUPILD="0.00435" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54082" FPOGY="0.44690" FPOGS="9290.20410" FPOGD="0.56934" FPOGID="20434" FPOGV="1" LPOGX="0.63753" LPOGY="0.42024" LPOGV="1" RPOGX="0.47729" RPOGY="0.42847" RPOGV="1" BPOGX="0.55741" BPOGY="0.42435" BPOGV="1" LPCX="0.49806" LPCY="0.29723" LPD="23.22470" LPS="1.09086" LPV="1" RPCX="0.76513" RPCY="0.28386" RPD="22.19150" RPS="1.09086" RPV="1" LEYEX="-0.00041" LEYEY="0.04180" LEYEZ="0.68719" LPUPILD="0.00458" LPUPILV="1" REYEX="0.06879" REYEY="0.04388" REYEZ="0.67553" RPUPILD="0.00435" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54092" FPOGY="0.44609" FPOGS="9290.20410" FPOGD="0.57617" FPOGID="20434" FPOGV="1" LPOGX="0.64361" LPOGY="0.41880" LPOGV="1" RPOGX="0.47742" RPOGY="0.45128" RPOGV="1" BPOGX="0.56052" BPOGY="0.43504" BPOGV="1" LPCX="0.49808" LPCY="0.29726" LPD="23.28789" LPS="1.09086" LPV="1" RPCX="0.76516" RPCY="0.28391" RPD="22.12953" RPS="1.09086" RPV="1" LEYEX="-0.00041" LEYEY="0.04180" LEYEZ="0.68719" LPUPILD="0.00457" LPUPILV="1" REYEX="0.06879" REYEY="0.04388" REYEZ="0.67553" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54102" FPOGY="0.44528" FPOGS="9290.20410" FPOGD="0.58301" FPOGID="20434" FPOGV="1" LPOGX="0.64361" LPOGY="0.41880" LPOGV="1" RPOGX="0.47742" RPOGY="0.45128" RPOGV="1" BPOGX="0.56052" BPOGY="0.43504" BPOGV="1" LPCX="0.49808" LPCY="0.29730" LPD="23.17183" LPS="1.09086" LPV="1" RPCX="0.76523" RPCY="0.28386" RPD="22.15181" RPS="1.09086" RPV="1" LEYEX="-0.00041" LEYEY="0.04180" LEYEZ="0.68719" LPUPILD="0.00457" LPUPILV="1" REYEX="0.06879" REYEY="0.04388" REYEZ="0.67553" RPUPILD="0.00429" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54169" FPOGY="0.44421" FPOGS="9290.20410" FPOGD="0.58984" FPOGID="20434" FPOGV="1" LPOGX="0.66000" LPOGY="0.43859" LPOGV="1" RPOGX="0.48988" RPOGY="0.38397" RPOGV="1" BPOGX="0.57494" BPOGY="0.41128" BPOGV="1" LPCX="0.49817" LPCY="0.29735" LPD="23.15053" LPS="1.09086" LPV="1" RPCX="0.76525" RPCY="0.28390" RPD="22.16608" RPS="1.09086" RPV="1" LEYEX="-0.00041" LEYEY="0.04180" LEYEZ="0.68719" LPUPILD="0.00460" LPUPILV="1" REYEX="0.06879" REYEY="0.04388" REYEZ="0.67553" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54160" FPOGY="0.44325" FPOGS="9290.20410" FPOGD="0.59570" FPOGID="20434" FPOGV="1" LPOGX="0.62613" LPOGY="0.44234" LPOGV="1" RPOGX="0.45031" RPOGY="0.38156" RPOGV="1" BPOGX="0.53822" BPOGY="0.41195" BPOGV="1" LPCX="0.49818" LPCY="0.29743" LPD="23.04419" LPS="1.09086" LPV="1" RPCX="0.76532" RPCY="0.28399" RPD="22.14119" RPS="1.09086" RPV="1" LEYEX="-0.00041" LEYEY="0.04180" LEYEZ="0.68719" LPUPILD="0.00458" LPUPILV="1" REYEX="0.06879" REYEY="0.04388" REYEZ="0.67553" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54151" FPOGY="0.44238" FPOGS="9290.20410" FPOGD="0.60254" FPOGID="20434" FPOGV="1" LPOGX="0.62613" LPOGY="0.44234" LPOGV="1" RPOGX="0.45031" RPOGY="0.38156" RPOGV="1" BPOGX="0.53822" BPOGY="0.41195" BPOGV="1" LPCX="0.49821" LPCY="0.29743" LPD="23.08296" LPS="1.09086" LPV="1" RPCX="0.76532" RPCY="0.28399" RPD="22.14119" RPS="1.09086" RPV="1" LEYEX="-0.00031" LEYEY="0.04134" LEYEZ="0.67959" LPUPILD="0.00456" LPUPILV="1" REYEX="0.06879" REYEY="0.04388" REYEZ="0.67553" RPUPILD="0.00428" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54101" FPOGY="0.44199" FPOGS="9290.20410" FPOGD="0.61133" FPOGID="20434" FPOGV="1" LPOGX="0.60238" LPOGY="0.44456" LPOGV="1" RPOGX="0.42968" RPOGY="0.39633" RPOGV="1" BPOGX="0.51603" BPOGY="0.42044" BPOGV="1" LPCX="0.49835" LPCY="0.29745" LPD="22.94285" LPS="1.09086" LPV="1" RPCX="0.76545" RPCY="0.28404" RPD="22.07721" RPS="1.09086" RPV="1" LEYEX="-0.00031" LEYEY="0.04134" LEYEZ="0.67959" LPUPILD="0.00459" LPUPILV="1" REYEX="0.06879" REYEY="0.04388" REYEZ="0.67553" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54062" FPOGY="0.44159" FPOGS="9290.20410" FPOGD="0.61719" FPOGID="20434" FPOGV="1" LPOGX="0.61306" LPOGY="0.44035" LPOGV="1" RPOGX="0.43219" RPOGY="0.38786" RPOGV="1" BPOGX="0.52262" BPOGY="0.41411" BPOGV="1" LPCX="0.49846" LPCY="0.29750" LPD="23.14520" LPS="1.09086" LPV="1" RPCX="0.76553" RPCY="0.28403" RPD="22.16959" RPS="1.09086" RPV="1" LEYEX="-0.00031" LEYEY="0.04134" LEYEZ="0.67959" LPUPILD="0.00457" LPUPILV="1" REYEX="0.06879" REYEY="0.04388" REYEZ="0.67553" RPUPILD="0.00433" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54023" FPOGY="0.44120" FPOGS="9290.20410" FPOGD="0.62402" FPOGID="20434" FPOGV="1" LPOGX="0.61306" LPOGY="0.44035" LPOGV="1" RPOGX="0.43219" RPOGY="0.38786" RPOGV="1" BPOGX="0.52262" BPOGY="0.41411" BPOGV="1" LPCX="0.49850" LPCY="0.29748" LPD="23.09661" LPS="1.09086" LPV="1" RPCX="0.76551" RPCY="0.28404" RPD="22.19690" RPS="1.09086" RPV="1" LEYEX="-0.00020" LEYEY="0.04105" LEYEZ="0.67579" LPUPILD="0.00460" LPUPILV="1" REYEX="0.06954" REYEY="0.04429" REYEZ="0.68195" RPUPILD="0.00433" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54022" FPOGY="0.44094" FPOGS="9290.20410" FPOGD="0.62988" FPOGID="20434" FPOGV="1" LPOGX="0.62313" LPOGY="0.45029" LPOGV="1" RPOGX="0.44708" RPOGY="0.40531" RPOGV="1" BPOGX="0.53511" BPOGY="0.42780" BPOGV="1" LPCX="0.49855" LPCY="0.29746" LPD="23.12043" LPS="1.09086" LPV="1" RPCX="0.76555" RPCY="0.28409" RPD="22.09927" RPS="1.09086" RPV="1" LEYEX="-0.00020" LEYEY="0.04105" LEYEZ="0.67579" LPUPILD="0.00458" LPUPILV="1" REYEX="0.06954" REYEY="0.04429" REYEZ="0.68195" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54042" FPOGY="0.44161" FPOGS="9290.20410" FPOGD="0.63672" FPOGID="20434" FPOGV="1" LPOGX="0.63604" LPOGY="0.45814" LPOGV="1" RPOGX="0.45412" RPOGY="0.47895" RPOGV="1" BPOGX="0.54508" BPOGY="0.46855" BPOGV="1" LPCX="0.49863" LPCY="0.29752" LPD="23.18439" LPS="1.09086" LPV="1" RPCX="0.76577" RPCY="0.28421" RPD="22.06300" RPS="1.09086" RPV="1" LEYEX="-0.00020" LEYEY="0.04105" LEYEZ="0.67579" LPUPILD="0.00459" LPUPILV="1" REYEX="0.06954" REYEY="0.04429" REYEZ="0.68195" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54061" FPOGY="0.44206" FPOGS="9290.20410" FPOGD="0.64355" FPOGID="20434" FPOGV="1" LPOGX="0.63604" LPOGY="0.45814" LPOGV="1" RPOGX="0.45412" RPOGY="0.47895" RPOGV="1" BPOGX="0.54508" BPOGY="0.46855" BPOGV="1" LPCX="0.49872" LPCY="0.29755" LPD="23.19010" LPS="1.09086" LPV="1" RPCX="0.76582" RPCY="0.28419" RPD="22.20632" RPS="1.09086" RPV="1" LEYEX="-0.00020" LEYEY="0.04105" LEYEZ="0.67579" LPUPILD="0.00460" LPUPILV="1" REYEX="0.06954" REYEY="0.04419" REYEZ="0.68195" RPUPILD="0.00429" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54111" FPOGY="0.44195" FPOGS="9290.20410" FPOGD="0.65039" FPOGID="20434" FPOGV="1" LPOGX="0.65539" LPOGY="0.46149" LPOGV="1" RPOGX="0.47739" RPOGY="0.39877" RPOGV="1" BPOGX="0.56639" BPOGY="0.43013" BPOGV="1" LPCX="0.49887" LPCY="0.29745" LPD="23.21299" LPS="1.09086" LPV="1" RPCX="0.76593" RPCY="0.28418" RPD="22.30485" RPS="1.09086" RPV="1" LEYEX="-0.00020" LEYEY="0.04105" LEYEZ="0.67579" LPUPILD="0.00455" LPUPILV="1" REYEX="0.06954" REYEY="0.04419" REYEZ="0.68195" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54117" FPOGY="0.44158" FPOGS="9290.20410" FPOGD="0.65723" FPOGID="20434" FPOGV="1" LPOGX="0.59638" LPOGY="0.43399" LPOGV="1" RPOGX="0.48521" RPOGY="0.40349" RPOGV="1" BPOGX="0.54079" BPOGY="0.41874" BPOGV="1" LPCX="0.49905" LPCY="0.29743" LPD="22.98114" LPS="1.09086" LPV="1" RPCX="0.76602" RPCY="0.28415" RPD="22.24057" RPS="1.09086" RPV="1" LEYEX="-0.00020" LEYEY="0.04105" LEYEZ="0.67579" LPUPILD="0.00458" LPUPILV="1" REYEX="0.06954" REYEY="0.04419" REYEZ="0.68195" RPUPILD="0.00430" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54123" FPOGY="0.44122" FPOGS="9290.20410" FPOGD="0.66309" FPOGID="20434" FPOGV="1" LPOGX="0.59638" LPOGY="0.43399" LPOGV="1" RPOGX="0.48521" RPOGY="0.40349" RPOGV="1" BPOGX="0.54079" BPOGY="0.41874" BPOGV="1" LPCX="0.49907" LPCY="0.29742" LPD="23.00614" LPS="1.09086" LPV="1" RPCX="0.76604" RPCY="0.28417" RPD="22.19036" RPS="1.09086" RPV="1" LEYEX="-0.00010" LEYEY="0.04162" LEYEZ="0.68429" LPUPILD="0.00456" LPUPILV="1" REYEX="0.06922" REYEY="0.04392" REYEZ="0.67781" RPUPILD="0.00431" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54110" FPOGY="0.44052" FPOGS="9290.20410" FPOGD="0.66992" FPOGID="20434" FPOGV="1" LPOGX="0.62560" LPOGY="0.42286" LPOGV="1" RPOGX="0.43487" RPOGY="0.41992" RPOGV="1" BPOGX="0.53024" BPOGY="0.42139" BPOGV="1" LPCX="0.49933" LPCY="0.29736" LPD="23.12852" LPS="1.09086" LPV="1" RPCX="0.76626" RPCY="0.28411" RPD="22.04238" RPS="1.09086" RPV="1" LEYEX="-0.00010" LEYEY="0.04162" LEYEZ="0.68429" LPUPILD="0.00461" LPUPILV="1" REYEX="0.06922" REYEY="0.04392" REYEZ="0.67781" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54116" FPOGY="0.44021" FPOGS="9290.20410" FPOGD="0.67676" FPOGID="20434" FPOGV="1" LPOGX="0.63129" LPOGY="0.42128" LPOGV="1" RPOGX="0.44433" RPOGY="0.42534" RPOGV="1" BPOGX="0.53781" BPOGY="0.42331" BPOGV="1" LPCX="0.49941" LPCY="0.29734" LPD="23.23696" LPS="1.09086" LPV="1" RPCX="0.76637" RPCY="0.28418" RPD="22.05929" RPS="1.09086" RPV="1" LEYEX="-0.00010" LEYEY="0.04162" LEYEZ="0.68429" LPUPILD="0.00457" LPUPILV="1" REYEX="0.06922" REYEY="0.04392" REYEZ="0.67781" RPUPILD="0.00435" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54122" FPOGY="0.44001" FPOGS="9290.20410" FPOGD="0.68359" FPOGID="20434" FPOGV="1" LPOGX="0.63129" LPOGY="0.42128" LPOGV="1" RPOGX="0.44433" RPOGY="0.42534" RPOGV="1" BPOGX="0.53781" BPOGY="0.42331" BPOGV="1" LPCX="0.49945" LPCY="0.29729" LPD="23.25323" LPS="1.09086" LPV="1" RPCX="0.76650" RPCY="0.28423" RPD="22.04182" RPS="1.09086" RPV="1" LEYEX="-0.00000" LEYEY="0.04178" LEYEZ="0.68599" LPUPILD="0.00459" LPUPILV="1" REYEX="0.06954" REYEY="0.04406" REYEZ="0.67995" RPUPILD="0.00435" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54184" FPOGY="0.43962" FPOGS="9290.20410" FPOGD="0.69043" FPOGID="20434" FPOGV="1" LPOGX="0.65659" LPOGY="0.47417" LPOGV="1" RPOGX="0.46698" RPOGY="0.42460" RPOGV="1" BPOGX="0.56178" BPOGY="0.44939" BPOGV="1" LPCX="0.49972" LPCY="0.29720" LPD="23.23361" LPS="1.09086" LPV="1" RPCX="0.76668" RPCY="0.28425" RPD="22.14014" RPS="1.09086" RPV="1" LEYEX="-0.00000" LEYEY="0.04178" LEYEZ="0.68599" LPUPILD="0.00461" LPUPILV="1" REYEX="0.06954" REYEY="0.04406" REYEZ="0.67995" RPUPILD="0.00435" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54217" FPOGY="0.43920" FPOGS="9290.20410" FPOGD="0.69629" FPOGID="20434" FPOGV="1" LPOGX="0.60289" LPOGY="0.45791" LPOGV="1" RPOGX="0.48552" RPOGY="0.43456" RPOGV="1" BPOGX="0.54421" BPOGY="0.44624" BPOGV="1" LPCX="0.49981" LPCY="0.29716" LPD="23.29895" LPS="1.09086" LPV="1" RPCX="0.76671" RPCY="0.28420" RPD="22.31405" RPS="1.09086" RPV="1" LEYEX="-0.00000" LEYEY="0.04178" LEYEZ="0.68599" LPUPILD="0.00458" LPUPILV="1" REYEX="0.06954" REYEY="0.04406" REYEZ="0.67995" RPUPILD="0.00434" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54249" FPOGY="0.43878" FPOGS="9290.20410" FPOGD="0.70312" FPOGID="20434" FPOGV="1" LPOGX="0.60289" LPOGY="0.45791" LPOGV="1" RPOGX="0.48552" RPOGY="0.43456" RPOGV="1" BPOGX="0.54421" BPOGY="0.44624" BPOGV="1" LPCX="0.49992" LPCY="0.29709" LPD="23.30296" LPS="1.09086" LPV="1" RPCX="0.76685" RPCY="0.28427" RPD="22.23595" RPS="1.09086" RPV="1" LEYEX="0.00010" LEYEY="0.04135" LEYEZ="0.67903" LPUPILD="0.00458" LPUPILV="1" REYEX="0.07056" REYEY="0.04464" REYEZ="0.68892" RPUPILD="0.00435" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54242" FPOGY="0.43891" FPOGS="9290.20410" FPOGD="0.70996" FPOGID="20434" FPOGV="1" LPOGX="0.62811" LPOGY="0.45493" LPOGV="1" RPOGX="0.44066" RPOGY="0.42299" RPOGV="1" BPOGX="0.53438" BPOGY="0.43896" BPOGV="1" LPCX="0.50013" LPCY="0.29700" LPD="23.37309" LPS="1.09086" LPV="1" RPCX="0.76711" RPCY="0.28428" RPD="22.52332" RPS="1.09086" RPV="1" LEYEX="0.00010" LEYEY="0.04135" LEYEZ="0.67903" LPUPILD="0.00463" LPUPILV="1" REYEX="0.07056" REYEY="0.04464" REYEZ="0.68892" RPUPILD="0.00433" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
<REC FPOGX="0.54264" FPOGY="0.43937" FPOGS="9290.20410" FPOGD="0.71680" FPOGID="20434" FPOGV="1" LPOGX="0.63911" LPOGY="0.45949" LPOGV="1" RPOGX="0.44887" RPOGY="0.43970" RPOGV="1" BPOGX="0.54399" BPOGY="0.44959" BPOGV="1" LPCX="0.50030" LPCY="0.29697" LPD="23.43906" LPS="1.09086" LPV="1" RPCX="0.76722" RPCY="0.28437" RPD="22.39546" RPS="1.09086" RPV="1" LEYEX="0.00010" LEYEY="0.04135" LEYEZ="0.67903" LPUPILD="0.00458" LPUPILV="1" REYEX="0.07056" REYEY="0.04464" REYEZ="0.68892" RPUPILD="0.00436" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="17" />
