2025-06-04 15:48:09.309336
Y="0.00000" LEYEZ="0.00000" LPUPILD="0.00478" LPUPILV="0" REYEX="0.02245" REYEY="-0.01648" REYEZ="0.68656" RPUPILD="0.00520" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="1.05111" FPOGY="0.24105" FPOGS="6111.53662" FPOGD="0.04688" FPOGID="12620" FPOGV="1" LPOGX="1.09181" LPOGY="0.35594" LPOGV="1" RPOGX="1.01170" RPOGY="0.16428" RPOGV="1" BPOGX="1.05176" BPOGY="0.26011" BPOGV="1" LPCX="0.34978" LPCY="0.57529" LPD="20.82199" LPS="1.06381" LPV="1" RPCX="0.58637" RPCY="0.57233" RPD="22.06485" RPS="1.05572" RPV="1" LEYEX="-0.04071" LEYEY="-0.01722" LEYEZ="0.68551" LPUPILD="0.00454" LPUPILV="1" REYEX="0.02025" REYEY="-0.01610" REYEZ="0.66031" RPUPILD="0.00481" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="1.05140" FPOGY="0.24281" FPOGS="6111.53662" FPOGD="0.05371" FPOGID="12620" FPOGV="1" LPOGX="1.09175" LPOGY="0.35608" LPOGV="1" RPOGX="1.01573" RPOGY="0.15773" RPOGV="1" BPOGX="1.05374" BPOGY="0.25690" BPOGV="1" LPCX="0.34971" LPCY="0.57526" LPD="20.85257" LPS="1.06363" LPV="1" RPCX="0.58631" RPCY="0.57238" RPD="22.09859" RPS="1.06363" RPV="1" LEYEX="-0.04030" LEYEY="-0.01706" LEYEZ="0.67693" LPUPILD="0.00453" LPUPILV="1" REYEX="0.02083" REYEY="-0.01665" REYEZ="0.68091" RPUPILD="0.00477" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="1.05157" FPOGY="0.24175" FPOGS="6111.53662" FPOGD="0.06006" FPOGID="12620" FPOGV="1" LPOGX="1.07122" LPOGY="0.29554" LPOGV="1" RPOGX="1.03494" RPOGY="0.16875" RPOGV="1" BPOGX="1.05308" BPOGY="0.23215" BPOGV="1" LPCX="0.34937" LPCY="0.57545" LPD="21.02336" LPS="1.06363" LPV="1" RPCX="0.58628" RPCY="0.57229" RPD="21.99541" RPS="1.07172" RPV="1" LEYEX="-0.04030" LEYEY="-0.01706" LEYEZ="0.67693" LPUPILD="0.00454" LPUPILV="1" REYEX="0.02083" REYEY="-0.01665" REYEZ="0.68091" RPUPILD="0.00482" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="1.05229" FPOGY="0.24078" FPOGS="6111.53662" FPOGD="0.06641" FPOGID="12620" FPOGV="1" LPOGX="1.09352" LPOGY="0.30192" LPOGV="1" RPOGX="1.02535" RPOGY="0.16027" RPOGV="1" BPOGX="1.05943" BPOGY="0.23110" BPOGV="1" LPCX="0.34937" LPCY="0.57542" LPD="20.98695" LPS="1.07172" LPV="1" RPCX="0.58604" RPCY="0.57241" RPD="21.97487" RPS="1.07980" RPV="1" LEYEX="-0.04030" LEYEY="-0.01706" LEYEZ="0.67693" LPUPILD="0.00456" LPUPILV="1" REYEX="0.02083" REYEY="-0.01665" REYEZ="0.68091" RPUPILD="0.00481" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="1.05301" FPOGY="0.23970" FPOGS="6111.53662" FPOGD="0.07373" FPOGID="12620" FPOGV="1" LPOGX="1.09647" LPOGY="0.29546" LPOGV="1" RPOGX="1.02535" RPOGY="0.16027" RPOGV="1" BPOGX="1.06091" BPOGY="0.22787" BPOGV="1" LPCX="0.34934" LPCY="0.57552" LPD="20.80362" LPS="1.07980" LPV="1" RPCX="0.58608" RPCY="0.57231" RPD="21.34334" RPS="1.07980" RPV="1" LEYEX="-0.04053" LEYEY="-0.01711" LEYEZ="0.67898" LPUPILD="0.00454" LPUPILV="1" REYEX="0.01986" REYEY="-0.01594" REYEZ="0.65400" RPUPILD="0.00485" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="1.05230" FPOGY="0.23659" FPOGS="6111.53662" FPOGD="0.08008" FPOGID="12620" FPOGV="1" LPOGX="1.06185" LPOGY="0.30113" LPOGV="1" RPOGX="1.02589" RPOGY="0.09727" RPOGV="1" BPOGX="1.04387" BPOGY="0.19920" BPOGV="1" LPCX="0.34913" LPCY="0.57555" LPD="20.67873" LPS="1.07980" LPV="1" RPCX="0.58567" RPCY="0.57241" RPD="22.21368" RPS="1.07172" RPV="1" LEYEX="-0.04053" LEYEY="-0.01711" LEYEZ="0.67898" LPUPILD="0.00456" LPUPILV="1" REYEX="0.01986" REYEY="-0.01594" REYEZ="0.65400" RPUPILD="0.00478" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="1.05062" FPOGY="0.23518" FPOGS="6111.53662" FPOGD="0.08691" FPOGID="12620" FPOGV="1" LPOGX="1.05364" LPOGY="0.31491" LPOGV="1" RPOGX="1.00392" RPOGY="0.11883" RPOGV="1" BPOGX="1.02878" BPOGY="0.21687" BPOGV="1" LPCX="0.34906" LPCY="0.57560" LPD="20.84419" LPS="1.07172" LPV="1" RPCX="0.58565" RPCY="0.57234" RPD="22.09730" RPS="1.06363" RPV="1" LEYEX="-0.04053" LEYEY="-0.01711" LEYEZ="0.67898" LPUPILD="0.00454" LPUPILV="1" REYEX="0.01986" REYEY="-0.01594" REYEZ="0.65400" RPUPILD="0.00476" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="1.04908" FPOGY="0.23417" FPOGS="6111.53662" FPOGD="0.09375" FPOGID="12620" FPOGV="1" LPOGX="1.05098" LPOGY="0.32119" LPOGV="1" RPOGX="1.00392" RPOGY="0.11883" RPOGV="1" BPOGX="1.02745" BPOGY="0.22001" BPOGV="1" LPCX="0.34888" LPCY="0.57578" LPD="21.10547" LPS="1.06363" LPV="1" RPCX="0.58563" RPCY="0.57222" RPD="21.94319" RPS="1.06363" RPV="1" LEYEX="0.00000" LEYEY="0.00000" LEYEZ="0.00000" LPUPILD="0.00451" LPUPILV="0" REYEX="0.02035" REYEY="-0.01637" REYEZ="0.67167" RPUPILD="0.00481" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="1.04898" FPOGY="0.23291" FPOGS="6111.53662" FPOGD="0.10010" FPOGID="12620" FPOGV="1" LPOGX="1.06499" LPOGY="0.31852" LPOGV="1" RPOGX="1.03007" RPOGY="0.10963" RPOGV="1" BPOGX="1.04753" BPOGY="0.21407" BPOGV="1" LPCX="0.34876" LPCY="0.57582" LPD="20.79552" LPS="1.06363" LPV="1" RPCX="0.58548" RPCY="0.57228" RPD="21.96399" RPS="1.07172" RPV="1" LEYEX="0.00000" LEYEY="0.00000" LEYEZ="0.00000" LPUPILD="0.00456" LPUPILV="0" REYEX="0.02035" REYEY="-0.01637" REYEZ="0.67167" RPUPILD="0.00480" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="1.04960" FPOGY="0.22999" FPOGS="6111.53662" FPOGD="0.10693" FPOGID="12620" FPOGV="1" LPOGX="1.09702" LPOGY="0.25333" LPOGV="1" RPOGX="1.02199" RPOGY="0.11303" RPOGV="1" BPOGX="1.05951" BPOGY="0.18318" BPOGV="1" LPCX="0.34860" LPCY="0.57568" LPD="20.83426" LPS="1.07172" LPV="1" RPCX="0.58520" RPCY="0.57244" RPD="21.91086" RPS="1.07980" RPV="1" LEYEX="0.00000" LEYEY="0.00000" LEYEZ="0.00000" LPUPILD="0.00448" LPUPILV="0" REYEX="0.02035" REYEY="-0.01637" REYEZ="0.67167" RPUPILD="0.00482" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="1.05023" FPOGY="0.22720" FPOGS="6111.53662" FPOGD="0.11377" FPOGID="12620" FPOGV="1" LPOGX="1.09998" LPOGY="0.24646" LPOGV="1" RPOGX="1.02199" RPOGY="0.11303" RPOGV="1" BPOGX="1.06099" BPOGY="0.17975" BPOGV="1" LPCX="0.34853" LPCY="0.57579" LPD="20.69518" LPS="1.07980" LPV="1" RPCX="0.58526" RPCY="0.57236" RPD="21.62069" RPS="1.07980" RPV="1" LEYEX="-0.04092" LEYEY="-0.01719" LEYEZ="0.68219" LPUPILD="0.00454" LPUPILV="1" REYEX="0.02037" REYEY="-0.01646" REYEZ="0.67731" RPUPILD="0.00481" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="1.04965" FPOGY="0.22630" FPOGS="6111.53662" FPOGD="0.12061" FPOGID="12620" FPOGV="1" LPOGX="1.07118" LPOGY="0.25921" LPOGV="1" RPOGX="1.00708" RPOGY="0.16121" RPOGV="1" BPOGX="1.03913" BPOGY="0.21021" BPOGV="1" LPCX="0.34790" LPCY="0.57595" LPD="20.88575" LPS="1.07980" LPV="1" RPCX="0.58469" RPCY="0.57211" RPD="22.03313" RPS="1.07172" RPV="1" LEYEX="-0.04092" LEYEY="-0.01719" LEYEZ="0.68219" LPUPILD="0.00451" LPUPILV="1" REYEX="0.02037" REYEY="-0.01646" REYEZ="0.67731" RPUPILD="0.00476" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="1.04665" FPOGY="0.22590" FPOGS="6111.53662" FPOGD="0.12695" FPOGID="12620" FPOGV="1" LPOGX="1.01381" LPOGY="0.27242" LPOGV="1" RPOGX="0.96543" RPOGY="0.16407" RPOGV="1" BPOGX="0.98962" BPOGY="0.21824" BPOGV="1" LPCX="0.34694" LPCY="0.57580" LPD="20.69673" LPS="1.07172" LPV="1" RPCX="0.58376" RPCY="0.57184" RPD="20.85430" RPS="1.06363" RPV="1" LEYEX="-0.04092" LEYEY="-0.01719" LEYEZ="0.68219" LPUPILD="0.00449" LPUPILV="1" REYEX="0.02037" REYEY="-0.01646" REYEZ="0.67731" RPUPILD="0.00465" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="1.04414" FPOGY="0.22516" FPOGS="6111.53662" FPOGD="0.13379" FPOGID="12620" FPOGV="1" LPOGX="1.01406" LPOGY="0.27171" LPOGV="1" RPOGX="0.97385" RPOGY="0.14908" RPOGV="1" BPOGX="0.99396" BPOGY="0.21040" BPOGV="1" LPCX="0.34620" LPCY="0.57575" LPD="20.94785" LPS="1.07259" LPV="1" RPCX="0.58291" RPCY="0.57190" RPD="21.11672" RPS="1.08175" RPV="1" LEYEX="-0.04279" LEYEY="-0.01769" LEYEZ="0.70193" LPUPILD="0.00454" LPUPILV="1" REYEX="0.01980" REYEY="-0.01646" REYEZ="0.67536" RPUPILD="0.00472" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="1.03603" FPOGY="0.22250" FPOGS="6111.53662" FPOGD="0.14014" FPOGID="12620" FPOGV="1" LPOGX="0.87696" LPOGY="0.23357" LPOGV="1" RPOGX="0.85463" RPOGY="0.09990" RPOGV="1" BPOGX="0.86579" BPOGY="0.16673" BPOGV="1" LPCX="0.34328" LPCY="0.57493" LPD="20.12592" LPS="1.09071" LPV="1" RPCX="0.58036" RPCY="0.57100" RPD="20.76324" RPS="1.10797" RPV="1" LEYEX="-0.04279" LEYEY="-0.01769" LEYEZ="0.70193" LPUPILD="0.00431" LPUPILV="1" REYEX="0.01980" REYEY="-0.01646" REYEZ="0.67536" RPUPILD="0.00459" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="1.00166" FPOGY="0.19705" FPOGS="6111.53662" FPOGD="0.14014" FPOGID="12620" FPOGV="0" LPOGX="0.83344" LPOGY="0.20259" LPOGV="1" RPOGX="0.77135" RPOGY="0.03365" RPOGV="1" BPOGX="0.80239" BPOGY="0.11812" BPOGV="1" LPCX="0.34189" LPCY="0.57454" LPD="18.40100" LPS="1.11692" LPV="1" RPCX="0.57900" RPCY="0.57093" RPD="20.44349" RPS="1.13418" RPV="1" LEYEX="-0.04279" LEYEY="-0.01769" LEYEZ="0.70193" LPUPILD="0.00425" LPUPILV="1" REYEX="0.01980" REYEY="-0.01646" REYEZ="0.67536" RPUPILD="0.00457" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.90376" FPOGY="0.15019" FPOGS="6111.53662" FPOGD="0.14014" FPOGID="12620" FPOGV="0" LPOGX="0.83565" LPOGY="0.18858" LPOGV="1" RPOGX="0.77606" RPOGY="0.01808" RPOGV="1" BPOGX="0.80585" BPOGY="0.10333" BPOGV="1" LPCX="0.34091" LPCY="0.57443" LPD="18.85671" LPS="1.13418" LPV="1" RPCX="0.57771" RPCY="0.57117" RPD="21.25373" RPS="1.15143" RPV="1" LEYEX="-0.04214" LEYEY="-0.01710" LEYEZ="0.67869" LPUPILD="0.00413" LPUPILV="1" REYEX="0.01964" REYEY="-0.01687" REYEZ="0.69850" RPUPILD="0.00465" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.83093" FPOGY="0.12931" FPOGS="6111.53662" FPOGD="0.14014" FPOGID="12620" FPOGV="0" LPOGX="0.71558" LPOGY="0.16394" LPOGV="1" RPOGX="0.65498" RPOGY="0.01114" RPOGV="1" BPOGX="0.68528" BPOGY="0.08754" BPOGV="1" LPCX="0.33825" LPCY="0.57462" LPD="19.55182" LPS="1.14248" LPV="1" RPCX="0.57513" RPCY="0.57032" RPD="20.61231" RPS="1.14248" RPV="1" LEYEX="-0.04214" LEYEY="-0.01710" LEYEZ="0.67869" LPUPILD="0.00422" LPUPILV="1" REYEX="0.01964" REYEY="-0.01687" REYEZ="0.69850" RPUPILD="0.00462" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.70897" FPOGY="0.08251" FPOGS="6111.53662" FPOGD="0.14014" FPOGID="12620" FPOGV="0" LPOGX="0.65618" LPOGY="0.12327" LPOGV="1" RPOGX="0.61539" RPOGY="-0.00994" RPOGV="1" BPOGX="0.63578" BPOGY="0.05667" BPOGV="1" LPCX="0.33704" LPCY="0.57451" LPD="18.59799" LPS="1.13352" LPV="1" RPCX="0.57368" RPCY="0.57019" RPD="20.33128" RPS="1.13352" RPV="1" LEYEX="-0.04214" LEYEY="-0.01710" LEYEZ="0.67869" LPUPILD="0.00408" LPUPILV="1" REYEX="0.01964" REYEY="-0.01687" REYEZ="0.69850" RPUPILD="0.00446" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.67152" FPOGY="0.07934" FPOGS="6111.53662" FPOGD="0.14014" FPOGID="12620" FPOGV="0" LPOGX="0.65653" LPOGY="0.13738" LPOGV="1" RPOGX="0.61159" RPOGY="0.01495" RPOGV="1" BPOGX="0.63406" BPOGY="0.07616" BPOGV="1" LPCX="0.33607" LPCY="0.57456" LPD="18.53075" LPS="1.11665" LPV="1" RPCX="0.57257" RPCY="0.57000" RPD="20.25600" RPS="1.10749" RPV="1" LEYEX="-0.04138" LEYEY="-0.01664" LEYEZ="0.65629" LPUPILD="0.00420" LPUPILV="1" REYEX="0.01864" REYEY="-0.01668" REYEZ="0.69060" RPUPILD="0.00455" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.63079" FPOGY="0.08978" FPOGS="6111.53662" FPOGD="0.14014" FPOGID="12620" FPOGV="0" LPOGX="0.56844" LPOGY="0.18396" LPOGV="1" RPOGX="0.53023" RPOGY="0.03737" RPOGV="1" BPOGX="0.54933" BPOGY="0.11066" BPOGV="1" LPCX="0.33449" LPCY="0.57497" LPD="19.42646" LPS="1.09958" LPV="1" RPCX="0.57106" RPCY="0.57016" RPD="21.25018" RPS="1.09042" RPV="1" LEYEX="-0.04138" LEYEY="-0.01664" LEYEZ="0.65629" LPUPILD="0.00430" LPUPILV="1" REYEX="0.01864" REYEY="-0.01668" REYEZ="0.69060" RPUPILD="0.00460" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.58075" FPOGY="0.10589" FPOGS="6111.53662" FPOGD="0.14014" FPOGID="12620" FPOGV="0" LPOGX="0.59270" LPOGY="0.20763" LPOGV="1" RPOGX="0.52501" RPOGY="0.05407" RPOGV="1" BPOGX="0.55886" BPOGY="0.13085" BPOGV="1" LPCX="0.33425" LPCY="0.57497" LPD="19.08774" LPS="1.08251" LPV="1" RPCX="0.57109" RPCY="0.57016" RPD="21.30829" RPS="1.07335" RPV="1" LEYEX="-0.04138" LEYEY="-0.01664" LEYEZ="0.65629" LPUPILD="0.00432" LPUPILV="1" REYEX="0.01864" REYEY="-0.01668" REYEZ="0.69060" RPUPILD="0.00455" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56981" FPOGY="0.11846" FPOGS="6111.53662" FPOGD="0.14014" FPOGID="12620" FPOGV="0" LPOGX="0.59272" LPOGY="0.20779" LPOGV="1" RPOGX="0.52500" RPOGY="0.05427" RPOGV="1" BPOGX="0.55886" BPOGY="0.13103" BPOGV="1" LPCX="0.33404" LPCY="0.57494" LPD="19.13237" LPS="1.08230" LPV="1" RPCX="0.57078" RPCY="0.57026" RPD="21.54800" RPS="1.07314" RPV="1" LEYEX="-0.04453" LEYEY="-0.01787" LEYEZ="0.70277" LPUPILD="0.00426" LPUPILV="1" REYEX="0.01807" REYEY="-0.01615" REYEZ="0.67312" RPUPILD="0.00463" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56992" FPOGY="0.12702" FPOGS="6111.53662" FPOGD="0.14014" FPOGID="12620" FPOGV="0" LPOGX="0.60377" LPOGY="0.20111" LPOGV="1" RPOGX="0.53652" RPOGY="0.08717" RPOGV="1" BPOGX="0.57015" BPOGY="0.14414" BPOGV="1" LPCX="0.33392" LPCY="0.57495" LPD="19.44594" LPS="1.09000" LPV="1" RPCX="0.57069" RPCY="0.57026" RPD="21.40924" RPS="1.09000" RPV="1" LEYEX="-0.04453" LEYEY="-0.01787" LEYEZ="0.70277" LPUPILD="0.00426" LPUPILV="1" REYEX="0.01807" REYEY="-0.01615" REYEZ="0.67312" RPUPILD="0.00463" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.57011" FPOGY="0.12667" FPOGS="6111.72900" FPOGD="0.02295" FPOGID="12621" FPOGV="1" LPOGX="0.60263" LPOGY="0.18781" LPOGV="1" RPOGX="0.53874" RPOGY="0.06339" RPOGV="1" BPOGX="0.57069" BPOGY="0.12560" BPOGV="1" LPCX="0.33380" LPCY="0.57495" LPD="19.43373" LPS="1.10686" LPV="1" RPCX="0.57060" RPCY="0.57016" RPD="21.35500" RPS="1.11603" RPV="1" LEYEX="-0.04474" LEYEY="-0.01792" LEYEZ="0.70272" LPUPILD="0.00427" LPUPILV="1" REYEX="0.01865" REYEY="-0.01692" REYEZ="0.70062" RPUPILD="0.00462" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56922" FPOGY="0.10978" FPOGS="6111.72900" FPOGD="0.03027" FPOGID="12621" FPOGV="1" LPOGX="0.59862" LPOGY="0.12249" LPOGV="1" RPOGX="0.53269" RPOGY="-0.03803" RPOGV="1" BPOGX="0.56566" BPOGY="0.04223" BPOGV="1" LPCX="0.33326" LPCY="0.57493" LPD="19.00445" LPS="1.13289" LPV="1" RPCX="0.57034" RPCY="0.56997" RPD="21.03704" RPS="1.14206" RPV="1" LEYEX="-0.04474" LEYEY="-0.01792" LEYEZ="0.70272" LPUPILD="0.00434" LPUPILV="1" REYEX="0.01865" REYEY="-0.01692" REYEZ="0.70062" RPUPILD="0.00464" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56696" FPOGY="0.10205" FPOGS="6111.72900" FPOGD="0.03516" FPOGID="12621" FPOGV="1" LPOGX="0.58309" LPOGY="0.10667" LPOGV="1" RPOGX="0.52824" RPOGY="0.02014" RPOGV="1" BPOGX="0.55567" BPOGY="0.06341" BPOGV="1" LPCX="0.33317" LPCY="0.57513" LPD="19.46472" LPS="1.14206" LPV="1" RPCX="0.57003" RPCY="0.57004" RPD="21.36233" RPS="1.15123" RPV="1" LEYEX="-0.04474" LEYEY="-0.01792" LEYEZ="0.70272" LPUPILD="0.00432" LPUPILV="1" REYEX="0.01865" REYEY="-0.01692" REYEZ="0.70062" RPUPILD="0.00465" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56535" FPOGY="0.09650" FPOGS="6111.72900" FPOGD="0.04199" FPOGID="12621" FPOGV="1" LPOGX="0.58307" LPOGY="0.10650" LPOGV="1" RPOGX="0.52826" RPOGY="0.01995" RPOGV="1" BPOGX="0.55567" BPOGY="0.06322" BPOGV="1" LPCX="0.33294" LPCY="0.57509" LPD="19.08290" LPS="1.14227" LPV="1" RPCX="0.57002" RPCY="0.57016" RPD="21.67749" RPS="1.15143" RPV="1" LEYEX="-0.04349" LEYEY="-0.01731" LEYEZ="0.68082" LPUPILD="0.00425" LPUPILV="1" REYEX="0.01853" REYEY="-0.01685" REYEZ="0.69996" RPUPILD="0.00461" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56407" FPOGY="0.09266" FPOGS="6111.72900" FPOGD="0.04883" FPOGID="12621" FPOGV="1" LPOGX="0.58276" LPOGY="0.11691" LPOGV="1" RPOGX="0.52754" RPOGY="0.01467" RPOGV="1" BPOGX="0.55515" BPOGY="0.06579" BPOGV="1" LPCX="0.33252" LPCY="0.57515" LPD="19.18967" LPS="1.14248" LPV="1" RPCX="0.56979" RPCY="0.57042" RPD="21.91614" RPS="1.14248" RPV="1" LEYEX="-0.04349" LEYEY="-0.01731" LEYEZ="0.68082" LPUPILD="0.00435" LPUPILV="1" REYEX="0.01853" REYEY="-0.01685" REYEZ="0.69996" RPUPILD="0.00477" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56360" FPOGY="0.09030" FPOGS="6111.72900" FPOGD="0.05518" FPOGID="12621" FPOGV="1" LPOGX="0.60167" LPOGY="0.11343" LPOGV="1" RPOGX="0.51793" RPOGY="0.02937" RPOGV="1" BPOGX="0.55980" BPOGY="0.07140" BPOGV="1" LPCX="0.33250" LPCY="0.57494" LPD="19.02548" LPS="1.13352" LPV="1" RPCX="0.56953" RPCY="0.57005" RPD="21.82149" RPS="1.13352" RPV="1" LEYEX="-0.04349" LEYEY="-0.01731" LEYEZ="0.68082" LPUPILD="0.00433" LPUPILV="1" REYEX="0.01853" REYEY="-0.01685" REYEZ="0.69996" RPUPILD="0.00464" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56319" FPOGY="0.08793" FPOGS="6111.72900" FPOGD="0.06201" FPOGID="12621" FPOGV="1" LPOGX="0.60099" LPOGY="0.10489" LPOGV="1" RPOGX="0.51800" RPOGY="0.02838" RPOGV="1" BPOGX="0.55949" BPOGY="0.06663" BPOGV="1" LPCX="0.33245" LPCY="0.57519" LPD="19.29951" LPS="1.14376" LPV="1" RPCX="0.56976" RPCY="0.57035" RPD="21.69428" RPS="1.13459" RPV="1" LEYEX="-0.04670" LEYEY="-0.01860" LEYEZ="0.72929" LPUPILD="0.00425" LPUPILV="1" REYEX="0.01844" REYEY="-0.01687" REYEZ="0.70271" RPUPILD="0.00477" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56320" FPOGY="0.08473" FPOGS="6111.72900" FPOGD="0.06836" FPOGID="12621" FPOGV="1" LPOGX="0.60143" LPOGY="0.13880" LPOGV="1" RPOGX="0.52527" RPOGY="-0.03349" RPOGV="1" BPOGX="0.56335" BPOGY="0.05265" BPOGV="1" LPCX="0.33200" LPCY="0.57525" LPD="19.15129" LPS="1.15379" LPV="1" RPCX="0.56937" RPCY="0.56969" RPD="20.91605" RPS="1.14462" RPV="1" LEYEX="-0.04670" LEYEY="-0.01860" LEYEZ="0.72929" LPUPILD="0.00426" LPUPILV="1" REYEX="0.01844" REYEY="-0.01687" REYEZ="0.70271" RPUPILD="0.00472" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56433" FPOGY="0.08337" FPOGS="6111.72900" FPOGD="0.07520" FPOGID="12621" FPOGV="1" LPOGX="0.59958" LPOGY="0.14155" LPOGV="1" RPOGX="0.55390" RPOGY="-0.00479" RPOGV="1" BPOGX="0.57674" BPOGY="0.06838" BPOGV="1" LPCX="0.33183" LPCY="0.57514" LPD="19.01892" LPS="1.16382" LPV="1" RPCX="0.56921" RPCY="0.56968" RPD="21.15365" RPS="1.15465" RPV="1" LEYEX="-0.04670" LEYEY="-0.01860" LEYEZ="0.72929" LPUPILD="0.00431" LPUPILV="1" REYEX="0.01844" REYEY="-0.01687" REYEZ="0.70271" RPUPILD="0.00477" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56532" FPOGY="0.08190" FPOGS="6111.72900" FPOGD="0.08203" FPOGID="12621" FPOGV="1" LPOGX="0.59960" LPOGY="0.14172" LPOGV="1" RPOGX="0.55474" RPOGY="-0.01320" RPOGV="1" BPOGX="0.57717" BPOGY="0.06426" BPOGV="1" LPCX="0.33181" LPCY="0.57519" LPD="18.84818" LPS="1.16361" LPV="1" RPCX="0.56917" RPCY="0.57031" RPD="22.04146" RPS="1.16361" RPV="1" LEYEX="-0.04512" LEYEY="-0.01790" LEYEZ="0.70207" LPUPILD="0.00437" LPUPILV="1" REYEX="0.01839" REYEY="-0.01687" REYEZ="0.70291" RPUPILD="0.00479" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56467" FPOGY="0.08069" FPOGS="6111.72900" FPOGD="0.08838" FPOGID="12621" FPOGV="1" LPOGX="0.58711" LPOGY="0.13923" LPOGV="1" RPOGX="0.52537" RPOGY="-0.00911" RPOGV="1" BPOGX="0.55624" BPOGY="0.06506" BPOGV="1" LPCX="0.33149" LPCY="0.57569" LPD="20.17883" LPS="1.15337" LPV="1" RPCX="0.56874" RPCY="0.56958" RPD="20.78074" RPS="1.16254" RPV="1" LEYEX="-0.04512" LEYEY="-0.01790" LEYEZ="0.70207" LPUPILD="0.00431" LPUPILV="1" REYEX="0.01839" REYEY="-0.01687" REYEZ="0.70291" RPUPILD="0.00473" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
<REC FPOGX="0.56520" FPOGY="0.07888" FPOGS="6111.72900" FPOGD="0.09521" FPOGID="12621" FPOGV="1" LPOGX="0.60766" LPOGY="0.14070" LPOGV="1" RPOGX="0.53771" RPOGY="-0.03374" RPOGV="1" BPOGX="0.57268" BPOGY="0.05348" BPOGV="1" LPCX="0.33127" LPCY="0.57531" LPD="18.73494" LPS="1.15230" LPV="1" RPCX="0.56879" RPCY="0.56956" RPD="20.84377" RPS="1.16146" RPV="1" LEYEX="-0.04512" LEYEY="-0.01790" LEYEZ="0.70207" LPUPILD="0.00446" LPUPILV="1" REYEX="0.01839" REYEY="-0.01687" REYEZ="0.70291" RPUPILD="0.00475" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="12" />
