2025-06-04 15:26:56.105940
02278" REYEZ="0.62762" RPUPILD="0.00284" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.21664" FPOGY="-0.30979" FPOGS="4837.16650" FPOGD="0.12451" FPOGID="10419" FPOGV="1" LPOGX="0.34056" LPOGY="-0.26980" LPOGV="1" RPOGX="0.09863" RPOGY="-0.32972" RPOGV="1" BPOGX="0.21960" BPOGY="-0.29976" BPOGV="1" LPCX="0.24468" LPCY="0.34710" LPD="15.95168" LPS="0.92210" LPV="1" RPCX="0.54771" RPCY="0.36960" RPD="15.75717" RPS="0.92854" RPV="1" LEYEX="-0.06070" LEYEY="0.02719" LEYEZ="0.63051" LPUPILD="0.00292" LPUPILV="1" REYEX="0.01287" REYEY="0.02325" REYEZ="0.64044" RPUPILD="0.00285" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="21" />
<REC FPOGX="0.18535" FPOGY="-0.39768" FPOGS="4838.06201" FPOGD="0.19385" FPOGID="10422" FPOGV="1" LPOGX="0.30999" LPOGY="-0.38279" LPOGV="1" RPOGX="0.07152" RPOGY="-0.40521" RPOGV="1" BPOGX="0.19075" BPOGY="-0.39400" BPOGV="1" LPCX="0.24928" LPCY="0.34519" LPD="15.71157" LPS="0.91892" LPV="1" RPCX="0.55268" RPCY="0.36950" RPD="15.10010" RPS="0.91892" RPV="1" LEYEX="-0.05754" LEYEY="0.02645" LEYEZ="0.61005" LPUPILD="0.00288" LPUPILV="1" REYEX="0.01386" REYEY="0.02252" REYEZ="0.62436" RPUPILD="0.00277" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.18573" FPOGY="-0.39815" FPOGS="4838.06201" FPOGD="0.20068" FPOGID="10422" FPOGV="1" LPOGX="0.31881" LPOGY="-0.38111" LPOGV="1" RPOGX="0.07550" RPOGY="-0.44361" RPOGV="1" BPOGX="0.19715" BPOGY="-0.41236" BPOGV="1" LPCX="0.24939" LPCY="0.34532" LPD="15.45245" LPS="0.91892" LPV="1" RPCX="0.55275" RPCY="0.36958" RPD="14.84105" RPS="0.91892" RPV="1" LEYEX="-0.05754" LEYEY="0.02645" LEYEZ="0.61005" LPUPILD="0.00292" LPUPILV="1" REYEX="0.01386" REYEY="0.02252" REYEZ="0.62436" RPUPILD="0.00278" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.18612" FPOGY="-0.39863" FPOGS="4838.06201" FPOGD="0.20752" FPOGID="10422" FPOGV="1" LPOGX="0.32017" LPOGY="-0.38041" LPOGV="1" RPOGX="0.07643" RPOGY="-0.44683" RPOGV="1" BPOGX="0.19830" BPOGY="-0.41362" BPOGV="1" LPCX="0.24939" LPCY="0.34532" LPD="15.45245" LPS="0.91892" LPV="1" RPCX="0.55276" RPCY="0.36967" RPD="14.90239" RPS="0.91892" RPV="1" LEYEX="-0.05754" LEYEY="0.02645" LEYEZ="0.61005" LPUPILD="0.00292" LPUPILV="1" REYEX="0.01386" REYEY="0.02252" REYEZ="0.62436" RPUPILD="0.00278" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.18643" FPOGY="-0.39936" FPOGS="4838.06201" FPOGD="0.21387" FPOGID="10422" FPOGV="1" LPOGX="0.31816" LPOGY="-0.38857" LPOGV="1" RPOGX="0.07447" RPOGY="-0.45668" RPOGV="1" BPOGX="0.19631" BPOGY="-0.42262" BPOGV="1" LPCX="0.24940" LPCY="0.34532" LPD="15.48081" LPS="0.92457" LPV="1" RPCX="0.55276" RPCY="0.36967" RPD="14.90239" RPS="0.92457" RPV="1" LEYEX="-0.05815" LEYEY="0.02675" LEYEZ="0.61706" LPUPILD="0.00291" LPUPILV="1" REYEX="0.01434" REYEY="0.02326" REYEZ="0.64600" RPUPILD="0.00278" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.18676" FPOGY="-0.40028" FPOGS="4838.06201" FPOGD="0.22070" FPOGID="10422" FPOGV="1" LPOGX="0.31478" LPOGY="-0.39742" LPOGV="1" RPOGX="0.08019" RPOGY="-0.46369" RPOGV="1" BPOGX="0.19749" BPOGY="-0.43056" BPOGV="1" LPCX="0.24940" LPCY="0.34532" LPD="15.48081" LPS="0.93023" LPV="1" RPCX="0.55279" RPCY="0.36971" RPD="15.00746" RPS="0.93023" RPV="1" LEYEX="-0.05815" LEYEY="0.02675" LEYEZ="0.61706" LPUPILD="0.00291" LPUPILV="1" REYEX="0.01434" REYEY="0.02326" REYEZ="0.64600" RPUPILD="0.00277" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.18686" FPOGY="-0.40127" FPOGS="4838.06201" FPOGD="0.22754" FPOGID="10422" FPOGV="1" LPOGX="0.30848" LPOGY="-0.39697" LPOGV="1" RPOGX="0.07247" RPOGY="-0.47314" RPOGV="1" BPOGX="0.19047" BPOGY="-0.43506" BPOGV="1" LPCX="0.24943" LPCY="0.34531" LPD="15.48290" LPS="0.93589" LPV="1" RPCX="0.55278" RPCY="0.36972" RPD="15.01994" RPS="0.93589" RPV="1" LEYEX="-0.05815" LEYEY="0.02675" LEYEZ="0.61706" LPUPILD="0.00289" LPUPILV="1" REYEX="0.01434" REYEY="0.02326" REYEZ="0.64600" RPUPILD="0.00276" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.18691" FPOGY="-0.40246" FPOGS="4838.06201" FPOGD="0.23389" FPOGID="10422" FPOGV="1" LPOGX="0.30644" LPOGY="-0.40505" LPOGV="1" RPOGX="0.07052" RPOGY="-0.48298" RPOGV="1" BPOGX="0.18848" BPOGY="-0.44401" BPOGV="1" LPCX="0.24946" LPCY="0.34536" LPD="15.67581" LPS="0.94155" LPV="1" RPCX="0.55280" RPCY="0.36971" RPD="15.04500" RPS="0.94155" RPV="1" LEYEX="-0.05815" LEYEY="0.02675" LEYEZ="0.61706" LPUPILD="0.00288" LPUPILV="1" REYEX="0.01386" REYEY="0.02243" REYEZ="0.62436" RPUPILD="0.00274" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.18715" FPOGY="-0.40335" FPOGS="4838.06201" FPOGD="0.24072" FPOGID="10422" FPOGV="1" LPOGX="0.31385" LPOGY="-0.40773" LPOGV="1" RPOGX="0.07747" RPOGY="-0.46310" RPOGV="1" BPOGX="0.19566" BPOGY="-0.43541" BPOGV="1" LPCX="0.24943" LPCY="0.34535" LPD="15.57475" LPS="0.94155" LPV="1" RPCX="0.55279" RPCY="0.36977" RPD="15.09151" RPS="0.94155" RPV="1" LEYEX="-0.05815" LEYEY="0.02675" LEYEZ="0.61706" LPUPILD="0.00289" LPUPILV="1" REYEX="0.01386" REYEY="0.02243" REYEZ="0.62436" RPUPILD="0.00277" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.18744" FPOGY="-0.40414" FPOGS="4838.06201" FPOGD="0.24756" FPOGID="10422" FPOGV="1" LPOGX="0.31283" LPOGY="-0.40685" LPOGV="1" RPOGX="0.08368" RPOGY="-0.46011" RPOGV="1" BPOGX="0.19826" BPOGY="-0.43348" BPOGV="1" LPCX="0.24946" LPCY="0.34542" LPD="15.84401" LPS="0.94155" LPV="1" RPCX="0.55285" RPCY="0.36980" RPD="15.04754" RPS="0.94155" RPV="1" LEYEX="-0.05815" LEYEY="0.02675" LEYEZ="0.61706" LPUPILD="0.00288" LPUPILV="1" REYEX="0.01386" REYEY="0.02243" REYEZ="0.62436" RPUPILD="0.00273" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.18774" FPOGY="-0.40475" FPOGS="4838.06201" FPOGD="0.25391" FPOGID="10422" FPOGV="1" LPOGX="0.31283" LPOGY="-0.40685" LPOGV="1" RPOGX="0.08582" RPOGY="-0.44910" RPOGV="1" BPOGX="0.19932" BPOGY="-0.42797" BPOGV="1" LPCX="0.24946" LPCY="0.34542" LPD="15.84401" LPS="0.94155" LPV="1" RPCX="0.55287" RPCY="0.36982" RPD="15.08396" RPS="0.93512" RPV="1" LEYEX="-0.05815" LEYEY="0.02675" LEYEZ="0.61706" LPUPILD="0.00288" LPUPILV="1" REYEX="0.01391" REYEY="0.02244" REYEZ="0.62455" RPUPILD="0.00275" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.18766" FPOGY="-0.40513" FPOGS="4838.06201" FPOGD="0.26074" FPOGID="10422" FPOGV="1" LPOGX="0.31556" LPOGY="-0.38372" LPOGV="1" RPOGX="0.05348" RPOGY="-0.45582" RPOGV="1" BPOGX="0.18452" BPOGY="-0.41977" BPOGV="1" LPCX="0.24945" LPCY="0.34539" LPD="15.76276" LPS="0.93512" LPV="1" RPCX="0.55284" RPCY="0.36976" RPD="15.02968" RPS="0.92868" RPV="1" LEYEX="-0.05815" LEYEY="0.02675" LEYEZ="0.61706" LPUPILD="0.00288" LPUPILV="1" REYEX="0.01391" REYEY="0.02244" REYEZ="0.62455" RPUPILD="0.00278" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.18777" FPOGY="-0.40528" FPOGS="4838.06201" FPOGD="0.26758" FPOGID="10422" FPOGV="1" LPOGX="0.32412" LPOGY="-0.37733" LPOGV="1" RPOGX="0.06019" RPOGY="-0.44541" RPOGV="1" BPOGX="0.19215" BPOGY="-0.41137" BPOGV="1" LPCX="0.24948" LPCY="0.34538" LPD="15.79095" LPS="0.92868" LPV="1" RPCX="0.55276" RPCY="0.36983" RPD="14.99905" RPS="0.92225" RPV="1" LEYEX="-0.05815" LEYEY="0.02675" LEYEZ="0.61706" LPUPILD="0.00287" LPUPILV="1" REYEX="0.01391" REYEY="0.02244" REYEZ="0.62455" RPUPILD="0.00277" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.18793" FPOGY="-0.40518" FPOGS="4838.06201" FPOGD="0.27393" FPOGID="10422" FPOGV="1" LPOGX="0.32635" LPOGY="-0.36815" LPOGV="1" RPOGX="0.06251" RPOGY="-0.43425" RPOGV="1" BPOGX="0.19443" BPOGY="-0.40120" BPOGV="1" LPCX="0.24944" LPCY="0.34542" LPD="15.80620" LPS="0.92225" LPV="1" RPCX="0.55290" RPCY="0.36977" RPD="15.06300" RPS="0.91582" RPV="1" LEYEX="-0.05815" LEYEY="0.02675" LEYEZ="0.61706" LPUPILD="0.00289" LPUPILV="1" REYEX="0.01380" REYEY="0.02231" REYEZ="0.61977" RPUPILD="0.00275" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.18755" FPOGY="-0.40503" FPOGS="4838.06201" FPOGD="0.28125" FPOGID="10422" FPOGV="1" LPOGX="0.27320" LPOGY="-0.36444" LPOGV="1" RPOGX="0.06988" RPOGY="-0.43293" RPOGV="1" BPOGX="0.17154" BPOGY="-0.39868" BPOGV="1" LPCX="0.24953" LPCY="0.34541" LPD="15.68982" LPS="0.91582" LPV="1" RPCX="0.55292" RPCY="0.36973" RPD="15.12146" RPS="0.91582" RPV="1" LEYEX="-0.05815" LEYEY="0.02675" LEYEZ="0.61706" LPUPILD="0.00286" LPUPILV="1" REYEX="0.01380" REYEY="0.02231" REYEZ="0.61977" RPUPILD="0.00275" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.18717" FPOGY="-0.40488" FPOGS="4838.06201" FPOGD="0.28760" FPOGID="10422" FPOGV="1" LPOGX="0.27317" LPOGY="-0.36605" LPOGV="1" RPOGX="0.06888" RPOGY="-0.43053" RPOGV="1" BPOGX="0.17102" BPOGY="-0.39829" BPOGV="1" LPCX="0.24951" LPCY="0.34550" LPD="15.84343" LPS="0.91582" LPV="1" RPCX="0.55299" RPCY="0.36968" RPD="15.03962" RPS="0.91582" RPV="1" LEYEX="-0.05815" LEYEY="0.02675" LEYEZ="0.61706" LPUPILD="0.00287" LPUPILV="1" REYEX="0.01380" REYEY="0.02231" REYEZ="0.61977" RPUPILD="0.00278" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.18676" FPOGY="-0.40495" FPOGS="4838.06201" FPOGD="0.29443" FPOGID="10422" FPOGV="1" LPOGX="0.27064" LPOGY="-0.37494" LPOGV="1" RPOGX="0.06664" RPOGY="-0.44140" RPOGV="1" BPOGX="0.16864" BPOGY="-0.40817" BPOGV="1" LPCX="0.24970" LPCY="0.34552" LPD="15.92800" LPS="0.92210" LPV="1" RPCX="0.55305" RPCY="0.36981" RPD="14.77629" RPS="0.92210" RPV="1" LEYEX="-0.05767" LEYEY="0.02655" LEYEZ="0.61246" LPUPILD="0.00293" LPUPILV="1" REYEX="0.01380" REYEY="0.02231" REYEZ="0.61977" RPUPILD="0.00280" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.18651" FPOGY="-0.40505" FPOGS="4838.06201" FPOGD="0.30127" FPOGID="10422" FPOGV="1" LPOGX="0.27828" LPOGY="-0.37538" LPOGV="1" RPOGX="0.07175" RPOGY="-0.44304" RPOGV="1" BPOGX="0.17502" BPOGY="-0.40921" BPOGV="1" LPCX="0.24970" LPCY="0.34544" LPD="15.75492" LPS="0.92839" LPV="1" RPCX="0.55300" RPCY="0.36984" RPD="14.85893" RPS="0.92839" RPV="1" LEYEX="-0.05767" LEYEY="0.02655" LEYEZ="0.61246" LPUPILD="0.00293" LPUPILV="1" REYEX="0.01380" REYEY="0.02231" REYEZ="0.61977" RPUPILD="0.00275" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.18647" FPOGY="-0.40532" FPOGS="4838.06201" FPOGD="0.30762" FPOGID="10422" FPOGV="1" LPOGX="0.30893" LPOGY="-0.39352" LPOGV="1" RPOGX="0.06029" RPOGY="-0.44278" RPOGV="1" BPOGX="0.18461" BPOGY="-0.41815" BPOGV="1" LPCX="0.24969" LPCY="0.34545" LPD="15.77556" LPS="0.93468" LPV="1" RPCX="0.55310" RPCY="0.36982" RPD="14.62297" RPS="0.93468" RPV="1" LEYEX="-0.05767" LEYEY="0.02655" LEYEZ="0.61246" LPUPILD="0.00292" LPUPILV="1" REYEX="0.01380" REYEY="0.02231" REYEZ="0.61977" RPUPILD="0.00279" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.18640" FPOGY="-0.40571" FPOGS="4838.06201" FPOGD="0.31445" FPOGID="10422" FPOGV="1" LPOGX="0.30893" LPOGY="-0.39352" LPOGV="1" RPOGX="0.05799" RPOGY="-0.45377" RPOGV="1" BPOGX="0.18346" BPOGY="-0.42365" BPOGV="1" LPCX="0.24978" LPCY="0.34556" LPD="15.65543" LPS="0.93468" LPV="1" RPCX="0.55320" RPCY="0.36996" RPD="14.84040" RPS="0.94111" RPV="1" LEYEX="-0.05843" LEYEY="0.02691" LEYEZ="0.62192" LPUPILD="0.00289" LPUPILV="1" REYEX="0.01460" REYEY="0.02332" REYEZ="0.64911" RPUPILD="0.00279" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.18883" FPOGY="-0.40347" FPOGS="4838.06201" FPOGD="0.32129" FPOGID="10422" FPOGV="1" LPOGX="0.37387" LPOGY="-0.25627" LPOGV="1" RPOGX="0.13868" RPOGY="-0.31071" RPOGV="1" BPOGX="0.25628" BPOGY="-0.28349" BPOGV="1" LPCX="0.25157" LPCY="0.34694" LPD="16.00822" LPS="0.93482" LPV="1" RPCX="0.55474" RPCY="0.37119" RPD="15.29804" RPS="0.94126" RPV="1" LEYEX="-0.05843" LEYEY="0.02691" LEYEZ="0.62192" LPUPILD="0.00287" LPUPILV="1" REYEX="0.01460" REYEY="0.02332" REYEZ="0.64911" RPUPILD="0.00274" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.19191" FPOGY="-0.39847" FPOGS="4838.06201" FPOGD="0.32812" FPOGID="10422" FPOGV="1" LPOGX="0.45273" LPOGY="-0.15567" LPOGV="1" RPOGX="0.20608" RPOGY="-0.19616" RPOGV="1" BPOGX="0.32941" BPOGY="-0.17591" BPOGV="1" LPCX="0.25361" LPCY="0.34967" LPD="16.70156" LPS="0.93497" LPV="1" RPCX="0.55616" RPCY="0.37254" RPD="15.07501" RPS="0.94140" RPV="1" LEYEX="-0.05843" LEYEY="0.02691" LEYEZ="0.62192" LPUPILD="0.00335" LPUPILV="1" REYEX="0.01460" REYEY="0.02332" REYEZ="0.64911" RPUPILD="0.00275" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.21159" FPOGY="-0.36103" FPOGS="4838.06201" FPOGD="0.32812" FPOGID="10422" FPOGV="0" LPOGX="0.45128" LPOGY="-0.16367" LPOGV="1" RPOGX="0.20466" RPOGY="-0.20518" RPOGV="1" BPOGX="0.32797" BPOGY="-0.18443" BPOGV="1" LPCX="0.25407" LPCY="0.35025" LPD="17.09823" LPS="0.94140" LPV="1" RPCX="0.55713" RPCY="0.37411" RPD="15.36221" RPS="0.94783" RPV="1" LEYEX="-0.05927" LEYEY="0.02726" LEYEZ="0.63644" LPUPILD="0.00332" LPUPILV="1" REYEX="0.01480" REYEY="0.02278" REYEZ="0.64070" RPUPILD="0.00349" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.31267" FPOGY="-0.19386" FPOGS="4838.06201" FPOGD="0.32812" FPOGID="10422" FPOGV="0" LPOGX="0.53485" LPOGY="0.02249" LPOGV="1" RPOGX="0.29264" RPOGY="-0.07588" RPOGV="1" BPOGX="0.41374" BPOGY="-0.02669" BPOGV="1" LPCX="0.25647" LPCY="0.35239" LPD="16.86039" LPS="0.95412" LPV="1" RPCX="0.55881" RPCY="0.37619" RPD="15.45735" RPS="0.95412" RPV="1" LEYEX="-0.05927" LEYEY="0.02726" LEYEZ="0.63644" LPUPILD="0.00329" LPUPILV="1" REYEX="0.01480" REYEY="0.02278" REYEZ="0.64070" RPUPILD="0.00313" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.35263" FPOGY="-0.10618" FPOGS="4838.06201" FPOGD="0.32812" FPOGID="10422" FPOGV="0" LPOGX="0.53888" LPOGY="0.06595" LPOGV="1" RPOGX="0.32623" RPOGY="0.07241" RPOGV="1" BPOGX="0.43255" BPOGY="0.06918" BPOGV="1" LPCX="0.25700" LPCY="0.35306" LPD="15.81342" LPS="0.96041" LPV="1" RPCX="0.55871" RPCY="0.37666" RPD="15.25116" RPS="0.96041" RPV="1" LEYEX="-0.05927" LEYEY="0.02726" LEYEZ="0.63644" LPUPILD="0.00304" LPUPILV="1" REYEX="0.01480" REYEY="0.02278" REYEZ="0.64070" RPUPILD="0.00303" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.42574" FPOGY="0.03258" FPOGS="4838.06201" FPOGD="0.32812" FPOGID="10422" FPOGV="0" LPOGX="0.53703" LPOGY="0.05242" LPOGV="1" RPOGX="0.32482" RPOGY="0.05810" RPOGV="1" BPOGX="0.43092" BPOGY="0.05526" BPOGV="1" LPCX="0.25754" LPCY="0.35367" LPD="16.08869" LPS="0.97372" LPV="1" RPCX="0.55916" RPCY="0.37734" RPD="15.96983" RPS="0.97372" RPV="1" LEYEX="-0.06114" LEYEY="0.02793" LEYEZ="0.66023" LPUPILD="0.00294" LPUPILV="1" REYEX="0.01512" REYEY="0.02269" REYEZ="0.64651" RPUPILD="0.00280" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
<REC FPOGX="0.43468" FPOGY="0.07473" FPOGS="4838.06201" FPOGD="0.32812" FPOGID="10422" FPOGV="0" LPOGX="0.57818" LPOGY="0.14054" LPOGV="1" RPOGX="0.30907" RPOGY="0.09321" RPOGV="1" BPOGX="0.44363" BPOGY="0.11688" BPOGV="1" LPCX="0.25783" LPCY="0.35449" LPD="16.10673" LPS="0.98075" LPV="1" RPCX="0.55941" RPCY="0.37824" RPD="15.59772" RPS="0.98075" RPV="1" LEYEX="-0.06114" LEYEY="0.02793" LEYEZ="0.66023" LPUPILD="0.00293" LPUPILV="1" REYEX="0.01512" REYEY="0.02269" REYEZ="0.64651" RPUPILD="0.00280" RPUPILV="1" BKID="0" BKDUR="0.00000" BKPMIN="20" />
